"id","entity-name","year","destination-institution-type","creditor-type","creditor-institution","financing-type","value"
"AF","Afghanistan",2011,"ppg","official","multilateral","non-concessional",0
"AF","Afghanistan",2011,"ppg","private","private","bonds",0
"AF","Afghanistan",2011,"ppg","private","private","other-private",0
"AF","Afghanistan",2011,"ppg","official","multilateral","concessional",62414866.54
"AF","Afghanistan",2011,"ppg","private","private","commercial-banking",0
"AF","Afghanistan",2011,"ppg","official","bilateral","non-concessional",0
"AF","Afghanistan",2011,"ppg","official","bilateral","concessional",0
"AF","Afghanistan",2011,"png","private","private","commercial-banking",0
"AF","Afghanistan",2011,"png","private","private","bonds",0
"AF","Afghanistan",2012,"ppg","private","private","bonds",0
"AF","Afghanistan",2012,"ppg","official","multilateral","non-concessional",0
"AF","Afghanistan",2012,"ppg","private","private","other-private",0
"AF","Afghanistan",2012,"ppg","private","private","commercial-banking",0
"AF","Afghanistan",2012,"ppg","official","multilateral","concessional",52088000
"AF","Afghanistan",2012,"ppg","official","bilateral","non-concessional",0
"AF","Afghanistan",2012,"ppg","official","bilateral","concessional",0
"AF","Afghanistan",2012,"png","private","private","commercial-banking",0
"AF","Afghanistan",2012,"png","private","private","bonds",0
"AF","Afghanistan",2013,"ppg","private","private","other-private",0
"AF","Afghanistan",2013,"ppg","official","multilateral","non-concessional",0
"AF","Afghanistan",2013,"ppg","official","multilateral","concessional",36993796.64
"AF","Afghanistan",2013,"ppg","official","bilateral","non-concessional",0
"AF","Afghanistan",2013,"ppg","private","private","commercial-banking",0
"AF","Afghanistan",2013,"ppg","private","private","bonds",0
"AF","Afghanistan",2013,"ppg","official","bilateral","concessional",0
"AF","Afghanistan",2013,"png","private","private","commercial-banking",0
"AF","Afghanistan",2013,"png","private","private","bonds",0
"AL","Albania",2000,"ppg","private","private","bonds",0
"AL","Albania",2000,"ppg","official","bilateral","concessional",18891661.47
"AL","Albania",2000,"ppg","private","private","commercial-banking",624708.9525
"AL","Albania",2000,"ppg","official","multilateral","non-concessional",64273681.89
"AL","Albania",2000,"png","private","private","bonds",0
"AL","Albania",2000,"ppg","private","private","other-private",0
"AL","Albania",2000,"png","private","private","commercial-banking",0
"AL","Albania",2000,"ppg","official","bilateral","non-concessional",16184589.34
"AL","Albania",2000,"ppg","official","multilateral","concessional",129769788.1
"AL","Albania",2001,"ppg","private","private","commercial-banking",741804.7337
"AL","Albania",2001,"ppg","private","private","other-private",0
"AL","Albania",2001,"ppg","official","multilateral","non-concessional",23133524.57
"AL","Albania",2001,"ppg","private","private","bonds",0
"AL","Albania",2001,"ppg","official","multilateral","concessional",80602011.09
"AL","Albania",2001,"ppg","official","bilateral","non-concessional",28512073.68
"AL","Albania",2001,"ppg","official","bilateral","concessional",48585421.32
"AL","Albania",2001,"png","private","private","commercial-banking",0
"AL","Albania",2001,"png","private","private","bonds",0
"AL","Albania",2002,"ppg","private","private","other-private",0
"AL","Albania",2002,"ppg","official","bilateral","concessional",68440774.93
"AL","Albania",2002,"ppg","private","private","commercial-banking",684249.4396
"AL","Albania",2002,"ppg","official","multilateral","non-concessional",30078831.41
"AL","Albania",2002,"png","private","private","commercial-banking",5535560.377
"AL","Albania",2002,"ppg","private","private","bonds",0
"AL","Albania",2002,"png","private","private","bonds",0
"AL","Albania",2002,"ppg","official","multilateral","concessional",162747585.9
"AL","Albania",2002,"ppg","official","bilateral","non-concessional",1465243.659
"AL","Albania",2003,"ppg","private","private","commercial-banking",3538896.498
"AL","Albania",2003,"ppg","private","private","other-private",1886533.327
"AL","Albania",2003,"ppg","private","private","bonds",0
"AL","Albania",2003,"ppg","official","multilateral","non-concessional",44208398.51
"AL","Albania",2003,"ppg","official","multilateral","concessional",105597568.7
"AL","Albania",2003,"png","private","private","bonds",0
"AL","Albania",2003,"ppg","official","bilateral","concessional",43731276.82
"AL","Albania",2003,"ppg","official","bilateral","non-concessional",0
"AL","Albania",2003,"png","private","private","commercial-banking",0
"AL","Albania",2004,"ppg","private","private","other-private",0
"AL","Albania",2004,"ppg","private","private","commercial-banking",3239262.194
"AL","Albania",2004,"ppg","private","private","bonds",0
"AL","Albania",2004,"ppg","official","multilateral","non-concessional",34539219.96
"AL","Albania",2004,"png","private","private","commercial-banking",34344394.77
"AL","Albania",2004,"ppg","official","bilateral","concessional",41467250.66
"AL","Albania",2004,"ppg","official","multilateral","concessional",92640551.45
"AL","Albania",2004,"png","private","private","bonds",0
"AL","Albania",2004,"ppg","official","bilateral","non-concessional",0
"AL","Albania",2005,"ppg","private","private","other-private",0
"AL","Albania",2005,"ppg","private","private","bonds",0
"AL","Albania",2005,"ppg","private","private","commercial-banking",482176.9642
"AL","Albania",2005,"ppg","official","multilateral","non-concessional",31254335.67
"AL","Albania",2005,"ppg","official","multilateral","concessional",62436951.65
"AL","Albania",2005,"ppg","official","bilateral","concessional",37101145.13
"AL","Albania",2005,"ppg","official","bilateral","non-concessional",0
"AL","Albania",2005,"png","private","private","commercial-banking",408300171
"AL","Albania",2005,"png","private","private","bonds",0
"AL","Albania",2006,"ppg","private","private","other-private",0
"AL","Albania",2006,"ppg","private","private","commercial-banking",468621.5329
"AL","Albania",2006,"ppg","private","private","bonds",0
"AL","Albania",2006,"ppg","official","multilateral","non-concessional",47431725.04
"AL","Albania",2006,"ppg","official","multilateral","concessional",74464067.84
"AL","Albania",2006,"ppg","official","bilateral","non-concessional",0
"AL","Albania",2006,"png","private","private","bonds",0
"AL","Albania",2006,"png","private","private","commercial-banking",13071459.13
"AL","Albania",2006,"ppg","official","bilateral","concessional",56342972.6
"AL","Albania",2007,"ppg","private","private","commercial-banking",461947.6108
"AL","Albania",2007,"ppg","official","multilateral","concessional",60839748.85
"AL","Albania",2007,"ppg","official","multilateral","non-concessional",64562220.66
"AL","Albania",2007,"ppg","private","private","bonds",0
"AL","Albania",2007,"ppg","official","bilateral","non-concessional",0
"AL","Albania",2007,"ppg","private","private","other-private",976716.674
"AL","Albania",2007,"ppg","official","bilateral","concessional",31186745.88
"AL","Albania",2007,"png","private","private","commercial-banking",121545043.1
"AL","Albania",2007,"png","private","private","bonds",0
"AL","Albania",2008,"ppg","private","private","other-private",9442686.599
"AL","Albania",2008,"ppg","private","private","bonds",71972387.19
"AL","Albania",2008,"ppg","private","private","commercial-banking",296411646.3
"AL","Albania",2008,"ppg","official","multilateral","non-concessional",81657875.92
"AL","Albania",2008,"ppg","official","multilateral","concessional",65499951.45
"AL","Albania",2008,"ppg","official","bilateral","non-concessional",0
"AL","Albania",2008,"ppg","official","bilateral","concessional",32730242.69
"AL","Albania",2008,"png","private","private","bonds",0
"AL","Albania",2008,"png","private","private","commercial-banking",189021033.8
"AL","Albania",2009,"ppg","official","multilateral","non-concessional",90038207.08
"AL","Albania",2009,"ppg","private","private","other-private",17814174.02
"AL","Albania",2009,"ppg","official","bilateral","concessional",54930513.93
"AL","Albania",2009,"ppg","official","bilateral","non-concessional",7182951.131
"AL","Albania",2009,"ppg","official","multilateral","concessional",90641370.13
"AL","Albania",2009,"png","private","private","commercial-banking",158199424.9
"AL","Albania",2009,"ppg","private","private","commercial-banking",14896989.22
"AL","Albania",2009,"png","private","private","bonds",0
"AL","Albania",2009,"ppg","private","private","bonds",0
"AL","Albania",2010,"ppg","private","private","commercial-banking",5504278.453
"AL","Albania",2010,"ppg","private","private","other-private",43193985.91
"AL","Albania",2010,"ppg","private","private","bonds",395358555.6
"AL","Albania",2010,"ppg","official","multilateral","concessional",88549160.91
"AL","Albania",2010,"ppg","official","multilateral","non-concessional",59134741.81
"AL","Albania",2010,"ppg","official","bilateral","non-concessional",0
"AL","Albania",2010,"ppg","official","bilateral","concessional",35191825.77
"AL","Albania",2010,"png","private","private","commercial-banking",187504010.3
"AL","Albania",2010,"png","private","private","bonds",0
"AL","Albania",2011,"ppg","official","multilateral","non-concessional",115799559.3
"AL","Albania",2011,"ppg","private","private","other-private",32383696.16
"AL","Albania",2011,"ppg","private","private","commercial-banking",8768267.846
"AL","Albania",2011,"ppg","private","private","bonds",94910256.58
"AL","Albania",2011,"png","private","private","commercial-banking",316935425.5
"AL","Albania",2011,"ppg","official","bilateral","non-concessional",11668722.27
"AL","Albania",2011,"ppg","official","multilateral","concessional",99008397.02
"AL","Albania",2011,"png","private","private","bonds",0
"AL","Albania",2011,"ppg","official","bilateral","concessional",31732554.51
"AL","Albania",2012,"ppg","private","private","bonds",0
"AL","Albania",2012,"ppg","official","multilateral","non-concessional",99985000
"AL","Albania",2012,"ppg","private","private","commercial-banking",13723000
"AL","Albania",2012,"ppg","private","private","other-private",19873000
"AL","Albania",2012,"ppg","official","multilateral","concessional",151882000
"AL","Albania",2012,"ppg","official","bilateral","concessional",41099000
"AL","Albania",2012,"ppg","official","bilateral","non-concessional",9180000
"AL","Albania",2012,"png","private","private","commercial-banking",201660000
"AL","Albania",2012,"png","private","private","bonds",0
"AL","Albania",2013,"ppg","official","multilateral","non-concessional",61577221.12
"AL","Albania",2013,"ppg","private","private","commercial-banking",5271017.103
"AL","Albania",2013,"ppg","private","private","other-private",3909910.867
"AL","Albania",2013,"ppg","private","private","bonds",0
"AL","Albania",2013,"ppg","official","multilateral","concessional",106795979.7
"AL","Albania",2013,"png","private","private","commercial-banking",366344891.8
"AL","Albania",2013,"ppg","official","bilateral","non-concessional",0
"AL","Albania",2013,"png","private","private","bonds",0
"AL","Albania",2013,"ppg","official","bilateral","concessional",59361669.54
"DZ","Algeria",2000,"ppg","private","private","commercial-banking",1155731.427
"DZ","Algeria",2000,"ppg","private","private","bonds",0
"DZ","Algeria",2000,"ppg","private","private","other-private",997282075.5
"DZ","Algeria",2000,"ppg","official","multilateral","non-concessional",737658662.8
"DZ","Algeria",2000,"ppg","official","multilateral","concessional",91837843.61
"DZ","Algeria",2000,"ppg","official","bilateral","non-concessional",695543429.1
"DZ","Algeria",2000,"ppg","official","bilateral","concessional",374668628.8
"DZ","Algeria",2000,"png","private","private","commercial-banking",0
"DZ","Algeria",2000,"png","private","private","bonds",0
"DZ","Algeria",2001,"ppg","private","private","commercial-banking",2726327.394
"DZ","Algeria",2001,"ppg","private","private","other-private",1428224575
"DZ","Algeria",2001,"ppg","private","private","bonds",0
"DZ","Algeria",2001,"ppg","official","multilateral","non-concessional",732241742.2
"DZ","Algeria",2001,"ppg","official","multilateral","concessional",113699056.4
"DZ","Algeria",2001,"png","private","private","commercial-banking",0
"DZ","Algeria",2001,"ppg","official","bilateral","non-concessional",110382647.2
"DZ","Algeria",2001,"png","private","private","bonds",0
"DZ","Algeria",2001,"ppg","official","bilateral","concessional",216079497
"DZ","Algeria",2002,"ppg","private","private","other-private",1255182660
"DZ","Algeria",2002,"ppg","private","private","commercial-banking",635415728.6
"DZ","Algeria",2002,"ppg","private","private","bonds",0
"DZ","Algeria",2002,"ppg","official","multilateral","non-concessional",892344079.7
"DZ","Algeria",2002,"ppg","official","multilateral","concessional",86893808.4
"DZ","Algeria",2002,"png","private","private","bonds",0
"DZ","Algeria",2002,"ppg","official","bilateral","concessional",582350304.2
"DZ","Algeria",2002,"png","private","private","commercial-banking",195284109.3
"DZ","Algeria",2002,"ppg","official","bilateral","non-concessional",427868196.1
"DZ","Algeria",2003,"ppg","private","private","other-private",1585544634
"DZ","Algeria",2003,"ppg","private","private","commercial-banking",57764725.68
"DZ","Algeria",2003,"ppg","official","multilateral","concessional",293589229.6
"DZ","Algeria",2003,"ppg","private","private","bonds",0
"DZ","Algeria",2003,"ppg","official","multilateral","non-concessional",993893876.6
"DZ","Algeria",2003,"ppg","official","bilateral","non-concessional",108592500.3
"DZ","Algeria",2003,"ppg","official","bilateral","concessional",332441612.2
"DZ","Algeria",2003,"png","private","private","bonds",0
"DZ","Algeria",2003,"png","private","private","commercial-banking",1024922579
"DZ","Algeria",2004,"ppg","private","private","commercial-banking",20028870.11
"DZ","Algeria",2004,"ppg","private","private","bonds",0
"DZ","Algeria",2004,"ppg","private","private","other-private",1673609293
"DZ","Algeria",2004,"ppg","official","multilateral","non-concessional",553497703
"DZ","Algeria",2004,"ppg","official","multilateral","concessional",246991295.8
"DZ","Algeria",2004,"ppg","official","bilateral","non-concessional",71422283.13
"DZ","Algeria",2004,"ppg","official","bilateral","concessional",882513248.1
"DZ","Algeria",2004,"png","private","private","commercial-banking",537165658
"DZ","Algeria",2004,"png","private","private","bonds",0
"DZ","Algeria",2005,"ppg","private","private","commercial-banking",13383524.19
"DZ","Algeria",2005,"ppg","private","private","other-private",532997529.5
"DZ","Algeria",2005,"ppg","official","multilateral","non-concessional",494138407.6
"DZ","Algeria",2005,"ppg","official","multilateral","concessional",96909992.94
"DZ","Algeria",2005,"ppg","private","private","bonds",0
"DZ","Algeria",2005,"ppg","official","bilateral","concessional",138811125.2
"DZ","Algeria",2005,"ppg","official","bilateral","non-concessional",6650475.308
"DZ","Algeria",2005,"png","private","private","commercial-banking",764398398.5
"DZ","Algeria",2005,"png","private","private","bonds",0
"DZ","Algeria",2006,"ppg","private","private","bonds",0
"DZ","Algeria",2006,"ppg","official","multilateral","non-concessional",27779310.19
"DZ","Algeria",2006,"ppg","private","private","other-private",154918974.6
"DZ","Algeria",2006,"ppg","official","multilateral","concessional",51685571.96
"DZ","Algeria",2006,"ppg","official","bilateral","non-concessional",0
"DZ","Algeria",2006,"ppg","private","private","commercial-banking",54258224.01
"DZ","Algeria",2006,"ppg","official","bilateral","concessional",252205803.8
"DZ","Algeria",2006,"png","private","private","commercial-banking",668649595.9
"DZ","Algeria",2006,"png","private","private","bonds",0
"DZ","Algeria",2007,"ppg","private","private","other-private",203166608.5
"DZ","Algeria",2007,"ppg","official","multilateral","concessional",22572.14972
"DZ","Algeria",2007,"ppg","official","multilateral","non-concessional",7963985.53
"DZ","Algeria",2007,"ppg","private","private","commercial-banking",27178196.04
"DZ","Algeria",2007,"ppg","private","private","bonds",0
"DZ","Algeria",2007,"ppg","official","bilateral","non-concessional",0
"DZ","Algeria",2007,"ppg","official","bilateral","concessional",186683628.1
"DZ","Algeria",2007,"png","private","private","commercial-banking",403125316.3
"DZ","Algeria",2007,"png","private","private","bonds",0
"DZ","Algeria",2008,"ppg","private","private","commercial-banking",30853297.58
"DZ","Algeria",2008,"ppg","private","private","bonds",0
"DZ","Algeria",2008,"ppg","official","multilateral","non-concessional",4844847.533
"DZ","Algeria",2008,"ppg","official","multilateral","concessional",0
"DZ","Algeria",2008,"ppg","official","bilateral","non-concessional",0
"DZ","Algeria",2008,"ppg","private","private","other-private",45238175.87
"DZ","Algeria",2008,"ppg","official","bilateral","concessional",205369366.7
"DZ","Algeria",2008,"png","private","private","commercial-banking",435416240.1
"DZ","Algeria",2008,"png","private","private","bonds",0
"DZ","Algeria",2009,"ppg","private","private","other-private",1227711.143
"DZ","Algeria",2009,"ppg","private","private","commercial-banking",1617546.654
"DZ","Algeria",2009,"ppg","private","private","bonds",0
"DZ","Algeria",2009,"ppg","official","multilateral","non-concessional",0
"DZ","Algeria",2009,"ppg","official","multilateral","concessional",0
"DZ","Algeria",2009,"ppg","official","bilateral","concessional",116034269.3
"DZ","Algeria",2009,"png","private","private","commercial-banking",167101367.8
"DZ","Algeria",2009,"ppg","official","bilateral","non-concessional",0
"DZ","Algeria",2009,"png","private","private","bonds",0
"DZ","Algeria",2010,"ppg","private","private","other-private",0
"DZ","Algeria",2010,"ppg","private","private","commercial-banking",1365469.892
"DZ","Algeria",2010,"png","private","private","bonds",0
"DZ","Algeria",2010,"png","private","private","commercial-banking",2052979.208
"DZ","Algeria",2010,"ppg","official","multilateral","non-concessional",
"DZ","Algeria",2010,"ppg","private","private","bonds",0
"DZ","Algeria",2010,"ppg","official","multilateral","concessional",0
"DZ","Algeria",2010,"ppg","official","bilateral","non-concessional",0
"DZ","Algeria",2010,"ppg","official","bilateral","concessional",47796220.58
"DZ","Algeria",2011,"ppg","private","private","commercial-banking",2126376.109
"DZ","Algeria",2011,"ppg","official","multilateral","concessional",0
"DZ","Algeria",2011,"ppg","official","multilateral","non-concessional",0
"DZ","Algeria",2011,"ppg","private","private","other-private",1549074.931
"DZ","Algeria",2011,"ppg","official","bilateral","non-concessional",0
"DZ","Algeria",2011,"png","private","private","commercial-banking",238472.0869
"DZ","Algeria",2011,"ppg","private","private","bonds",0
"DZ","Algeria",2011,"png","private","private","bonds",0
"DZ","Algeria",2011,"ppg","official","bilateral","concessional",25904030.44
"DZ","Algeria",2012,"ppg","private","private","commercial-banking",0
"DZ","Algeria",2012,"ppg","private","private","other-private",0
"DZ","Algeria",2012,"png","private","private","bonds",0
"DZ","Algeria",2012,"ppg","private","private","bonds",0
"DZ","Algeria",2012,"png","private","private","commercial-banking",230000
"DZ","Algeria",2012,"ppg","official","multilateral","non-concessional",0
"DZ","Algeria",2012,"ppg","official","bilateral","non-concessional",0
"DZ","Algeria",2012,"ppg","official","bilateral","concessional",28310000
"DZ","Algeria",2012,"ppg","official","multilateral","concessional",0
"DZ","Algeria",2013,"ppg","private","private","other-private",0
"DZ","Algeria",2013,"png","private","private","commercial-banking",0
"DZ","Algeria",2013,"ppg","private","private","bonds",0
"DZ","Algeria",2013,"ppg","private","private","commercial-banking",0
"DZ","Algeria",2013,"ppg","official","multilateral","non-concessional",0
"DZ","Algeria",2013,"ppg","official","multilateral","concessional",0
"DZ","Algeria",2013,"ppg","official","bilateral","non-concessional",0
"DZ","Algeria",2013,"png","private","private","bonds",0
"DZ","Algeria",2013,"ppg","official","bilateral","concessional",22011259.59
"AO","Angola",2000,"ppg","private","private","commercial-banking",3999252896
"AO","Angola",2000,"ppg","private","private","bonds",0
"AO","Angola",2000,"ppg","official","multilateral","non-concessional",0
"AO","Angola",2000,"png","private","private","commercial-banking",0
"AO","Angola",2000,"ppg","private","private","other-private",1056864.094
"AO","Angola",2000,"png","private","private","bonds",0
"AO","Angola",2000,"ppg","official","bilateral","non-concessional",0
"AO","Angola",2000,"ppg","official","bilateral","concessional",40865411.62
"AO","Angola",2000,"ppg","official","multilateral","concessional",93851114.82
"AO","Angola",2001,"ppg","private","private","other-private",6806752.991
"AO","Angola",2001,"ppg","private","private","commercial-banking",4407383099
"AO","Angola",2001,"ppg","private","private","bonds",0
"AO","Angola",2001,"ppg","official","bilateral","concessional",11936052.3
"AO","Angola",2001,"ppg","official","multilateral","non-concessional",4926993.342
"AO","Angola",2001,"ppg","official","multilateral","concessional",49143492.19
"AO","Angola",2001,"png","private","private","commercial-banking",0
"AO","Angola",2001,"ppg","official","bilateral","non-concessional",0
"AO","Angola",2001,"png","private","private","bonds",0
"AO","Angola",2002,"ppg","private","private","other-private",2109585.916
"AO","Angola",2002,"ppg","private","private","bonds",0
"AO","Angola",2002,"ppg","private","private","commercial-banking",3944754151
"AO","Angola",2002,"ppg","official","multilateral","non-concessional",408196.2991
"AO","Angola",2002,"ppg","official","bilateral","concessional",1986097.96
"AO","Angola",2002,"ppg","official","multilateral","concessional",70744877.93
"AO","Angola",2002,"png","private","private","commercial-banking",0
"AO","Angola",2002,"png","private","private","bonds",0
"AO","Angola",2002,"ppg","official","bilateral","non-concessional",0
"AO","Angola",2003,"ppg","private","private","commercial-banking",5443094569
"AO","Angola",2003,"ppg","private","private","bonds",0
"AO","Angola",2003,"ppg","private","private","other-private",8442406.569
"AO","Angola",2003,"ppg","official","multilateral","non-concessional",13886248.4
"AO","Angola",2003,"ppg","official","multilateral","concessional",16589090.42
"AO","Angola",2003,"ppg","official","bilateral","non-concessional",429274910.3
"AO","Angola",2003,"ppg","official","bilateral","concessional",21473284.96
"AO","Angola",2003,"png","private","private","commercial-banking",0
"AO","Angola",2003,"png","private","private","bonds",0
"AO","Angola",2004,"ppg","private","private","other-private",183636806.7
"AO","Angola",2004,"ppg","private","private","bonds",0
"AO","Angola",2004,"ppg","private","private","commercial-banking",5014889229
"AO","Angola",2004,"ppg","official","multilateral","non-concessional",1128356.317
"AO","Angola",2004,"ppg","official","multilateral","concessional",61687723.79
"AO","Angola",2004,"ppg","official","bilateral","non-concessional",1354661803
"AO","Angola",2004,"ppg","official","bilateral","concessional",11861750.27
"AO","Angola",2004,"png","private","private","commercial-banking",0
"AO","Angola",2004,"png","private","private","bonds",0
"AO","Angola",2005,"ppg","private","private","other-private",249998406.7
"AO","Angola",2005,"ppg","private","private","commercial-banking",6780674274
"AO","Angola",2005,"ppg","official","multilateral","non-concessional",0
"AO","Angola",2005,"ppg","private","private","bonds",0
"AO","Angola",2005,"ppg","official","multilateral","concessional",71557735.14
"AO","Angola",2005,"ppg","official","bilateral","non-concessional",200719562.3
"AO","Angola",2005,"ppg","official","bilateral","concessional",399637032.2
"AO","Angola",2005,"png","private","private","commercial-banking",0
"AO","Angola",2005,"png","private","private","bonds",0
"AO","Angola",2006,"ppg","private","private","other-private",245235361
"AO","Angola",2006,"ppg","official","multilateral","concessional",36352942.07
"AO","Angola",2006,"ppg","private","private","bonds",0
"AO","Angola",2006,"ppg","private","private","commercial-banking",979527870.3
"AO","Angola",2006,"ppg","official","multilateral","non-concessional",0
"AO","Angola",2006,"ppg","official","bilateral","non-concessional",224857338.8
"AO","Angola",2006,"ppg","official","bilateral","concessional",603732664.8
"AO","Angola",2006,"png","private","private","bonds",0
"AO","Angola",2006,"png","private","private","commercial-banking",0
"AO","Angola",2007,"ppg","private","private","commercial-banking",6608027134
"AO","Angola",2007,"ppg","private","private","other-private",193709397
"AO","Angola",2007,"ppg","private","private","bonds",0
"AO","Angola",2007,"ppg","official","multilateral","non-concessional",0
"AO","Angola",2007,"ppg","official","bilateral","non-concessional",314271654.9
"AO","Angola",2007,"ppg","official","multilateral","concessional",14574669.59
