id-to,year,round
CG,2009,22164889.07
CG,2010,28497524.45
CG,2011,21798065.92
CG,2012,35657819.76
CG,2013,19567043.01
CG,2014,25428181.24
CG,2015,21941110.10
CI,1973,5483787.00
CI,1974,34205632.89
CI,1975,0.00
CI,1976,0.00
CI,1977,0.00
CI,1978,0.00
CI,1979,0.00
CI,1980,0.00
CI,1981,0.00
CI,1982,0.00
CI,1983,0.00
CI,1984,0.00
CI,1985,0.00
CI,1987,0.00
CI,1988,0.00
CI,1989,0.00
CI,1990,0.00
CI,1991,0.00
CI,1992,0.00
CI,1993,0.00
CI,1994,0.00
CI,1995,46733414.90
CI,1996,93728273.12
CI,1997,28823397.20
CI,1998,57952165.80
CI,1999,13967868.71
CI,2000,12644610.79
CI,2001,116210732.97
CI,2002,12131266.65
CI,2003,8081645.77
CI,2004,22772880.01
CI,2005,23654176.45
CI,2006,78422118.94
CI,2007,62277467.59
CI,2008,120312134.42
CI,2009,60901394.80
CI,2010,59222709.97
CI,2011,104910442.98
CI,2012,151962813.76
CI,2013,118373904.38
CI,2014,113630640.53
CI,2015,68605910.33
CK,2003,680742.23
CK,2004,1238025.83
CK,2005,5066.76
CK,2006,1071971.18
CK,2007,325002.94
CK,2008,47274.24
CK,2009,251352.97
CK,2010,94629.12
CK,2011,1358711.33
CK,2012,646825.69
CK,2013,342262.80
CK,2014,1124757.81
CK,2015,3017242.70
CL,1975,0.00
CL,1977,0.00
CL,1982,0.00
CL,1983,0.00
CL,1984,0.00
CL,1985,0.00
CL,1993,0.00
CL,1995,0.00
CL,1996,0.00
CL,1997,0.00
CL,1999,0.00
CL,2000,0.00
CL,2001,0.00
CL,2002,0.00
CL,2003,0.00
CL,2004,0.00
CL,2005,23722556.03
CL,2006,12185696.46
CL,2007,11106429.27
CL,2008,5343136.47
CL,2009,9157320.35
CL,2010,14287687.38
CL,2011,79277902.70
CL,2012,1731407.59
CL,2013,5033631.83
CL,2014,37341455.29
CL,2015,6523126.53
CM,1973,2984376.97
CM,1974,7332976.66
CM,1975,0.00
CM,1976,0.00
CM,1977,0.00
CM,1978,0.00
CM,1979,0.00
CM,1980,0.00
CM,1981,0.00
CM,1982,0.00
CM,1983,0.00
CM,1984,0.00
CM,1985,0.00
CM,1986,0.00
CM,1987,0.00
CM,1988,0.00
CM,1989,0.00
CM,1990,0.00
CM,1991,0.00
CM,1992,0.00
CM,1993,0.00
CM,1994,0.00
CM,1995,60805670.35
CM,1996,39882274.85
CM,1997,17995506.08
CM,1998,39516289.56
CM,1999,26062075.74
CM,2000,60092148.82
CM,2001,22515387.69
CM,2002,30082792.50
CM,2003,44671401.29
CM,2004,43388459.13
CM,2005,42776142.70
CM,2006,50197599.35
CM,2007,66486664.03
CM,2008,57861405.42
CM,2009,50199675.48
CM,2010,65672479.64
CM,2011,63425309.00
CM,2012,101538243.42
CM,2013,78844590.86
CM,2014,111116736.24
CM,2015,62295124.97
CN,1981,0.00
CN,1984,0.00
CN,1985,0.00
CN,1993,0.00
CN,1994,0.00
CN,1995,0.00
CN,1996,0.00
CN,1997,0.00
CN,1998,0.00
CN,1999,0.00
CN,2000,0.00
CN,2001,0.00
CN,2002,0.00
CN,2003,1270792.88
CN,2004,0.00
CN,2005,68153052.17
CN,2006,41684462.06
CN,2007,49700894.40
CN,2008,49290739.80
CN,2009,36357624.83
CN,2010,37684651.33
CN,2011,169830052.38
CN,2012,147752935.81
CN,2013,67907946.62
CN,2014,52919973.60
CN,2015,97013026.22
CO,1983,0.00
CO,1984,0.00
CO,1985,0.00
CO,1995,0.00
CO,1996,0.00
CO,1997,0.00
CO,1998,0.00
CO,1999,0.00
CO,2000,0.00
CO,2001,0.00
CO,2002,0.00
CO,2003,1889091.53
CO,2004,0.00
CO,2005,55980093.21
CO,2006,69157224.30
CO,2007,65473896.42
CO,2008,47159023.83
CO,2009,38879415.40
CO,2010,47479951.94
CO,2011,41746745.74
CO,2012,49213584.29
CO,2013,47096235.49
CO,2014,55536257.82
CO,2015,58701824.08
CR,1982,0.00
CR,1983,0.00
CR,1985,0.00
CR,1995,0.00
CR,1996,0.00
CR,1997,0.00
CR,1998,0.00
CR,2000,0.00
CR,2001,0.00
CR,2002,0.00
CR,2003,38150.12
CR,2005,2248376.67
CR,2006,7254714.02
CR,2007,7019978.32
CR,2008,4843539.12
CR,2009,5738925.32
CR,2010,3745215.53
CR,2011,1573304.89
CR,2012,3465303.13
CR,2013,6365882.52
CR,2014,7016376.17
CR,2015,19131565.60
CU,1995,0.00
CU,1996,0.00
CU,1997,0.00
CU,1998,0.00
CU,1999,0.00
CU,2000,0.00
CU,2001,0.00
CU,2002,0.00
CU,2003,0.00
CU,2004,0.00
CU,2005,2103973.03
CU,2006,2767401.82
CU,2007,1864893.95
CU,2008,2154342.94
CU,2009,14280567.42
CU,2010,22030569.42
CU,2011,4001760.12
CU,2012,6694393.37
CU,2013,11008018.15
CU,2014,8253723.26
CU,2015,14811293.66
CV,1975,0.00
CV,1977,0.00
CV,1979,0.00
CV,1980,0.00
CV,1981,0.00
CV,1982,0.00
CV,1983,0.00
CV,1984,0.00
CV,1985,0.00
CV,1987,0.00
CV,1988,0.00
CV,1989,0.00
CV,1991,0.00
CV,1992,0.00
CV,1993,0.00
CV,1994,0.00
CV,1995,7818272.99
CV,1996,10821402.37
CV,1997,11420526.85
CV,1998,17560572.91
CV,1999,3387755.51
CV,2000,2786386.38
CV,2001,3620037.81
CV,2002,7187605.55
CV,2003,17620743.29
CV,2004,13183467.00
CV,2005,16294710.99
CV,2006,9345846.70
CV,2007,14485465.70
CV,2008,23104088.06
CV,2009,19123593.45
CV,2010,32680329.58
CV,2011,27034496.21
CV,2012,10602630.64
CV,2013,14310300.45
CV,2014,17960579.84
CV,2015,24741660.36
CY,1974,0.00
CY,1977,0.00
CY,1982,0.00
CY,1985,0.00
CY,1995,0.00
CY,1996,0.00
DJ,1973,0.00
DJ,1977,0.00
DJ,1978,0.00
DJ,1979,0.00
DJ,1980,0.00
DJ,1981,0.00
DJ,1982,0.00
DJ,1983,0.00
DJ,1984,0.00
DJ,1985,0.00
DJ,1986,0.00
DJ,1987,0.00
DJ,1988,0.00
DJ,1989,0.00
DJ,1990,0.00
DJ,1991,0.00
DJ,1992,0.00
DJ,1993,0.00
DJ,1994,0.00
DJ,1995,1884709.52
DJ,1996,6301048.76
DJ,1997,4033808.04
DJ,1998,11795304.15
DJ,1999,8356940.10
DJ,2000,3157621.23
DJ,2001,8622236.24
DJ,2002,2757533.48
DJ,2003,8913055.04
DJ,2004,5818350.64
DJ,2005,3255390.52
DJ,2006,1615840.84
DJ,2007,5014503.60
DJ,2008,9505126.50
DJ,2009,8704082.47
DJ,2010,8827593.97
DJ,2011,10337867.43
DJ,2012,15742092.48
DJ,2013,26726061.80
DJ,2014,26799681.68
DJ,2015,11497459.46
DM,1977,0.00
DM,1979,0.00
DM,1980,0.00
DM,1981,0.00
DM,1982,0.00
DM,1983,0.00
DM,1984,0.00
DM,1985,0.00
DM,1986,0.00
DM,1987,0.00
DM,1988,0.00
DM,1989,0.00
DM,1990,0.00
DM,1991,0.00
DM,1992,0.00
DM,1993,0.00
DM,1994,0.00
DM,1995,15613749.54
DM,1996,20009729.73
DM,1997,888231.54
DM,1998,14254757.31
DM,1999,239219.93
DM,2000,134096.54
DM,2001,6625493.82
DM,2002,2510152.48
DM,2003,160138.24
DM,2004,3176866.49
DM,2005,3465664.48
DM,2006,13024595.34
DM,2007,12798980.96
DM,2008,15471460.88
DM,2009,19115720.46
DM,2010,20756258.10
DM,2011,13366929.22
DM,2012,4496459.72
DM,2013,9998117.17
DM,2014,4130371.06
DM,2015,2316316.33
DO,1982,0.00
DO,1983,0.00
DO,1984,0.00
DO,1985,0.00
DO,1992,0.00
DO,1993,0.00
DO,1994,0.00
DO,1995,9598204.39
DO,1996,10773684.10
DO,1997,22470480.46
DO,1998,25885134.14
DO,1999,24894617.28
DO,2000,17240570.18
DO,2001,5853807.80
