"id","entity-name","year","value"
"d319",,2012,21
"d319",,2013,17
"d320",,2010,20
"d320",,2011,19
"d320",,2012,22
"d320",,2013,16
"d321",,2010,22
"d321",,2011,22
"d321",,2012,27
"d321",,2013,22
"d322",,2010,27
"d322",,2011,28
"d322",,2012,39
"d322",,2013,28
"d323",,2010,18
"d323",,2011,16
"d323",,2012,19
"d323",,2013,18
"d324",,2010,21
"d324",,2011,14
"d324",,2012,14
"d324",,2013,15
"d325",,2010,18
"d325",,2011,21
"d325",,2012,19
"d325",,2013,19
"d326",,2010,26
"d326",,2011,23
"d326",,2012,28
"d326",,2013,37
"d327",,2010,22
"d327",,2011,17
"d327",,2012,18
"d327",,2013,19
"d328",,2010,25
"d328",,2011,19
"d328",,2012,29
"d328",,2013,20
"d329",,2010,28
"d329",,2011,24
"d329",,2012,23
"d329",,2013,20
"d330",,2010,18
"d330",,2011,21
"d330",,2012,24
"d330",,2013,19
"d401",,2010,22
"d401",,2011,26
"d401",,2012,35
"d401",,2013,23
"d402",,2010,15
"d402",,2011,27
"d402",,2012,27
"d402",,2013,20
"d403",,2010,21
"d403",,2011,29
"d403",,2012,36
"d403",,2013,25
"d404",,2010,18
"d404",,2011,24
"d404",,2012,28
"d404",,2013,19
"d405",,2010,22
"d405",,2011,34
"d405",,2012,39
"d405",,2013,27
"d406",,2010,20
"d406",,2011,27
"d406",,2012,29
"d406",,2013,19
"d407",,2010,20
"d407",,2011,25
"d407",,2012,30
"d407",,2013,20
"d408",,2010,16
"d408",,2011,25
"d408",,2012,31
"d408",,2013,21
"d409",,2010,19
"d409",,2011,26
"d409",,2012,39
"d409",,2013,24
"d410",,2010,18
"d410",,2011,22
"d410",,2012,24
"d410",,2013,19
"d411",,2010,20
"d411",,2011,25
"d411",,2012,26
"d411",,2013,21
"d412",,2010,17
"d412",,2011,31
"d412",,2012,37
"d412",,2013,24
"d413",,2010,19
"d413",,2011,23
"d413",,2012,24
"d413",,2013,22
"d414",,2010,20
"d414",,2011,27
"d414",,2012,22
"d414",,2013,21
"d415",,2010,24
"d415",,2011,33
"d415",,2012,31
"d415",,2013,24
"d416",,2010,22
"d416",,2011,34
"d416",,2012,34
"d416",,2013,24
"d417",,2010,19
"d417",,2011,26
"d417",,2012,22
"d417",,2013,19
"d418",,2010,20
"d418",,2011,23
"d418",,2012,31
"d418",,2013,17
"d419",,2010,19
"d419",,2011,22
"d419",,2012,24
"d419",,2013,19
"d420",,2010,20
"d420",,2011,16
"d420",,2012,26
"d420",,2013,13
"d421",,2010,24
"d421",,2011,28
"d421",,2012,25
"d421",,2013,23
"d422",,2010,17
"d422",,2011,18
"d422",,2012,29
"d422",,2013,19
"d423",,2010,23
"d423",,2011,24
"d423",,2012,33
"d423",,2013,22
"d424",,2010,48
"d424",,2011,54
"d424",,2012,69
"d424",,2013,55
"d425",,2010,25
"d425",,2011,33
"d425",,2012,25
"d425",,2013,19
"d426",,2010,24
"d426",,2011,23
"d426",,2012,30
"d426",,2013,20
