"id-to","entity-to-name","year","value"
"GW","Guinea-Bissau",2009,867389.9
"GW","Guinea-Bissau",2010,1134573.38
"GW","Guinea-Bissau",2011,640447.52
"GW","Guinea-Bissau",2012,2017754.81
"GW","Guinea-Bissau",2013,304010.66
"GW","Guinea-Bissau",2014,3117404.8
"GW","Guinea-Bissau",2015,1592797.7
"HT","Haiti",2008,0
"HT","Haiti",2009,753404.12
"HT","Haiti",2010,2193472.61
"HT","Haiti",2011,595967.65
"HT","Haiti",2013,20266.33
"KE","Kenya",2008,282894.24
"KE","Kenya",2009,371300
"KE","Kenya",2010,75166.59
"KE","Kenya",2011,97877.19
"KE","Kenya",2012,93997.55
"KE","Kenya",2015,0
"KG","Kyrgyzstan",2010,288014.39
"KG","Kyrgyzstan",2011,3171888.25
"KG","Kyrgyzstan",2012,5379631.95
"KG","Kyrgyzstan",2013,223764.61
"KG","Kyrgyzstan",2014,3339771.87
"KG","Kyrgyzstan",2015,7758836.5
"LB","Lebanon",2011,127.46
"LB","Lebanon",2012,965034.83
"LB","Lebanon",2013,1141585.5
"LB","Lebanon",2014,616895.06
"LR","Liberia",2007,0
"LR","Liberia",2008,1377851.02
"LR","Liberia",2009,7589951.2
"LR","Liberia",2010,6031690.49
"LR","Liberia",2011,2469434.08
"LR","Liberia",2012,4336973.75
"LR","Liberia",2013,4394088.93
"LR","Liberia",2014,7033892.17
"LR","Liberia",2015,4340024.4
"LY","Libya",2012,782663.83
"LY","Libya",2013,705303.68
"LY","Libya",2014,325515.6
"LY","Libya",2015,181274.8
"MG","Madagascar",2015,233387
"ML","Mali",2014,1158427.04
"ML","Mali",2015,4130873.2
"MM","Myanmar",2012,14282.12
"MM","Myanmar",2013,1530373.12
"MM","Myanmar",2014,917266.3
"MM","Myanmar",2015,1991840.9
"NP","Nepal",2009,858718.32
"NP","Nepal",2010,4258103.75
"NP","Nepal",2011,3229498.84
"NP","Nepal",2012,441369.15
"NP","Nepal",2013,1532358.91
"NP","Nepal",2014,3641784.84
"NP","Nepal",2015,2762322.1
"NE","Niger",2013,665695.49
"NE","Niger",2014,1607527.45
"NE","Niger",2015,548842.5
"PG","Papua New Guinea",2013,77322.37
"PG","Papua New Guinea",2014,166035.41
"PG","Papua New Guinea",2015,1550955.7
"PH","Philippines",2014,23360.88
"PH","Philippines",2015,759056
"SL","Sierra Leone",2007,5528472.2
"SL","Sierra Leone",2008,10808064.22
"SL","Sierra Leone",2009,11598823.77
"SL","Sierra Leone",2010,4637081.55
"SL","Sierra Leone",2011,3306787.42
"SL","Sierra Leone",2012,4346537.43
"SL","Sierra Leone",2013,644346.67
"SL","Sierra Leone",2014,2227605.07
"SL","Sierra Leone",2015,2217595.1
"SO","Somalia",2009,0
"SO","Somalia",2010,475647.94
"SO","Somalia",2011,1813524.44
"SO","Somalia",2012,960850.72
"SO","Somalia",2015,1656100.2
"SS","South Sudan",2011,115245.44
"SS","South Sudan",2012,1156199.7
"SS","South Sudan",2013,3046086.28
"SS","South Sudan",2014,1814757.5
"SS","South Sudan",2015,4168287.3
"LK","Sri Lanka",2010,1669887.18
"LK","Sri Lanka",2011,1070454.92
"LK","Sri Lanka",2012,0
"LK","Sri Lanka",2015,816484
"SD","Sudan",2010,1526598.95
"SD","Sudan",2011,8290314.69
"SD","Sudan",2012,4384167.24
"SD","Sudan",2013,188922.08
"SD","Sudan",2014,358272.86
"SD","Sudan",2015,2241.7
"TJ","Tajikistan",2015,13084.1
"TL","Timor-Leste",2009,196571.37
"TL","Timor-Leste",2010,728513.3
"TL","Timor-Leste",2011,10194.18
"UG","Uganda",2010,570548
"UG","Uganda",2011,6042650.57
"UG","Uganda",2012,5853052.09
"UG","Uganda",2013,443923.53
"UG","Uganda",2014,297469.08
"UG","Uganda",2015,662502.4
"YE","Yemen",2012,1978666.9
"YE","Yemen",2013,826390.45
"YE","Yemen",2014,3488259.7
"YE","Yemen",2015,5418783.5
