"row_id","id","sectoral","level","name","color_id"
7304,"arrears-on-amortization","FALSE",3,"Arrears on Amortization",
7305,"arrears-payments","FALSE",3,"Arrears Payments",
7306,"asset-disposal","FALSE",3,"Asset Disposal",
7307,"asset-sales","FALSE",2,"Asset Sales",
7308,"assets-held-abroad","FALSE",3,"Assets Held Abroad",
7309,"autonomous-and-local-entities","FALSE",4,"Autonomous and Local Entities",
7310,"bank","FALSE",3,"Bank",
7311,"bank-balance","FALSE",3,"Bank Balance",
7312,"bank-finance","FALSE",3,"Bank finance",
7313,"bank-financing","FALSE",3,"Bank Financing",
7314,"banking-system","FALSE",3,"Banking system",
7315,"banking-system-restructuring","FALSE",2,"Banking System Restructuring",
7316,"bank-of-algeria-dividends-and-interests","FALSE",5,"Bank of Algeria Dividends and Interests",
7317,"bank-of-botswana-transfers","FALSE",4,"Bank of Botswana Transfers",
7318,"banks","FALSE",3,"Banks",
7319,"banks-and-others","FALSE",3,"Banks and Others",
7320,"banks-recapitalization","FALSE",3,"Banks Recapitalization",
7321,"basket-grants","FALSE",4,"Basket Grants",
7322,"bceao-credit","FALSE",3,"BCEAO credit",
7323,"before-rescheduling","FALSE",5,"Before Rescheduling",
7324,"benefits","FALSE",3,"Benefits",
7325,"benefits-and-programs-of-social-security-fund","FALSE",4,"Benefits and Programs of Social Security Fund",
7326,"bilateral","FALSE",3,"Bilateral",
7327,"bilateral-agencies","FALSE",4,"Bilateral Agencies",
7328,"bilateral-and-multilatera","FALSE",3,"Bilateral and Multilatera",
7329,"bilateral-rescheduling","FALSE",3,"Bilateral Rescheduling",
7330,"block-allocations","FALSE",3,"Block Allocations",
7331,"block-grants-to-states","FALSE",5,"Block grants to states",
7332,"bond-financing","FALSE",3,"Bond Financing",
7333,"bond-issues","FALSE",3,"Bond Issues",
7334,"bonds","FALSE",3,"Bonds",
7335,"bonds-and-loans","FALSE",3,"Bonds and loans",
7336,"bonds-issuance","FALSE",3,"Bonds Issuance",
7337,"bonds-outside-the-financial-system","FALSE",3,"Bonds outside the financial system",
7338,"bonuses-and-rents","FALSE",5,"Bonuses and Rents",
7339,"borrowing","FALSE",3,"Borrowing",
7340,"budget","FALSE",3,"Budget",
7341,"budgetary-loans","FALSE",4,"Budgetary Loans",
7342,"budget-borrowings","FALSE",4,"Budget borrowings",
7343,"budgeted-goods-and-services","FALSE",4,"Budgeted Goods and Services",
7344,"budget-grants","FALSE",3,"Budget Grants",
7345,"budget-loans","FALSE",3,"Budget Loans",
7346,"budget-reserve","FALSE",3,"Budget Reserve",
7347,"budget-support","FALSE",3,"Budget Support",
7348,"budget-support-grants","FALSE",3,"Budget Support Grants",
7349,"budget-support-loans","FALSE",4,"Budget support loans",
7350,"business","FALSE",5,"Business",
7351,"business-profit-tax","FALSE",4,"Business Profit tax",
7352,"business-tax","FALSE",4,"Business Tax",
7353,"capital","FALSE",2,"Capital","orange"
7354,"capital-expenditure","FALSE",2,"Capital expenditure","orange-darker"
7355,"capital-expenditure-and-net-lending","FALSE",2,"Capital Expenditure and Net Lending","yellow"
7356,"capital-expenditures","FALSE",2,"Capital Expenditures","blue-light"
7357,"capital-gain-tax","FALSE",5,"Capital Gain Tax",
7358,"capital-grants","FALSE",2,"Capital Grants",
7359,"capital-grants-cash","FALSE",3,"Capital grants (cash)",
7360,"capital-income","FALSE",3,"Capital Income",
7361,"capitalization-of-state-owned-enterpsirses","FALSE",3,"Capitalization of State Owned Enterpsirses",
7362,"capital-revenue","FALSE",3,"Capital Revenue",
7363,"capital-revenues","FALSE",3,"Capital Revenues",
7364,"capital-spending","FALSE",2,"Capital spending",
7365,"capital-transfers","FALSE",2,"Capital Transfers","blue-darker"
7366,"capital-transfers-and-equity","FALSE",3,"Capital Transfers and Equity",
7367,"carry-over-expenditure","FALSE",2,"Carry Over Expenditure",
7368,"cash-account","FALSE",3,"cash account",
7369,"cash-and-deposits","FALSE",3,"Cash and deposits",
7370,"cash-basis-adjustment","FALSE",2,"Cash Basis Adjustment","purple"
7371,"cash-float-and-discrepancy","FALSE",2,"Cash Float and Discrepancy","purple"
7372,"cash-fuel-subsidies","FALSE",4,"Cash Fuel Subsidies",
7373,"census","FALSE",4,"Census",
7374,"central-bank","FALSE",3,"Central bank",
7375,"central-bank-deposits","FALSE",3,"Central Bank Deposits",
7376,"central-bank-of-iraq","FALSE",4,"Central Bank of Iraq",
7377,"central-bank-of-jordan--onlending-of-net-imf-financing","FALSE",3,"Central Bank of Jordan  On-Lending Of Net IMF Financing",
7378,"central-bank-of-myanmar","FALSE",3,"Central Bank of Myanmar",
7379,"central-bank-of-sudan-cbos","FALSE",4,"Central Bank of Sudan (CBOS)",
7380,"central-bank-of-the-gambia-unrealized-profits","FALSE",3,"Central Bank of The Gambia (Unrealized Profits)",
7381,"central-bank-operating-balance","FALSE",4,"Central Bank Operating Balance",
7382,"central-bank-operational-deficit","FALSE",3,"Central Bank Operational Deficit",
7383,"central-government","FALSE",3,"Central Government",
7384,"central-government-collected","FALSE",4,"Central government collected",
7385,"change-in-accrued-interest","FALSE",2,"Change in Accrued Interest",
7386,"change-in-amortization-arrears","FALSE",3,"Change in Amortization Arrears",
7387,"change-in-arrears","FALSE",2,"Change in Arrears","purple"
7388,"change-in--arrears","FALSE",3,"Change in  arrears",
7389,"change-in-arrears-and-float","FALSE",3,"Change In Arrears And Float",
7390,"change-in-caital-arrears","FALSE",3,"Change in caital arrears",
7391,"change-in-cash-and-other-items","FALSE",2,"Change in Cash and Other Items",
7392,"change-in-cash-balance","FALSE",3,"Change In Cash Balance",
7393,"change-in-deposits-at-central-bank","FALSE",3,"Change in Deposits at Central Bank",
7394,"change-in-external-arrears","FALSE",3,"Change in external arrears",
7395,"change-in-foreign-accounts-receivable","FALSE",3,"Change in foreign accounts receivable",
7396,"change-in-general-gov-deposits","FALSE",3,"Change in general gov. deposits",
7397,"change-in-government-assets","FALSE",2,"Change In Government Assets",
7398,"change-in-international-arrears","FALSE",3,"Change in international arrears",
7399,"change-in-net-arrears-principal","FALSE",3,"Change In Net Arrears (Principal)",
7400,"change-in-net-domestic-arrears","FALSE",3,"Change in Net Domestic Arrears",
7401,"change-in-non-trust-assets","FALSE",2,"Change in Non- Trust Assets",
7402,"change-in-outstanding-letters-of-credit","FALSE",2,"Change in Outstanding Letters of Credit",
7403,"change-in-sinking-fund-net","FALSE",2,"Change in Sinking Fund (Net)",
7404,"change-in-social-fund-cash-balance","FALSE",2,"Change in Social Fund Cash Balance","purple"
7405,"change-in-the-stock-of-change","FALSE",2,"Change in the stock of change",
7406,"change-in-unpaid-invoices","FALSE",2,"Change in Unpaid Invoices",
7407,"changes-in-arrears","FALSE",3,"Changes In Arrears",
7408,"check-float-plus-discrepancy","FALSE",2,"Check float Plus Discrepancy","purple"
7409,"cigarette-tax","FALSE",5,"Cigarette Tax",
7410,"citizenship-by-investment","FALSE",4,"Citizenship by investment",
7411,"civil-expenditure","FALSE",4,"Civil Expenditure",
7412,"civil-service","FALSE",4,"Civil Service",
7413,"civil-service-reform","FALSE",3,"Civil Service Reform",
7414,"civil-service-wages-and-salaries","FALSE",3,"Civil Service Wages and Salaries",
7415,"claims-on-government","FALSE",4,"Claims on government",
7416,"clearance-of-arrears","FALSE",3,"Clearance of Arrears",
7417,"clearance-of-deferred-arrears-and-debt-service","FALSE",3,"Clearance of Deferred Arrears and Debt Service",
7418,"clearance-of-zesco-tax-arrear","FALSE",4,"Clearance of Zesco Tax Arrear",
7419,"codelco-revenues","FALSE",4,"Codelco Revenues",
7420,"combined-security-transition-command-afghanistan","FALSE",4,"Combined Security Transition Command Afghanistan",
7421,"commercial","FALSE",4,"Commercial",
7422,"commercial-banking-system","FALSE",3,"Commercial Banking System",
7423,"commercial-bank-loans","FALSE",4,"Commercial bank loans",
7424,"commercial-banks","FALSE",3,"Commercial Banks",
7425,"commercial-borrowing","FALSE",3,"Commercial Borrowing",
7426,"common-charges","FALSE",4,"Common Charges",
7427,"common-reserves","FALSE",3,"Common Reserves",
7428,"compact-special","FALSE",4,"Compact Special",
7429,"companies-income-tax","FALSE",4,"Companies' Income Tax",
7430,"company-income-tax","FALSE",4,"Company Income Tax",
7431,"company-tax","FALSE",4,"Company Tax",
7432,"compensation-of-employees","FALSE",2,"Compensation of employees",
7433,"compensation-to-employees","FALSE",3,"Compensation to Employees",
7434,"compensatory-flows-from-petrocaribe-development-fund","FALSE",3,"Compensatory flows from PetroCaribe Development Fund",
7435,"concessional-borrowing","FALSE",3,"Concessional Borrowing",
7436,"concessional-loans","FALSE",3,"Concessional Loans",
7437,"concessional-project-loans","FALSE",4,"Concessional Project Loans",
7438,"conditional-grants","FALSE",5,"Conditional Grants",
7439,"conditional-transfers","FALSE",5,"Conditional transfers",
7440,"consolidated-fund","FALSE",3,"Consolidated Fund",
7441,"consolidated-investment-fund","FALSE",2,"Consolidated Investment Fund","purple"
7442,"consolidation-bonds","FALSE",3,"Consolidation (Bonds)",
7443,"constitutional-reform","FALSE",3,"Constitutional Reform",
7444,"consumption","FALSE",3,"Consumption",
7445,"consumption-and-sales-tax","FALSE",4,"Consumption and Sales Tax",
7446,"consumption-of-fixed-capital","FALSE",2,"Consumption of fixed capital","orange-darker"
7447,"consumption-taxes","FALSE",4,"Consumption Taxes",
7448,"contingencies","FALSE",3,"Contingencies",
7449,"contingency","FALSE",2,"Contingency","green-dark"
7450,"contingency-allocation","FALSE",3,"Contingency Allocation",
7451,"contingency-reserve","FALSE",2,"Contingency reserve",
7452,"contingency-spending","FALSE",2,"Contingency Spending","red-light"
7453,"contributions-to-sinking-funds","FALSE",3,"Contributions To Sinking Funds",
7454,"corporate-income","FALSE",4,"Corporate Income",
7455,"corporate-income-tax","FALSE",4,"Corporate income tax",
7456,"corporate-profit-tax","FALSE",4,"Corporate profit tax",
7457,"corporate-social-responsibility-tax","FALSE",4,"Corporate Social Responsibility Tax",
7458,"corporate-tax","FALSE",4,"Corporate Tax",
7459,"corporate-taxes","FALSE",5,"Corporate Taxes",
7460,"cost-of-imports-of-oil-derivatives","FALSE",4,"Cost of imports of oil derivatives",
7461,"counterpart-fundsfinanced","FALSE",3,"Counterpart Funds-Financed",
7462,"counterpart-fundsfinanced-operations","FALSE",3,"Counterpart Funds-Financed Operations",
7463,"crisisrelated-expenditure","FALSE",3,"Crisis-Related Expenditure",
7464,"crude-oil-export-revenues","FALSE",4,"Crude Oil Export Revenues",
7465,"crude-oil-exports","FALSE",4,"Crude Oil Exports",
7466,"currency-and-deposits","FALSE",3,"Currency and Deposits",
7467,"current","FALSE",3,"Current",
7468,"current-charges-on-public-debt","FALSE",3,"Current Charges on Public Debt",
7469,"current-expenditure","FALSE",2,"Current Expenditure","red-light"
7470,"current-grants","FALSE",3,"Current Grants",
7471,"current-grants-cash","FALSE",3,"Current grants (cash)",
7472,"current-maintenance","FALSE",3,"Current Maintenance",
7473,"current-primary-expenditure","FALSE",2,"Current primary expenditure",
7474,"current-revenue","FALSE",3,"Current Revenue",
7475,"current-transfers","FALSE",3,"Current Transfers",
7476,"custom-duties","FALSE",4,"Custom Duties",
7477,"customs","FALSE",4,"Customs",
7478,"customs-administration","FALSE",4,"Customs Administration",
7479,"customs-and-excise","FALSE",4,"Customs and Excise",
7480,"customs-and-excise-duties","FALSE",4,"Customs and Excise Duties",
7481,"customs-duties","FALSE",3,"Customs Duties",
7482,"customs-duties-and-export-taxes","FALSE",4,"Customs Duties and Export Taxes",
7483,"customs-levies","FALSE",4,"Customs Levies",
7484,"customs-levies-funds","FALSE",5,"Customs Levies Funds",
7485,"customs-receipts","FALSE",4,"Customs Receipts",
7486,"customs-union-receipts","FALSE",4,"Customs Union Receipts",
7487,"custom-tariffs","FALSE",4,"Custom tariffs",
7488,"custom-taxes","FALSE",5,"Custom Taxes",
7489,"debt","FALSE",3,"Debt",
7490,"debt-buyback","FALSE",3,"Debt Buyback",
7491,"debt-cancellation","FALSE",3,"Debt Cancellation",
7492,"debt-deferral","FALSE",3,"Debt Deferral",
7493,"debt-reduction","FALSE",3,"Debt Reduction",
7494,"debt-relief","FALSE",3,"Debt Relief",
7495,"debt-relief-and-budget-support","FALSE",3,"Debt Relief and Budget Support",
7496,"debt-relief-and-heavily-indebted-poor-countries--initiative-assistance","FALSE",3,"Debt Relief and Heavily Indebted Poor Countries  Initiative Assistance",
7497,"debtrelief-financed","FALSE",4,"Debt-Relief Financed",
7498,"debt-relief-obtained","FALSE",3,"Debt relief Obtained",
7499,"debt-repurchase","FALSE",3,"Debt repurchase",
7500,"debt-rescheduling","FALSE",2,"Debt Rescheduling","purple"
7501,"debt-securities","FALSE",3,"Debt securities",
7502,"debt-securities-net","FALSE",4,"Debt securities (net)",
7503,"debt-service-relief","FALSE",3,"Debt Service Relief",
7504,"decentralized-agencies","FALSE",4,"Decentralized agencies",
7505,"dedicated-grants","FALSE",3,"Dedicated Grants",
7506,"defense","FALSE",3,"Defense",
7507,"defense-and-national-security-intelligence-service","FALSE",3,"Defense and National Security Intelligence Service",
7508,"defense-spending","FALSE",3,"Defense Spending",
7509,"deferred-wages","FALSE",4,"Deferred wages",
7510,"demobilization-and-reintegration--project","FALSE",3,"Demobilization and Reintegration  Project",
7511,"deposit-finance","FALSE",3,"Deposit Finance",
7512,"deposit-money-banks","FALSE",3,"Deposit Money Banks",
7513,"deposits","FALSE",3,"Deposits",
7514,"deposits-abroad","FALSE",4,"Deposits Abroad",
7515,"deposits-at-saudi-arabian-monetary-agency","FALSE",3,"Deposits at Saudi Arabian Monetary Agency",
7516,"deposits-at-the-bceao","FALSE",3,"Deposits at the BCEAO",
7517,"deposits-decrease","FALSE",2,"Deposits decrease",
7518,"development","FALSE",3,"Development",
7519,"development-budget","FALSE",2,"Development Budget",
7520,"development-capital","FALSE",3,"Development Capital",
7521,"development-expenditure","FALSE",2,"Development Expenditure","blue"
7522,"development-expenditure-and-net-lending","FALSE",2,"Development Expenditure And Net Lending","orange"
7523,"development-fund","FALSE",3,"Development fund",
7524,"diamond-and-other-mineral-royalties","FALSE",4,"Diamond and Other Mineral Royalties",
7525,"diamond-mining","FALSE",5,"Diamond Mining",
7526,"direct-and-indirect-taxes","FALSE",4,"Direct and Indirect Taxes",
7527,"direct-bank-borrowing","FALSE",3,"Direct Bank Borrowing",
7528,"direct-investment","FALSE",3,"Direct Investment",
7529,"direct-tax","FALSE",4,"Direct Tax",
7530,"direct-taxes","FALSE",4,"Direct Taxes",
7531,"disbursement","FALSE",3,"Disbursement",
7532,"disbursements","FALSE",3,"Disbursements",
7533,"discrepancy","FALSE",2,"Discrepancy","purple"
7534,"discrepancy-unexplained","FALSE",3,"Discrepancy (Unexplained)","purple"
7535,"divestment-deposit-drawdown","FALSE",2,"divestment+ deposit drawdown",
7536,"divestmentprivatization-proceeds","FALSE",2,"Divestment/Privatization Proceeds",
7537,"dividend-and-interest-income","FALSE",4,"Dividend and Interest Income",
7538,"dividends","FALSE",4,"Dividends",
7539,"dividends-from-holdings","FALSE",5,"Dividends From Holdings",
7540,"dividends-from-parastatals","FALSE",4,"Dividends From Parastatals",
7541,"dividends-from-stateowned-enterprises","FALSE",4,"Dividends from state-owned enterprises",
7542,"domestic","FALSE",2,"Domestic",
7543,"domestic-acquisition-of-financial-assets","FALSE",3,"Domestic acquisition of financial assets",
7544,"domesticallyfinanced","FALSE",3,"Domestically-Financed",
7545,"domestically-financed","FALSE",3,"Domestically financed",
7546,"domestically-financed-capital-spending","FALSE",3,"Domestically Financed Capital Spending",
7547,"domestically-financed-investment","FALSE",3,"Domestically Financed Investment",
7548,"domestic-amortization","FALSE",3,"Domestic Amortization",
7549,"domestic-arrears","FALSE",3,"Domestic Arrears",
7550,"domestic-arrears-payments","FALSE",2,"Domestic Arrears Payments",
7551,"domestic-assets","FALSE",3,"Domestic Assets",
7552,"domestic-bank-financing","FALSE",3,"Domestic Bank Financing",
7553,"domestic-banking-system","FALSE",3,"Domestic Banking System",
7554,"domestic-banks","FALSE",3,"Domestic banks",
7555,"domestic-borrowing","FALSE",3,"Domestic Borrowing",
7556,"domestic-capital-participation","FALSE",3,"Domestic Capital Participation",
7557,"domestic-claims","FALSE",3,"Domestic Claims",
7558,"domestic-crude","FALSE",4,"Domestic Crude",
7559,"domestic-currency-debt","FALSE",4,"Domestic Currency Debt",
7560,"domestic-debt","FALSE",3,"Domestic Debt",
7561,"domestic-financed","FALSE",3,"Domestic Financed",
7562,"domestic-financed-reconstruction-expenditure","FALSE",4,"Domestic Financed Reconstruction Expenditure",
7563,"domestic-finance-inflows","FALSE",3,"Domestic Finance Inflows",
7564,"domestic-financing","FALSE",2,"Domestic Financing","red-dark"
7565,"domestic-funds","FALSE",3,"Domestic Funds",
7566,"domestic-incurrence-of-liabilities","FALSE",3,"Domestic Incurrence of Liabilities",
7567,"domestic-indirect-taxes","FALSE",5,"Domestic Indirect Taxes",
7568,"domestic-interest","FALSE",4,"Domestic Interest",
7569,"domestic--interest","FALSE",4,"Domestic  Interest",
7570,"domestic-interest-payments","FALSE",4,"Domestic Interest Payments",
7571,"domestic-liabilities","FALSE",3,"Domestic Liabilities",
7572,"domestic-market-borrowing","FALSE",3,"Domestic Market Borrowing",
7573,"domestic-net","FALSE",2,"Domestic (net)",
7574,"domestic-net-acquisition-of-financial-assets","FALSE",3,"Domestic Net Acquisition of Financial Assets",
7575,"domestic-net-incurrence-of-liabilities","FALSE",3,"Domestic Net Incurrence of Liabilities",
7576,"domestic-nonbank-financing","FALSE",3,"Domestic Non-Bank Financing",
7577,"domestic-petroleum-taxes","FALSE",4,"Domestic Petroleum Taxes",
7578,"domestic-sales","FALSE",4,"Domestic Sales",
7579,"domestic-sales-of-oil-derivatives","FALSE",4,"Domestic sales of oil derivatives",
7580,"domestic-taxes","FALSE",3,"Domestic Taxes",
7581,"domestic-taxes-on-goods-and-services","FALSE",4,"Domestic Taxes on Goods and Services",
7582,"donor-financed","FALSE",3,"donor financed",
7583,"donor-financing-for-new-projects","FALSE",3,"Donor financing for new projects",
7584,"donor-project","FALSE",2,"Donor Project","grey"
7585,"drawdown-from-compact-trust-fund","FALSE",4,"Drawdown from Compact Trust Fund",
7586,"drawdown-of-tajikistans-claim-on-community-based-rehabilitation","FALSE",3,"Drawdown of Tajikistan'S Claim on Community Based Rehabilitation",
7587,"drawing","FALSE",3,"Drawing",
7588,"drawings","FALSE",3,"Drawings",
7589,"drawings-adjustment-loans","FALSE",3,"Drawings, Adjustment Loans",
7590,"drought-expenditures","FALSE",3,"Drought Expenditures",
7591,"earmarked-revenue","FALSE",4,"Earmarked Revenue",
7592,"east-caribbean-central-bank","FALSE",3,"East Caribbean Central Bank",
7593,"eastern-caribbean-central-bank","FALSE",3,"Eastern Caribbean Central Bank",
7594,"ebola","FALSE",3,"Ebola",
7595,"ebolarelated","FALSE",3,"Ebola-Related",
7596,"ebolarelated-grants","FALSE",3,"Ebola-related Grants",
7597,"ebolarelated-loans","FALSE",4,"Ebola-related Loans",
7598,"ebola-transfers","FALSE",3,"Ebola Transfers",
7599,"economic-governance-and-private-sector-development","FALSE",3,"Economic Governance and Private Sector Development",
7600,"economy","FALSE",2,"Economy",
7601,"education","FALSE",3,"Education",
7602,"education-development-tax","FALSE",3,"Education Development Tax",
7603,"education-free-primary-and-secondary","FALSE",4,"Education (free primary and secondary)",
7604,"education-fund","FALSE",5,"Education Fund",
7605,"education-funding","FALSE",5,"Education Funding",
7606,"education-swap","FALSE",4,"Education Swap",
7607,"election-costs","FALSE",4,"Election Costs",
7608,"elections","FALSE",3,"Elections",
7609,"elections-and-other-political-institutions","FALSE",4,"Elections and Other Political Institutions",
7610,"electricity","FALSE",4,"Electricity",
7611,"electricity-transfers","FALSE",4,"Electricity Transfers",
7612,"emergency-and-contingency-fund","FALSE",4,"Emergency and contingency fund",
7613,"emergency-assistance","FALSE",3,"Emergency Assistance",
7614,"emergency-assistance-food-and-nonfood-aid","FALSE",3,"Emergency Assistance (Food and Nonfood Aid)",
7615,"emergency-assistance-food-and-other-emergency-aid","FALSE",3,"Emergency Assistance (Food and Other Emergency Aid)",
7616,"employment-contributions","FALSE",3,"Employment Contributions",
7617,"employment-costs","FALSE",4,"Employment Costs",
7618,"employment-fund","FALSE",4,"Employment Fund",
7619,"energy-arrears-clearance","FALSE",4,"Energy Arrears Clearance",
7620,"energy-guarantees","FALSE",4,"Energy Guarantees",
7621,"energy-sector","FALSE",4,"Energy Sector",
7622,"energy-subsidies","FALSE",4,"Energy Subsidies",
7623,"enterprise-income-tax","FALSE",5,"Enterprise Income Tax",
7624,"enterprise-profits-tax","FALSE",5,"Enterprise Profits Tax",
7625,"entrepreneurial-and-property-income","FALSE",4,"Entrepreneurial and Property Income",
7626,"enviromental","FALSE",3,"Enviromental",
7627,"equity-and-investment-fund-shares","FALSE",3,"Equity and investment fund shares",
7628,"equity-investment","FALSE",2,"Equity Investment",
7629,"errors-and-omissions","FALSE",2,"Errors and omissions","purple"
7630,"estimated-sustainable-income","FALSE",4,"Estimated Sustainable Income",
7631,"eurobond","FALSE",3,"Eurobond",
7632,"exceptional-expenditure","FALSE",3,"Exceptional Expenditure",
7633,"exceptional--external-financing","FALSE",3,"Exceptional  External Financing",
7634,"exceptionalfinancing","FALSE",3,"Exceptional financing",
7635,"exceptional-financing","FALSE",2,"Exceptional Financing","purple"
7636,"exceptional-revenue","FALSE",4,"Exceptional revenue",
7637,"exceptional-revenue-from-the-mining-industry","FALSE",5,"Exceptional revenue from the mining industry",
7638,"exceptional-security","FALSE",4,"Exceptional Security",
7639,"exceptional-spending","FALSE",4,"Exceptional Spending",
7640,"excise","FALSE",4,"Excise",
7641,"excise-and-others","FALSE",4,"Excise and Others",
7642,"excise-duties","FALSE",4,"Excise Duties",
7643,"excises","FALSE",4,"Excises",
7644,"excises-and-other-internal-indirect-taxes","FALSE",5,"Excises and Other Internal Indirect Taxes",
7645,"excises-on-petroleum-products","FALSE",5,"Excises on Petroleum Products",
7646,"excise-tax","FALSE",4,"Excise Tax",
7647,"excise-taxes","FALSE",4,"Excise Taxes",
7648,"exeptional-finanancing","FALSE",3,"Exeptional finanancing",
7649,"exonerations","FALSE",4,"Exonerations",
7650,"expenditure","FALSE",1,"Expenditure",
7651,"expenditure-by-the-privatization-fund","FALSE",2,"Expenditure by the Privatization Fund",
7652,"expenditurecorrespondingtoeamarkedtaxes","FALSE",3,"Expenditure corresponding to eamarked taxes",
7653,"expenditures-on-goods--and-services","FALSE",3,"Expenditures on Goods  and Services",
7654,"expense","FALSE",2,"Expense",
7655,"expense-not-elsewhere-classified","FALSE",3,"Expense not Elsewhere Classified",
7656,"explicit-fuel-subsidy","FALSE",3,"Explicit Fuel Subsidy",
7657,"export-taxes","FALSE",6,"Export Taxes",
7658,"extarnaly-public-investment-program-loans","FALSE",3,"Extarnaly Public Investment Program Loans",
7659,"external","FALSE",2,"External",
7660,"external-acquisition-of-financial-assets","FALSE",3,"External acquisition of financial assets",
7661,"external-amortization","FALSE",3,"External Amortization",
7662,"external-arrears","FALSE",3,"External arrears",
7663,"external-arrears-and-debt-relief","FALSE",3,"External Arrears and Debt Relief",
7664,"external-assets","FALSE",3,"External Assets",
7665,"external-borrowing","FALSE",3,"External Borrowing",
7666,"external-debt-service","FALSE",3,"External debt service",
7667,"external-financing","FALSE",2,"External Financing","blue-dark"
7668,"external-incurrence-of-liabilities","FALSE",3,"External incurrence of liabilities",
7669,"external-interest","FALSE",4,"External Interest",
7670,"external-interest-payment-cash","FALSE",3,"External Interest Payment, Cash",
7671,"external-interest-payments","FALSE",4,"External Interest Payments",
7672,"externally-financed","FALSE",3,"Externally Financed",
7673,"externally-financed-public-investment-program","FALSE",3,"Externally Financed Public Investment Program",
7674,"externally-financed-public-investment-program-grants","FALSE",3,"Externally Financed Public Investment Program Grants",
7675,"externally-financed-special-programs","FALSE",3,"Externally Financed Special Programs",
7676,"externally-grant-financed","FALSE",3,"Externally grant financed",
7677,"external-net","FALSE",2,"External (net)",
7678,"external-net-acquisition-of-financial-assets","FALSE",3,"External Net Acquisition of Financial Assets",
7679,"external-net-incurrence-of-liabilities","FALSE",3,"External Net Incurrence of Liabilities",
7680,"external-project-grants","FALSE",3,"External Project Grants",
7681,"external-project-loans","FALSE",3,"External Project Loans",
7682,"external-public-sector-investment-programme","FALSE",3,"External Public Sector Investment Programme",
7683,"external-services","FALSE",4,"External Services",
7684,"extrabudgetary-capital-expenditure","FALSE",3,"Extrabudgetary Capital Expenditure",
7685,"extrabudgetary-current-expenditure","FALSE",3,"Extrabudgetary Current Expenditure",
7686,"extrabudgetary-expenditure","FALSE",2,"Extrabudgetary Expenditure",
7687,"extrabudgetary-expenditure-financed-by-grants","FALSE",2,"Extrabudgetary Expenditure Financed By Grants","purple-light"
7688,"extrabudgetary-expenditures","FALSE",3,"Extrabudgetary Expenditures",
7689,"extrabudgetary-funds","FALSE",2,"Extrabudgetary Funds",
7690,"extrabudgetary-revenue","FALSE",3,"Extrabudgetary Revenue",
7691,"extraction-royalty","FALSE",4,"Extraction Royalty",
7692,"extraordinary-transfers","FALSE",3,"Extraordinary Transfers",
