"row_id","id","sectoral","level","name","color_id"
12739,"amortization-of-domestic-debt","FALSE",3,"Amortization of Domestic Debt",
12740,"amortization-of-parastatal-debt","FALSE",3,"Amortization Of Parastatal Debt",
12741,"amortizations","FALSE",3,"Amortizations",
12742,"amortization-to-india","FALSE",4,"Amortization to India",
12743,"annual-development-program-adp","FALSE",3,"Annual Development Program (ADP)",
12744,"arrears","FALSE",3,"Arrears",
12745,"arrears-clearance","FALSE",4,"Arrears clearance",
12746,"arrears-net","FALSE",3,"Arrears (net)",
12747,"arrears-on-amortization","FALSE",3,"Arrears on Amortization",
12748,"arrears-payments","FALSE",3,"Arrears Payments",
12749,"asset-disposal","FALSE",3,"Asset Disposal",
12750,"asset-sales","FALSE",2,"Asset Sales",
12751,"assets-held-abroad","FALSE",3,"Assets Held Abroad",
12752,"autonomous-and-local-entities","FALSE",4,"Autonomous and Local Entities",
12753,"bank","FALSE",3,"Bank",
12754,"bank-balance","FALSE",3,"Bank Balance",
12755,"bank-finance","FALSE",3,"Bank finance",
12756,"bank-financing","FALSE",3,"Bank Financing",
12757,"banking-system","FALSE",3,"Banking System",
12758,"banking-system-restructuring","FALSE",2,"Banking System Restructuring",
12759,"bank-of-algeria-dividends-and-interests","FALSE",5,"Bank of Algeria Dividends and Interests",
12760,"bank-of-botswana-transfers","FALSE",4,"Bank of Botswana Transfers",
12761,"banks","FALSE",3,"Banks",
12762,"banks-and-others","FALSE",3,"Banks and Others",
12763,"banks-recapitalization","FALSE",3,"Banks Recapitalization",
12764,"basket-grants","FALSE",4,"Basket Grants",
12765,"bceao-credit","FALSE",3,"BCEAO credit",
12766,"before-rescheduling","FALSE",5,"Before Rescheduling",
12767,"benefits","FALSE",3,"Benefits",
12768,"benefits-and-programs-of-social-security-fund","FALSE",4,"Benefits and Programs of Social Security Fund",
12769,"bilateral","FALSE",3,"Bilateral",
12770,"bilateral-agencies","FALSE",4,"Bilateral Agencies",
12771,"bilateral-and-multilatera","FALSE",3,"Bilateral and Multilatera",
12772,"bilateral-rescheduling","FALSE",3,"Bilateral Rescheduling",
12773,"block-allocations","FALSE",3,"Block Allocations",
12774,"block-grants-to-states","FALSE",5,"Block grants to states",
12775,"bond-financing","FALSE",3,"Bond Financing",
12776,"bond-issues","FALSE",3,"Bond Issues",
12777,"bonds","FALSE",3,"Bonds",
12778,"bonds--amortizations","FALSE",4,"Bonds - Amortizations",
12779,"bonds-and-loans","FALSE",3,"Bonds and loans",
12780,"bonds-issuance","FALSE",3,"Bonds Issuance",
12781,"bonds-outside-the-financial-system","FALSE",3,"Bonds outside the financial system",
12782,"bonuses-and-rents","FALSE",5,"Bonuses and Rents",
12783,"borrowing","FALSE",3,"Borrowing",
12784,"budget","FALSE",3,"Budget",
12785,"budgetary-loans","FALSE",4,"Budgetary Loans",
12786,"budget-borrowings","FALSE",4,"Budget borrowings",
12787,"budgeted-goods-and-services","FALSE",4,"Budgeted Goods and Services",
12788,"budget-grants","FALSE",3,"Budget Grants",
12789,"budget-loans","FALSE",3,"Budget Loans",
12790,"budget-reserve","FALSE",3,"Budget Reserve",
12791,"budget-support","FALSE",3,"Budget support",
12792,"budget-support-grants","FALSE",3,"Budget Support Grants",
12793,"budget-support-grants--general","FALSE",4,"Budget Support Grants - General",
12794,"budget-support-grants--other","FALSE",4,"Budget Support Grants - Other",
12795,"budget-support-grants--sectoral","FALSE",4,"Budget Support Grants - Sectoral",
12796,"budget-support-loans","FALSE",4,"Budget support loans",
12797,"business","FALSE",5,"Business",
12798,"business-profit-tax","FALSE",4,"Business Profit tax",
12799,"business-tax","FALSE",4,"Business Tax",
12800,"capital","FALSE",2,"Capital","orange"
12801,"capital--compact-special","FALSE",4,"Capital - Compact Special",
12802,"capital-expenditure","FALSE",2,"Capital Expenditure","orange-darker"
13068,"electricity","FALSE",4,"Electricity",
12803,"capital-expenditure-and-net-lending","FALSE",2,"Capital Expenditure and Net Lending","yellow"
12804,"capital-expenditure--heavily-indebted-poor-countries-initiative-funded-expenditure","FALSE",3,"Capital Expenditure - Heavily Indebted Poor Countries Initiative Funded Expenditure",
12805,"capital-expenditure--other","FALSE",3,"Capital Expenditure - Other",
12806,"capital-expenditure--other-expenditure","FALSE",3,"Capital Expenditure - Other Expenditure",
12807,"capital-expenditures","FALSE",2,"Capital Expenditures","blue-light"
12808,"capital-expenditure--transfers","FALSE",3,"Capital Expenditure - Transfers",
12809,"capital-expenditure--union-government","FALSE",3,"Capital Expenditure - Union Government",
12810,"capital-gain-tax","FALSE",5,"Capital Gain Tax",
12811,"capital-grants","FALSE",2,"Capital Grants",
12812,"capital-grants-cash","FALSE",3,"Capital grants (cash)",
12813,"capital-income","FALSE",3,"Capital Income",
12814,"capitalization-of-state-owned-enterpsirses","FALSE",3,"Capitalization of State Owned Enterpsirses",
12815,"capital--other-current-grants","FALSE",4,"Capital - Other Current Grants",
12816,"capital-revenue","FALSE",3,"Capital Revenue",
12817,"capital-revenues","FALSE",3,"Capital Revenues",
12818,"capital-spending","FALSE",2,"Capital spending",
12819,"capital-transfers","FALSE",2,"Capital Transfers","blue-darker"
12820,"capital-transfers-and-equity","FALSE",3,"Capital Transfers and Equity",
12821,"carry-over-expenditure","FALSE",2,"Carry Over Expenditure",
12822,"cash-account","FALSE",3,"cash account",
12823,"cash-and-deposits","FALSE",3,"Cash and deposits",
12824,"cash-basis-adjustment","FALSE",2,"Cash Basis Adjustment","purple"
12825,"cash-float-and-discrepancy","FALSE",2,"Cash Float and Discrepancy","purple"
12826,"cash-fuel-subsidies","FALSE",4,"Cash Fuel Subsidies",
12827,"census","FALSE",4,"Census",
12828,"central-bank","FALSE",3,"Central Bank",
12829,"central-bank-deposits","FALSE",3,"Central Bank Deposits",
12830,"central-bank-of-iraq","FALSE",4,"Central Bank of Iraq",
12831,"central-bank-of-jordan--onlending-of-net-imf-financing","FALSE",3,"Central Bank of Jordan  On-Lending Of Net IMF Financing",
12832,"central-bank-of-myanmar","FALSE",3,"Central Bank of Myanmar",
12833,"central-bank-of-sudan-cbos","FALSE",4,"Central Bank of Sudan (CBOS)",
12834,"central-bank-of-the-gambia-unrealized-profits","FALSE",3,"Central Bank of The Gambia (Unrealized Profits)",
12835,"central-bank-operating-balance","FALSE",4,"Central Bank Operating Balance",
12836,"central-government","FALSE",3,"Central Government",
12837,"central-government-collected","FALSE",4,"Central government collected",
12838,"change-in-accrued-interest","FALSE",2,"Change in Accrued Interest",
12839,"change-in-amortization-arrears","FALSE",3,"Change in Amortization Arrears",
12840,"change-in-arrears","FALSE",2,"Change in arrears","purple"
12841,"change-in--arrears","FALSE",3,"Change in  arrears",
12842,"change-in-arrears-and-float","FALSE",3,"Change In Arrears And Float",
12843,"change-in-caital-arrears","FALSE",3,"Change in caital arrears",
12844,"change-in-cash-and-other-items","FALSE",2,"Change in Cash and Other Items",
12845,"change-in-cash-balance","FALSE",3,"Change In Cash Balance",
12846,"change-in-deposits-at-central-bank","FALSE",3,"Change in Deposits at Central Bank",
12847,"change-in-external-arrears","FALSE",3,"Change in external arrears",
12848,"change-in-foreign-accounts-receivable","FALSE",3,"Change in foreign accounts receivable",
12849,"change-in-general-gov-deposits","FALSE",3,"Change in general gov. deposits",
12850,"change-in-government-assets","FALSE",2,"Change In Government Assets",
12851,"change-in-international-arrears","FALSE",3,"Change in international arrears",
12852,"change-in-net-arrears-principal","FALSE",3,"Change In Net Arrears (Principal)",
12853,"change-in-net-domestic-arrears","FALSE",3,"Change in Net Domestic Arrears",
12854,"change-in-non-trust-assets","FALSE",2,"Change in Non- Trust Assets",
12855,"change-in-outstanding-letters-of-credit","FALSE",2,"Change in Outstanding Letters of Credit",
12856,"change-in-sinking-fund-net","FALSE",2,"Change in Sinking Fund (Net)",
12857,"change-in-social-fund-cash-balance","FALSE",2,"Change in Social Fund Cash Balance","purple"
12858,"change-in-the-stock-of-change","FALSE",2,"Change in the stock of change",
12859,"change-in-unpaid-invoices","FALSE",2,"Change in Unpaid Invoices",
12860,"changes-in-arrears","FALSE",3,"Changes In Arrears",
12861,"check-float-plus-discrepancy","FALSE",2,"Check float Plus Discrepancy","purple"
12862,"cigarette-tax","FALSE",5,"Cigarette Tax",
12863,"citizenship-by-investment","FALSE",4,"Citizenship by investment",
12864,"civil-expenditure","FALSE",4,"Civil Expenditure",
12865,"civil-service","FALSE",4,"Civil Service",
12866,"civil-service-reform","FALSE",3,"Civil Service Reform",
12867,"civil-service-wages-and-salaries","FALSE",3,"Civil Service Wages and Salaries",
12868,"claims-on-government","FALSE",4,"Claims on government",
12869,"clearance-of-arrears","FALSE",3,"Clearance of Arrears",
12870,"clearance-of-deferred-arrears-and-debt-service","FALSE",3,"Clearance of Deferred Arrears and Debt Service",
12871,"clearance-of-zesco-tax-arrear","FALSE",4,"Clearance of Zesco Tax Arrear",
12872,"codelco-revenues","FALSE",4,"Codelco Revenues",
12873,"combined-security-transition-command-afghanistan","FALSE",4,"Combined Security Transition Command Afghanistan",
12874,"commercial","FALSE",4,"Commercial",
12875,"commercial-banking-system","FALSE",3,"Commercial Banking System",
12876,"commercial-bank-loans","FALSE",4,"Commercial bank loans",
12877,"commercial-banks","FALSE",3,"Commercial Banks",
12878,"commercial-borrowing","FALSE",3,"Commercial Borrowing",
12879,"common-charges","FALSE",4,"Common Charges",
12880,"common-reserves","FALSE",3,"Common Reserves",
12881,"compact-special","FALSE",4,"Compact Special",
12882,"companies-income-tax","FALSE",4,"Companies' Income Tax",
12883,"company-income-tax","FALSE",4,"Company Income Tax",
12884,"company-tax","FALSE",4,"Company Tax",
12885,"compensation-of-employees","FALSE",2,"Compensation of employees",
12886,"compensation-to-employees","FALSE",3,"Compensation to Employees",
14021,"social-tax","FALSE",5,"Social Tax",
12887,"compensatory-flows-from-petrocaribe-development-fund","FALSE",3,"Compensatory flows from PetroCaribe Development Fund",
12888,"concessional-borrowing","FALSE",3,"Concessional Borrowing",
12889,"concessional-loans","FALSE",3,"Concessional Loans",
12890,"concessional-project-loans","FALSE",4,"Concessional Project Loans",
12891,"conditional-grants","FALSE",5,"Conditional Grants",
12892,"conditional-transfers","FALSE",5,"Conditional transfers",
12893,"consolidated-fund","FALSE",3,"Consolidated Fund",
12894,"consolidated-investment-fund","FALSE",2,"Consolidated Investment Fund","purple"
12895,"consolidation-bonds","FALSE",3,"Consolidation (Bonds)",
12896,"constitutional-reform","FALSE",3,"Constitutional Reform",
12897,"consumption","FALSE",3,"Consumption",
12898,"consumption-and-sales-tax","FALSE",4,"Consumption and Sales Tax",
12899,"consumption-of-fixed-capital","FALSE",2,"Consumption of fixed capital","orange-darker"
12900,"consumption-taxes","FALSE",4,"Consumption Taxes",
12901,"contingencies","FALSE",3,"Contingencies",
12902,"contingency","FALSE",2,"Contingency","green-dark"
12903,"contingency-allocation","FALSE",3,"Contingency Allocation",
12904,"contingency-reserve","FALSE",2,"Contingency reserve",
12905,"contingency-spending","FALSE",2,"Contingency Spending","red-light"
12906,"contributions-to-sinking-funds","FALSE",3,"Contributions To Sinking Funds",
12907,"corporate-income","FALSE",4,"Corporate Income",
12908,"corporate-income-tax","FALSE",4,"Corporate income tax",
12909,"corporate-profit-tax","FALSE",4,"Corporate profit tax",
12910,"corporate-social-responsibility-tax","FALSE",4,"Corporate Social Responsibility Tax",
12911,"corporate-tax","FALSE",4,"Corporate Tax",
12912,"corporate-taxes","FALSE",5,"Corporate Taxes",
12913,"cost-of-imports-of-oil-derivatives","FALSE",4,"Cost of imports of oil derivatives",
12914,"counterpart-fundsfinanced","FALSE",3,"Counterpart Funds-Financed",
12915,"counterpart-fundsfinanced-operations","FALSE",3,"Counterpart Funds-Financed Operations",
12916,"crisisrelated-expenditure","FALSE",3,"Crisis-Related Expenditure",
12917,"crude-oil-export-revenues","FALSE",4,"Crude Oil Export Revenues",
12918,"crude-oil-exports","FALSE",4,"Crude Oil Exports",
12919,"currency-and-deposits","FALSE",3,"Currency and deposits",
12920,"current","FALSE",3,"Current",
12921,"current-charges-on-public-debt","FALSE",3,"Current Charges on Public Debt",
12922,"current--compact-special","FALSE",4,"Current - Compact Special",
12923,"current-expenditure","FALSE",2,"Current Expenditure","red-light"
12924,"current-grants","FALSE",3,"Current Grants",
12925,"current-grants-cash","FALSE",3,"Current grants (cash)",
12926,"current-maintenance","FALSE",3,"Current Maintenance",
12927,"current-primary-expenditure","FALSE",2,"Current primary expenditure",
12928,"current-revenue","FALSE",3,"Current Revenue",
12929,"current-transfers","FALSE",3,"Current Transfers",
12930,"custom-duties","FALSE",4,"Custom Duties",
12931,"customs","FALSE",4,"Customs",
12932,"customs-administration","FALSE",4,"Customs Administration",
12933,"customs-and-excise","FALSE",4,"Customs and Excise",
12934,"customs-and-excise-duties","FALSE",4,"Customs and Excise Duties",
12935,"customs-duties","FALSE",3,"Customs Duties",
12936,"customs-duties-and-export-taxes","FALSE",4,"Customs Duties and Export Taxes",
12937,"customs-levies","FALSE",4,"Customs Levies",
12938,"customs-levies-funds","FALSE",5,"Customs Levies Funds",
12939,"customs-receipts","FALSE",4,"Customs Receipts",
12940,"customs-union-receipts","FALSE",4,"Customs Union Receipts",
12941,"custom-tariffs","FALSE",4,"Custom tariffs",
12942,"custom-taxes","FALSE",5,"Custom Taxes",
12943,"debt","FALSE",3,"Debt",
12944,"debt-buyback","FALSE",3,"Debt Buyback",
12945,"debt-cancellation","FALSE",3,"Debt Cancellation",
12946,"debt-deferral","FALSE",3,"Debt Deferral",
12947,"debt-reduction","FALSE",3,"Debt Reduction",
12948,"debt-relief","FALSE",3,"Debt Relief",
12949,"debt-relief-and-budget-support","FALSE",3,"Debt Relief and Budget Support",
12950,"debt-relief-and-heavily-indebted-poor-countries--initiative-assistance","FALSE",3,"Debt Relief and Heavily Indebted Poor Countries  Initiative Assistance",
12951,"debtrelief-financed","FALSE",4,"Debt-Relief Financed",
12952,"debt-relief-obtained","FALSE",3,"Debt relief Obtained",
12953,"debt-repurchase","FALSE",3,"Debt repurchase",
12954,"debt-rescheduling","FALSE",2,"Debt Rescheduling","purple"
12955,"debt-securities","FALSE",3,"Debt securities",
12956,"debt-securities-net","FALSE",4,"Debt securities (net)",
12957,"debt-service-relief","FALSE",3,"Debt Service Relief",
12958,"decentralized-agencies","FALSE",4,"Decentralized agencies",
12959,"dedicated-grants","FALSE",3,"Dedicated Grants",
12960,"defense","FALSE",3,"Defense",
12961,"defense-and-national-security-intelligence-service","FALSE",3,"Defense and National Security Intelligence Service",
12962,"defense-spending","FALSE",3,"Defense Spending",
12963,"deferred-wages","FALSE",4,"Deferred wages",
12964,"demobilization-and-reintegration--project","FALSE",3,"Demobilization and Reintegration  Project",
12965,"deposit-finance","FALSE",3,"Deposit Finance",
12966,"deposit-money-banks","FALSE",3,"Deposit Money Banks",
12967,"deposits","FALSE",3,"Deposits",
12968,"deposits-abroad","FALSE",4,"Deposits Abroad",
12969,"deposits-at-saudi-arabian-monetary-agency","FALSE",3,"Deposits at Saudi Arabian Monetary Agency",
12970,"deposits-at-the-bceao","FALSE",3,"Deposits at the BCEAO",
12971,"deposits-decrease","FALSE",2,"Deposits decrease",
12972,"development","FALSE",3,"Development",
12973,"development-budget","FALSE",2,"Development Budget",
12974,"development-capital","FALSE",3,"Development Capital",
12975,"development-expenditure","FALSE",2,"Development Expenditure","blue"
12976,"development-expenditure-and-net-lending","FALSE",2,"Development Expenditure And Net Lending","orange"
12977,"development-fund","FALSE",3,"Development fund",
12978,"diamond-and-other-mineral-royalties","FALSE",4,"Diamond and Other Mineral Royalties",
12979,"diamond-mining","FALSE",5,"Diamond Mining",
12980,"direct-and-indirect-taxes","FALSE",4,"Direct and Indirect Taxes",
12981,"direct-bank-borrowing","FALSE",3,"Direct Bank Borrowing",
12982,"direct-investment","FALSE",3,"Direct Investment",
12983,"direct-tax","FALSE",4,"Direct Tax",
12984,"direct-taxes","FALSE",4,"Direct Taxes",
12985,"disbursement","FALSE",3,"Disbursement",
12986,"disbursements","FALSE",3,"Disbursements",
12987,"discrepancy","FALSE",2,"Discrepancy","purple"
12988,"divestment-deposit-drawdown","FALSE",2,"divestment+ deposit drawdown",
12989,"divestmentprivatization-proceeds","FALSE",2,"Divestment/Privatization Proceeds",
12990,"dividend-and-interest-income","FALSE",4,"Dividend and Interest Income",
12991,"dividends","FALSE",4,"Dividends",
12992,"dividends-from-holdings","FALSE",5,"Dividends From Holdings",
12993,"dividends-from-parastatals","FALSE",4,"Dividends From Parastatals",
12994,"dividends-from-stateowned-enterprises","FALSE",4,"Dividends from state-owned enterprises",
12995,"domestic","FALSE",2,"Domestic",
12996,"domestic-acquisition-of-financial-assets","FALSE",3,"Domestic acquisition of financial assets",
12997,"domesticallyfinanced","FALSE",3,"Domestically-Financed",
12998,"domestically-financed","FALSE",3,"Domestically Financed",
12999,"domestically-financed-capital-spending","FALSE",3,"Domestically Financed Capital Spending",
13000,"domestically-financed-investment","FALSE",3,"Domestically Financed Investment",
13001,"domestically-financed-investment--debtrelief-financed","FALSE",4,"Domestically Financed Investment - Debt-Relief Financed",
13002,"domestically-financed--multilateral-debt-relief-initiative-imf-related","FALSE",4,"Domestically Financed - Multilateral Debt Relief Initiative (IMF) Related",
13003,"domestic-amortization","FALSE",3,"Domestic Amortization",
13004,"domestic-arrears","FALSE",3,"Domestic Arrears",
13005,"domestic-arrears-payments","FALSE",2,"Domestic Arrears Payments",
13006,"domestic-assets","FALSE",3,"Domestic Assets",
13007,"domestic-bank-financing","FALSE",3,"Domestic Bank Financing",
13008,"domestic-banking-system","FALSE",3,"Domestic Banking System",
13009,"domestic-banks","FALSE",3,"Domestic banks",
13010,"domestic-borrowing","FALSE",3,"Domestic Borrowing",
13011,"domestic-capital-participation","FALSE",3,"Domestic Capital Participation",
13012,"domestic-claims","FALSE",3,"Domestic Claims",
13013,"domestic-crude","FALSE",4,"Domestic Crude",
13014,"domestic-currency-debt","FALSE",4,"Domestic Currency Debt",
13015,"domestic-debt","FALSE",3,"Domestic debt",
13016,"domestic-financed","FALSE",3,"Domestic Financed",
13017,"domestic-financed-reconstruction-expenditure","FALSE",4,"Domestic Financed Reconstruction Expenditure",
13018,"domestic-finance-inflows","FALSE",3,"Domestic Finance Inflows",
13019,"domestic-financing","FALSE",2,"Domestic Financing","red-dark"
13020,"domestic-financing--account-payables","FALSE",3,"Domestic Financing - Account payables",
13021,"domestic-financing--amortization","FALSE",3,"Domestic Financing - Amortization",
13022,"domestic-financing--arrears","FALSE",3,"Domestic Financing - Arrears",
13023,"domestic-funds","FALSE",3,"Domestic Funds",
13024,"domestic-incurrence-of-liabilities","FALSE",3,"Domestic incurrence of liabilities",
13025,"domestic-indirect-taxes","FALSE",5,"Domestic Indirect Taxes",
13026,"domestic-interest","FALSE",4,"Domestic Interest",
13027,"domestic--interest","FALSE",4,"Domestic  Interest",
13028,"domestic-interest-payments","FALSE",4,"Domestic Interest Payments",
13029,"domestic-liabilities","FALSE",3,"Domestic Liabilities",
13030,"domestic-market-borrowing","FALSE",3,"Domestic Market Borrowing",
13031,"domestic-net","FALSE",2,"Domestic (net)",
13032,"domestic-net-acquisition-of-financial-assets","FALSE",3,"Domestic Net Acquisition of Financial Assets",
13033,"domestic-net-incurrence-of-liabilities","FALSE",3,"Domestic Net Incurrence of Liabilities",
13034,"domestic-nonbank-financing","FALSE",3,"Domestic Non-Bank Financing",
13035,"domestic-petroleum-taxes","FALSE",4,"Domestic Petroleum Taxes",
13036,"domestic-sales","FALSE",4,"Domestic Sales",
13037,"domestic-sales-of-oil-derivatives","FALSE",4,"Domestic sales of oil derivatives",
13038,"domestic-taxes","FALSE",3,"Domestic Taxes",
13039,"domestic-taxes-on-goods-and-services","FALSE",4,"Domestic Taxes on Goods and Services",
13040,"donor-financed","FALSE",3,"donor financed",
13041,"donor-financing-for-new-projects","FALSE",3,"Donor financing for new projects",
13042,"donor-project","FALSE",2,"Donor Project","grey"
13043,"drawdown-from-compact-trust-fund","FALSE",4,"Drawdown from Compact Trust Fund",
13044,"drawdown-of-tajikistans-claim-on-community-based-rehabilitation","FALSE",3,"Drawdown of Tajikistan'S Claim on Community Based Rehabilitation",
13045,"drawing","FALSE",3,"Drawing",
13046,"drawings","FALSE",3,"Drawings",
13047,"drawings-adjustment-loans","FALSE",3,"Drawings, Adjustment Loans",
13048,"drought-expenditures","FALSE",3,"Drought Expenditures",
13049,"earmarked-revenue","FALSE",4,"Earmarked Revenue",
13050,"east-caribbean-central-bank","FALSE",3,"East Caribbean Central Bank",
13051,"eastern-caribbean-central-bank","FALSE",3,"Eastern Caribbean Central Bank",
13052,"ebola","FALSE",3,"Ebola",
13053,"ebolarelated","FALSE",3,"Ebola-Related",
13054,"ebolarelated-grants","FALSE",3,"Ebola-related Grants",
13055,"ebolarelated-loans","FALSE",4,"Ebola-related Loans",
13056,"ebola-transfers","FALSE",3,"Ebola Transfers",
13057,"economic-governance-and-private-sector-development","FALSE",3,"Economic Governance and Private Sector Development",
13058,"economy","FALSE",2,"Economy",
13059,"education","FALSE",3,"Education",
13060,"education-development-tax","FALSE",3,"Education Development Tax",
13061,"education-free-primary-and-secondary","FALSE",4,"Education (free primary and secondary)",
13062,"education-fund","FALSE",5,"Education Fund",
13063,"education-funding","FALSE",5,"Education Funding",
13064,"education-swap","FALSE",4,"Education Swap",
13065,"election-costs","FALSE",4,"Election Costs",
13066,"elections","FALSE",3,"Elections",
13067,"elections-and-other-political-institutions","FALSE",4,"Elections and Other Political Institutions",
13069,"electricity-transfers","FALSE",4,"Electricity Transfers",
13070,"emergency-and-contingency-fund","FALSE",4,"Emergency and contingency fund",
13071,"emergency-assistance","FALSE",3,"Emergency Assistance",
13072,"emergency-assistance-food-and-nonfood-aid","FALSE",3,"Emergency Assistance (Food and Nonfood Aid)",
13073,"emergency-assistance-food-and-other-emergency-aid","FALSE",3,"Emergency Assistance (Food and Other Emergency Aid)",
13074,"employment-contributions","FALSE",3,"Employment Contributions",
13075,"employment-costs","FALSE",4,"Employment Costs",
13076,"employment-fund","FALSE",4,"Employment Fund",
13077,"energy-arrears-clearance","FALSE",4,"Energy Arrears Clearance",
13078,"energy-guarantees","FALSE",4,"Energy Guarantees",
13079,"energy-sector","FALSE",4,"Energy Sector",
13080,"energy-subsidies","FALSE",4,"Energy Subsidies",
13081,"enterprise-income-tax","FALSE",5,"Enterprise Income Tax",
13082,"enterprise-profits-tax","FALSE",5,"Enterprise Profits Tax",
13083,"entrepreneurial-and-property-income","FALSE",4,"Entrepreneurial and Property Income",
13084,"enviromental","FALSE",3,"Enviromental",
13085,"equity-and-investment-fund-shares","FALSE",3,"Equity and Investment Fund Shares",
13086,"equity-investment","FALSE",2,"Equity Investment",
13087,"errors-and-omissions","FALSE",2,"Errors and Omissions","purple"
13088,"estimated-sustainable-income","FALSE",4,"Estimated Sustainable Income",
13089,"eurobond","FALSE",3,"Eurobond",
13090,"exceptional-expenditure","FALSE",3,"Exceptional Expenditure",
13091,"exceptional--external-financing","FALSE",3,"Exceptional  External Financing",
13092,"exceptionalfinancing","FALSE",3,"Exceptional financing",
13093,"exceptional-financing","FALSE",2,"Exceptional financing","purple"
13094,"exceptional-financing--other","FALSE",3,"Exceptional Financing - Other",
13095,"exceptional-revenue","FALSE",4,"Exceptional revenue",
13096,"exceptional-revenue-from-the-mining-industry","FALSE",5,"Exceptional revenue from the mining industry",
13097,"exceptional-security","FALSE",4,"Exceptional Security",
13098,"exceptional-spending","FALSE",4,"Exceptional Spending",
13099,"excise","FALSE",4,"Excise",
13100,"excise-and-others","FALSE",4,"Excise and Others",
13101,"excise--domestic","FALSE",5,"Excise - Domestic",
13102,"excise-duties","FALSE",4,"Excise Duties",
13103,"excise--imports","FALSE",5,"Excise - Imports",
13104,"excises","FALSE",4,"Excises",
13105,"excises-and-other-internal-indirect-taxes","FALSE",5,"Excises and Other Internal Indirect Taxes",
13106,"excises-on-petroleum-products","FALSE",5,"Excises on Petroleum Products",
13107,"excise-tax","FALSE",4,"Excise Tax",
13108,"excise-taxes","FALSE",4,"Excise Taxes",
13109,"exeptional-finanancing","FALSE",3,"Exeptional finanancing",
13110,"exonerations","FALSE",4,"Exonerations",
13111,"expenditure-by-the-privatization-fund","FALSE",2,"Expenditure by the Privatization Fund",
13112,"expenditurecorrespondingtoeamarkedtaxes","FALSE",3,"Expenditure corresponding to eamarked taxes",
13113,"expenditures-on-goods--and-services","FALSE",3,"Expenditures on Goods  and Services",
13114,"expense","FALSE",2,"Expense",
13115,"expense-not-elsewhere-classified","FALSE",3,"Expense not Elsewhere Classified",
13116,"explicit-fuel-subsidy","FALSE",3,"Explicit Fuel Subsidy",
13117,"export-taxes","FALSE",6,"Export Taxes",
13118,"extarnaly-public-investment-program-loans","FALSE",3,"Extarnaly Public Investment Program Loans",
13119,"external","FALSE",2,"External",
13120,"external-acquisition-of-financial-assets","FALSE",3,"External acquisition of financial assets",
13121,"external-amortization","FALSE",3,"External Amortization",
13122,"external-arrears","FALSE",3,"External Arrears",
13123,"external-arrears-and-debt-relief","FALSE",3,"External Arrears and Debt Relief",
13124,"external-assets","FALSE",3,"External Assets",
13125,"external-borrowing","FALSE",3,"External Borrowing",
13126,"external-debt-service","FALSE",3,"External debt service",
13127,"external-financing","FALSE",2,"External Financing","blue-dark"
13128,"external-incurrence-of-liabilities","FALSE",3,"External incurrence of liabilities",
13129,"external-interest","FALSE",4,"External Interest",
13130,"external-interest-payment-cash","FALSE",3,"External Interest Payment, Cash",
13131,"external-interest-payments","FALSE",4,"External Interest Payments",
13132,"externally-financed","FALSE",3,"Externally financed",
13133,"externally-financed--other","FALSE",4,"Externally Financed - Other",
