id,year,value,budget-type
AO,2015,1894.6283582624,proj
AO,2016,2893.2525356804,proj
AO,2017,,proj
AO,2018,,proj
AO,2019,,proj
AO,2020,,proj
AT,2000,11905.708547692,actual
AT,2001,13022.639651335,actual
AT,2002,13195.4037264322,actual
AT,2003,13556.8417289219,actual
AT,2004,14166.7383094229,actual
AT,2005,15059.6847836381,actual
AT,2006,15832.0656536606,actual
AT,2007,17127.6962175088,actual
AT,2008,18176.373562197,actual
AT,2009,18285.7129441639,actual
AT,2010,18773.6342719865,actual
AT,2011,19953.6259800273,actual
AT,2012,21105.8336369273,actual
AT,2013,21931.1576880621,actual
AT,2014,22721.4798063804,actual
AT,2015,23733.4697247418,actual
AT,2016,24186.6459112962,proj
AT,2017,24847.0142440386,proj
AT,2018,25812.4443583023,proj
AT,2019,26880.3946059637,proj
AT,2020,28002.5746429144,proj
AT,2021,29228.1067270816,proj
AU,2000,5951.9776908149,actual
AU,2001,6316.4595640125,actual
AU,2002,6799.0293907224,actual
AU,2003,7537.3709392015,actual
AU,2004,8356.0378626652,actual
AU,2005,9319.3368652197,actual
AU,2006,10405.3732909377,actual
AU,2007,11445.9230231857,actual
AU,2008,12342.0437873737,actual
AU,2009,12165.3552000715,actual
AU,2010,13079.563523128,actual
AU,2011,14459.1931955722,actual
AU,2012,15219.5075597566,actual
AU,2013,15977.9823982403,actual
AU,2014,16355.0595843501,actual
AU,2015,16506.5782887492,actual
AU,2016,16848.9232066702,proj
AU,2017,17582.6483838207,proj
AU,2018,18596.846219162,proj
AU,2019,19921.7148931257,proj
AU,2020,21384.6310862696,proj
AU,2021,22779.5065011386,proj
AZ,2000,,actual
AZ,2001,,actual
AZ,2002,,actual
AZ,2003,312.2022446723,actual
AZ,2004,400.1454782989,actual
AZ,2005,631.3572214273,actual
AZ,2006,1161.791930684,actual
AZ,2007,2120.132055432,actual
AZ,2008,6154.7300329409,actual
AZ,2009,3866.6345537373,actual
AZ,2010,5881.6622090804,actual
AZ,2011,8437.206134954,actual
AZ,2012,8101.3469144753,actual
AZ,2013,8485.9052045951,proj
AZ,2014,8863.473902562,proj
AZ,2015,8092.0808112987,proj
AZ,2016,,proj
AZ,2017,,proj
AZ,2018,,proj
AZ,2019,,proj
AZ,2020,,proj
BA,2000,1347.0033494028,actual
BA,2001,1417.0162595047,actual
BA,2002,1567.0438547744,actual
BA,2003,2026.2099279879,actual
BA,2004,1959.8638297693,actual
BA,2005,2224.4713871827,actual
BA,2006,2802.4542180373,actual
BA,2007,3433.6228403581,actual
BA,2008,3896.7989531431,actual
BA,2009,3784.2418320401,actual
BA,2010,4114.3619483656,actual
BA,2011,4318.9299610359,actual
BA,2012,4394.2280969265,actual
BA,2013,4383.4035740769,actual
BA,2014,4578.351719914,actual
BA,2015,4760.5936863589,proj
BA,2016,5028.7391704734,proj
BA,2017,5347.3408846888,proj
BA,2018,5749.842235153,proj
BA,2019,6254.2788180321,proj
BA,2020,6821.2406668816,proj
BD,2000,,actual
BD,2001,,actual
BD,2002,32.2980903004,actual
BD,2003,37.1315586693,actual
BD,2004,41.927358447,actual
BD,2005,49.9359766274,actual
BD,2006,59.5868697587,actual
BD,2007,72.7131276274,actual
BD,2008,92.9057960111,actual
BD,2009,106.683392719,actual
BD,2010,135.9582943838,actual
BD,2011,172.4567514561,actual
BD,2012,229.4059780906,actual
BD,2013,273.3609130529,actual
BD,2014,311.9341472635,actual
BD,2015,336.3269023141,actual
BD,2016,427.8744548651,proj
BD,2017,572.929683454,proj
BD,2018,,proj
BD,2019,,proj
BD,2020,,proj
BE,2000,11562.3247290195,actual
BE,2001,12216.8101120379,actual
BE,2002,12846.7517495488,actual
BE,2003,13237.9826844431,actual
BE,2004,14161.1010376788,actual
BE,2005,15035.7924414758,actual
BE,2006,15966.7735558069,actual
BE,2007,16950.8065792429,actual
BE,2008,17929.1933081875,actual
BE,2009,17514.7846914191,actual
BE,2010,18753.126461562,actual
BE,2011,19964.4459021642,actual
BE,2012,21177.5299615392,actual
BE,2013,22021.4813674652,actual
BE,2014,22281.7081963925,actual
BE,2015,22689.5967925239,actual
BE,2016,23235.4286560655,proj
BE,2017,23921.0178870123,proj
BE,2018,24565.4549404089,proj
BE,2019,25225.8359677172,proj
BE,2020,25951.168923736,proj
BE,2021,26848.2658227422,proj
BF,2000,,actual
BF,2001,104.7926300219,actual
BF,2002,105.0315194614,actual
BF,2003,118.6831636908,actual
BF,2004,123.2017392472,actual
BF,2005,133.4418953759,actual
BF,2006,147.659556542,actual
BF,2007,167.8649611141,actual
BF,2008,171.647159057,actual
BF,2009,209.2888809281,actual
BF,2010,241.4070045468,actual
BF,2011,296.9203020063,actual
BF,2012,371.3722696334,actual
BF,2013,406.2270179043,actual
BF,2014,355.0640498029,actual
BF,2015,388.2138693879,proj
BF,2016,423.9873415235,proj
BF,2017,,proj
BF,2018,,proj
BF,2019,,proj
BF,2020,,proj
BI,2000,,actual
BI,2001,,actual
BI,2002,,actual
BI,2003,,actual
BI,2004,20.3264910498,actual
BI,2005,24.4666175715,actual
BI,2006,31.4395975656,actual
BI,2007,40.2136298804,actual
BI,2008,90.0896262751,actual
BI,2009,88.014483822,actual
BI,2010,123.8829564884,actual
BI,2011,151.0156620804,actual
BI,2012,178.7512972086,actual
BI,2013,216.1098097361,actual
BI,2014,233.2325227973,actual
BI,2015,266.2045248915,proj
BI,2016,311.8905359029,proj
BI,2017,368.8304905348,proj
BI,2018,419.364999076,proj
BI,2019,,proj
BI,2020,,proj
BJ,2000,132.8322360996,actual
BJ,2001,146.2942335076,actual
BJ,2002,151.1822111289,actual
BJ,2003,173.1791670062,actual
BJ,2004,177.4004479172,actual
BJ,2005,189.7953035867,actual
BJ,2006,205.732228747,actual
BJ,2007,265.664667627,actual
BJ,2008,277.177864213,actual
BJ,2009,294.563267991,actual
BJ,2010,277.5136146412,actual
BJ,2011,298.5558972033,actual
BJ,2012,358.3585504223,actual
BJ,2013,373.204448932,actual
BJ,2014,353.2363843977,actual
BJ,2015,370.6502565267,proj
BJ,2016,399.0295574073,proj
BJ,2017,420.7629343184,proj
BJ,2018,455.7652382744,proj
BJ,2019,493.1151220635,proj
BJ,2020,536.0354957543,proj
BO,2000,,actual
BO,2001,234.5305219382,actual
BO,2002,246.795140842,actual
BO,2003,270.9357656707,actual
BO,2004,360.7660276108,actual
BO,2005,481.1244509549,actual
BO,2006,696.1816833467,actual
BO,2007,827.7584164392,actual
BO,2008,1187.1571154534,actual
BO,2009,1060.2098337535,actual
BO,2010,1192.4510835418,actual
BO,2011,1767.3438920118,actual
BO,2012,2197.0179788565,actual
BO,2013,2677.364590148,actual
BO,2014,2953.9676802015,actual
BO,2015,2470.3958128885,proj
BO,2016,2457.512859499,proj
BO,2017,2805.3940004065,proj
BO,2018,3172.3132921145,proj
BO,2019,3591.0958734451,proj
BO,2020,4010.9687576717,proj
BR,2000,,actual
BR,2001,,actual
BR,2002,,actual
BR,2003,,actual
BR,2004,,actual
BR,2005,,actual
BR,2006,,actual
BR,2007,,actual
BR,2008,1721.8338697835,actual
BR,2009,1895.6884861353,actual
BR,2010,2483.6229355544,actual
BR,2011,3091.5713832744,actual
BR,2012,3619.6547763545,actual
BR,2013,4275.8377166652,actual
BR,2014,4808.6847493718,actual
BR,2015,,proj
BR,2016,,proj
BR,2017,,proj
BR,2018,,proj
BR,2019,,proj
BR,2020,,proj
BT,2000,,actual
BT,2001,,actual
BT,2002,347.0733155035,actual
BT,2003,279.0439843062,actual
BT,2004,414.3159298377,actual
BT,2005,424.6113462464,actual
BT,2006,558.8178268174,actual
BT,2007,689.6686850831,actual
BT,2008,802.9852504176,actual
BT,2009,935.9720120596,actual
BT,2010,1458.531253361,actual
BT,2011,1399.4724308966,actual
BT,2012,1745.5331692828,proj
BT,2013,1721.3037296269,actual
BT,2014,2212.0537808559,actual
BT,2015,2154.8035000453,actual
BT,2016,2720.5650118128,proj
BT,2017,2695.2969747636,proj
BT,2018,3239.0014209206,proj
BT,2019,,proj
BT,2020,,proj
BW,2000,,actual
BW,2001,,actual
BW,2002,,actual
BW,2003,910.5930519464,actual
BW,2004,1098.1050510341,actual
BW,2005,1552.226438329,actual
BW,2006,2017.4254722716,actual
BW,2007,2189.7665308345,actual
BW,2008,2335.5208095277,actual
BW,2009,2407.7902035119,actual
BW,2010,2994.1814040128,actual
BW,2011,3852.5865586581,actual
BW,2012,4221.7658666408,proj
BW,2013,4601.6151355833,proj
BW,2014,5580.3665135302,proj
BW,2015,5941.5877349788,proj
BW,2016,5463.0704656687,proj
BW,2017,6250.5919823004,proj
BW,2018,,proj
BW,2019,,proj
BY,2000,,actual
BY,2001,,actual
BY,2002,,actual
BY,2003,,actual
BY,2004,,actual
BY,2005,,actual
BY,2006,,actual
BY,2007,,actual
BY,2008,233.6808168765,actual
BY,2009,238.7201669132,actual
BY,2010,288.2094287929,actual
BY,2011,830.6765892354,actual
BY,2012,2749.0253473995,actual
BY,2013,4065.7386027468,actual
BY,2014,5512.5539396832,actual
BY,2015,8181.8729199617,proj
BY,2016,,proj
BY,2017,,proj
BY,2018,,proj
BY,2019,,proj
BY,2020,,proj
BZ,1999,961.5013469472,actual
BZ,2000,1026.0216814109,actual
BZ,2001,1162.6260476867,actual
BZ,2003,1042.0299026794,actual
BZ,2004,1177.3721874284,actual
BZ,2005,1266.1616339961,actual
BZ,2006,1563.0584051423,actual
BZ,2007,1820.0608077704,actual
BZ,2008,1929.5739681123,actual
BZ,2009,1764.3492378947,actual
BZ,2010,1879.9519482716,actual
BZ,2011,2055.8558659717,actual
BZ,2012,2041.9825603162,actual
BZ,2013,2205.4270634783,actual
BZ,2014,2414.4532834783,actual
BZ,2015,2328.344024709,proj
BZ,2016,2345.7760449568,proj
BZ,2017,2403.0430888477,proj
BZ,2018,,proj
BZ,2019,,proj
CA,2000,9529.8495928954,actual
CA,2001,9560.1695457424,actual
CA,2002,9633.1335064001,actual
CA,2003,10355.6962520683,actual
CA,2004,11210.4174668258,actual
CA,2005,12242.687221323,actual
CA,2006,13228.4746336173,actual
CA,2007,14215.0423205922,actual
CA,2008,14838.8670124991,actual
CA,2009,13794.3521443442,actual
CA,2010,14422.159518614,actual
CA,2011,15671.6745911607,actual
CA,2012,16208.7917298874,actual
CA,2013,16877.0492391429,actual
CA,2014,17706.5702419993,actual
CA,2015,17826.7962397293,actual
CA,2016,17920.69703709,proj
CA,2017,18847.4455920424,proj
CA,2018,19778.0762410248,proj
CA,2019,20816.9000611184,proj
CA,2020,21923.818274109,proj
CA,2021,23134.0705424708,proj
CD,2000,,actual
CD,2001,,actual
CD,2002,,actual
CD,2003,,actual
CD,2004,,actual
CD,2005,,actual
CD,2006,,actual
CD,2007,9.6871546706,actual
CD,2008,17.3894272004,actual
CD,2009,36.764157437,actual
CD,2010,75.0449731289,actual
CD,2011,82.6202937923,actual
CD,2012,93.1507565695,actual
CD,2013,103.8077700878,actual
CD,2014,107.5313662034,actual
CD,2015,128.507252643,proj
CD,2016,144.217557586,proj
CD,2017,156.3746012029,proj
CD,2018,173.7663394284,proj
CD,2019,193.3546887972,proj
CD,2020,212.5583328302,proj
CF,2000,,actual
CF,2001,44.235047902,actual
CF,2002,53.5754538609,actual
CF,2003,32.7465934039,actual
CF,2004,39.7427561825,actual
CF,2005,45.4113458358,actual
CF,2006,92.355246865,actual
CF,2007,61.2778868849,actual
CF,2008,74.1326234803,actual
CF,2009,83.9734209632,actual
CF,2010,94.2908419066,actual
CF,2011,77.1932572842,actual
CF,2012,102.0682215349,actual
CF,2013,37.6896136705,actual
CF,2014,48.4608614128,proj
CF,2015,74.9702167247,proj
CF,2016,,proj
CF,2017,,proj
CF,2018,,proj
CF,2019,,proj
CF,2020,,proj
CG,2000,986.7425976567,actual
CG,2001,856.0716398004,actual
CG,2002,743.6690752295,actual
CG,2003,738.9593455387,actual
CG,2004,1019.090842642,actual
CG,2005,2007.2279932424,actual
CG,2006,3332.5597748981,actual
CG,2007,2879.2687275233,actual
CG,2008,5532.1309055024,actual
CG,2009,2281.361374929,actual
CG,2010,4472.6152340123,actual
CG,2011,6238.9765299161,actual
CG,2012,6160.7310598401,actual
CG,2013,5839.5783564571,actual
CG,2014,4926.7173691806,actual
CG,2015,2856.2560160134,proj
CG,2016,3212.9975973904,proj
CG,2017,4033.4690534986,proj
CG,2018,4243.5685799711,proj
CG,2019,4067.1545329323,proj
CG,2020,3830.5840254164,proj
CH,2000,14904.80662211,actual
CH,2001,15025.3480073657,actual
CH,2002,15085.1708600658,actual
CH,2003,15055.4041747414,actual
CH,2004,15325.5498402046,actual
CH,2005,15947.2292038031,actual
CH,2006,17009.6998017735,actual
CH,2007,18177.9471953042,actual
CH,2008,19522.440201318,actual
CH,2009,19381.2186333717,actual
CH,2010,19498.5976927277,actual
CH,2011,20083.7141798414,actual
CH,2012,19727.3636609161,actual
CH,2013,19960.5603142106,actual
CH,2014,19793.2165111633,proj
CH,2015,19194.7351625498,proj
CH,2016,19307.2690210537,proj
CH,2017,19473.7001616184,proj
CH,2018,19781.3028918587,proj
CH,2019,20226.3966342526,proj
CH,2020,20770.4218780289,proj
CH,2021,21325.4957298186,proj
CI,2000,,actual
CI,2001,,actual
CI,2002,,actual
CI,2003,,actual
CI,2004,260.8633347472,actual
CI,2005,267.5551436492,actual
CI,2006,292.6821251203,actual
CI,2007,318.0629869615,actual
CI,2008,387.5939005791,actual
CI,2009,380.2687126566,actual
CI,2010,411.9316996103,actual
CI,2011,317.8372739493,actual
CI,2012,482.5310543664,actual
CI,2013,563.5905792838,actual
CI,2014,600.0877387795,actual
CI,2015,708.2851172956,actual
CI,2016,783.2843466709,proj
CI,2017,858.6459862484,proj
CI,2018,942.6736176031,proj
CI,2019,1028.1821761687,proj
CI,2020,1117.2341869874,proj
CL,2000,774.6744956679,actual
CL,2001,857.9619296328,actual
CL,2002,885.9135444685,actual
CL,2003,1001.9382739179,actual
CL,2004,1286.0929230648,actual
CL,2005,1674.8291681787,actual
CL,2006,2376.8989596886,actual
CL,2007,2843.6897609061,actual
CL,2008,2780.8449908018,actual
CL,2009,2302.6200342591,actual
CL,2010,3213.3689053174,actual
CL,2011,3807.1567332043,actual
CL,2012,3952.3430802458,actual
CL,2013,3999.3323416404,actual
CL,2014,4447.0240396522,actual
CL,2015,4789.4296525911,proj
CL,2016,5666.0760392101,proj
CL,2017,,proj
CL,2018,,proj
CL,2019,,proj
CL,2020,,proj
CM,2000,,actual
CM,2001,,actual
CM,2002,261.4951876306,actual
CM,2003,284.7810520697,actual
CM,2004,240.1181189987,actual
CM,2005,296.3926841469,actual
CM,2006,842.9150238922,actual
CM,2007,367.6650525321,actual
CM,2008,413.524164277,actual
CM,2009,362.7167574674,actual
CM,2010,365.9644808081,actual
CM,2011,426.3926236514,actual
CM,2012,461.9203976984,actual
CM,2013,498.9390161618,actual
CM,2014,545.45226664,actual
CM,2015,557.7100886646,proj
CM,2016,561.2228229932,proj
CM,2017,597.6172296592,proj
CM,2018,643.2761494327,proj
CM,2019,687.8364481467,proj
CM,2020,731.1190874683,proj
CN,2000,,actual
CN,2001,,actual
CN,2002,,actual
CN,2003,,actual
CN,2004,,actual
CN,2005,465.8669494269,actual
CN,2006,595.5319908267,actual
CN,2007,849.0245479464,actual
CN,2008,1235.9923912146,actual
CN,2009,1430.3410984261,actual
CN,2010,1836.6699897573,actual
CN,2011,2557.7738990763,actual
CN,2012,3013.8629935255,actual
CN,2013,3381.0577081141,proj
CN,2014,3738.4274649478,proj
CN,2015,4113.0420061767,proj
CN,2016,4315.8866139088,proj
CN,2017,4632.323074367,proj
CN,2018,5014.9829038372,proj
CN,2019,5440.4237137267,proj
CN,2020,5946.3442326189,proj
CO,2000,586.3561033358,actual
CO,2001,703.6512179409,actual
CO,2002,797.1252080478,actual
CO,2003,952.668158441,actual
CO,2004,1148.4183701277,actual
CO,2005,1143.8746075871,actual
CO,2006,1410.4973203689,actual
CO,2007,1638.0957240019,actual
CO,2008,1875.7854163158,actual
CO,2009,2045.3988093882,actual
CO,2010,2215.9354669065,actual
CO,2011,2723.7747122007,actual
CO,2012,3156.0614335613,actual
CO,2013,3356.5785456386,actual
CO,2014,3562.0107712617,actual
CO,2015,3708.165678002,actual
CO,2016,3893.3229265964,proj
CO,2017,4288.5660069957,proj
CO,2018,4688.7128684801,proj
CO,2019,5127.4619985143,proj
CO,2020,5585.1452753881,proj
CO,2021,6054.478727082,proj
CR,2000,,actual
CR,2001,,actual
CR,2002,,actual
CR,2003,,actual
CR,2004,,actual
CR,2005,,actual
CR,2006,584.0979249533,actual
CR,2007,809.0279880016,actual
CR,2008,1060.0083922792,actual
CR,2009,1074.392232253,actual
CR,2010,1253.6131762434,actual
CR,2011,1432.6331236802,actual
CR,2012,1596.6027267914,actual
CR,2013,1780.1295493082,actual
CR,2014,1964.620849724,actual
CR,2015,2184.7364120278,actual
CR,2016,2502.9881042641,proj
CR,2017,2916.6728763658,proj
CR,2018,3295.2485852864,proj
CR,2019,3645.7824234665,proj
CR,2020,4000.0151514946,proj
CR,2021,4383.5062816765,proj
CV,2000,,actual
CV,2001,747.68025736,actual
CV,2002,891.1273328828,actual
CV,2003,848.8063763153,actual
CV,2004,1062.5505307459,actual
CV,2005,1011.9061628849,actual
CV,2006,1201.3060604285,actual
CV,2007,1390.6532111893,actual
CV,2008,1602.9032050943,actual
CV,2009,1523.9945852264,actual
CV,2010,1615.3725702098,actual
CV,2011,1615.2875635547,actual
CV,2012,1456.9422451752,actual
CV,2013,1552.6999795302,actual
CV,2014,1743.3001049208,proj
CV,2015,1774.9232855206,proj
CV,2016,1921.3223814964,proj
CV,2017,2077.6052999775,proj
CV,2018,,proj
CV,2019,,proj
CV,2020,,proj
CY,2000,6035.6611140253,actual
CY,2001,6860.0735466356,actual
CY,2002,7044.0599970392,actual
CY,2003,8203.1045363152,actual
CY,2004,9129.1940390845,actual
CY,2005,10641.029516842,actual
CY,2006,11865.5328616198,actual
CY,2007,14234.8811469465,actual
CY,2008,15115.9174794646,actual
CY,2009,13516.265486607,actual
CY,2010,14116.5585648903,actual
CY,2011,14070.8438665899,actual
CY,2012,13656.8690223355,actual
CY,2013,12985.5309482027,actual
CY,2014,13152.2849167607,actual
CY,2015,12920.3640933846,actual
CY,2016,12743.9723218339,proj
CY,2017,12803.705896129,proj
CY,2018,13381.7544534965,proj
CY,2019,14297.0504182683,proj
CY,2020,15015.8473285133,proj
CY,2021,15758.0068777914,proj
CZ,2000,4865.661610458,actual
CZ,2001,5575.0898535958,actual
CZ,2002,6134.3211178925,actual
CZ,2003,7194.1571282886,actual
CZ,2004,7647.76085091,actual
CZ,2005,8003.3608190497,actual
CZ,2006,8619.6603291237,actual
CZ,2007,9902.243574132,actual
CZ,2008,10173.1055255977,actual
CZ,2009,10131.5438993055,actual
CZ,2010,10149.0290341207,actual
CZ,2011,10802.8977832359,actual
CZ,2012,11078.1398438211,actual
CZ,2013,11555.6947727928,actual
CZ,2014,12155.3551123456,actual
CZ,2015,13284.9012288359,actual
CZ,2016,13259.0100884326,proj
CZ,2017,14074.2904985342,proj
CZ,2018,14987.1951295749,proj
CZ,2019,15848.5463692263,proj
CZ,2020,16788.1271115699,proj
CZ,2021,17770.5704398232,proj
DE,2000,12318.5165138428,actual
DE,2001,12295.4658668529,actual
DE,2002,12474.6757651361,actual
DE,2003,12782.358814121,actual
DE,2004,12957.9364172324,actual
DE,2005,13265.751588222,actual
DE,2006,13899.9966473822,actual
DE,2007,14855.9158960608,actual
DE,2008,15489.9557433617,actual
DE,2009,15497.0863980425,actual
DE,2010,15921.6850554112,actual
DE,2011,17434.5276974202,actual
DE,2012,18187.7842252165,actual
DE,2013,19039.1474653493,actual
DE,2014,20026.0036152848,actual
DE,2015,21001.1293330321,actual
DE,2016,21838.3365654467,proj
DE,2017,22479.5326773958,proj
DE,2018,23350.3415066223,proj
DE,2019,24296.9345530061,proj
DE,2020,25345.2382001225,proj
DE,2021,26489.7093880865,proj
DJ,2000,293.2757384111,actual
DJ,2001,274.9140498587,actual
DJ,2002,287.77906294,actual
DJ,2003,350.2833254489,actual
DJ,2004,390.4665053443,actual
DJ,2005,434.1726232842,actual
DJ,2006,446.9539887323,actual
DJ,2007,506.9652975981,actual
DJ,2008,745.466881751,actual
DJ,2009,694.9766306577,actual
DJ,2010,724.8124883338,actual
DJ,2011,785.9985872069,actual
DJ,2012,875.2308145819,actual
DJ,2013,864.918923917,proj
DJ,2014,1057.8246531964,proj
DJ,2015,1143.6903777452,proj
DJ,2016,1177.2984609846,proj
DJ,2017,1239.9912190241,proj
DJ,2018,1200.9441584114,proj
DJ,2019,1303.9178726636,proj
DJ,2020,,proj
DK,2000,13076.0017441644,actual
DK,2001,13656.2288996384,actual
DK,2002,14114.0356664275,actual
DK,2003,14632.966697744,actual
DK,2004,16071.6412498275,actual
DK,2005,17729.3649254804,actual
DK,2006,18688.5036170776,actual
DK,2007,19657.1448950086,actual
DK,2008,20689.9290815168,actual
DK,2009,19803.5890518606,actual
DK,2010,21497.9440604542,actual
DK,2011,22156.6100626683,actual
DK,2012,23317.6920729506,actual
DK,2013,24084.1139927646,actual
DK,2014,25537.246552144,actual
DK,2015,24661.9804198278,actual
DK,2016,24455.9869446396,proj
DK,2017,24318.4616283798,proj
DK,2018,25493.2669255424,proj
DK,2019,26844.7659811747,proj
DK,2020,28432.549754659,proj
DK,2021,30180.2450361086,proj
DM,2000,1534.8195331308,actual
DM,2001,1890.8663011409,actual
DM,2002,1413.8268299963,actual
DM,2003,1474.9856124205,actual
DM,2004,1958.3009226586,actual
DM,2005,1963.789353498,actual
DM,2006,2242.5101416532,actual
DM,2007,2508.9537955119,actual
DM,2008,3032.4084470427,actual
DM,2009,3494.436281144,actual
DM,2010,3647.1862982643,actual
DM,2011,3795.2317291157,actual
DM,2012,3149.1204603651,proj
DM,2013,3224.3417373347,proj
DM,2014,3301.1458654647,proj
DM,2015,3374.2306865501,proj
DM,2016,3465.2298193776,proj
DM,2017,3637.1215509638,proj
DM,2018,3852.1172506501,proj
DM,2019,,proj
DM,2020,,proj
DO,2000,,actual
DO,2001,,actual
DO,2002,,actual
DO,2003,,actual
DO,2004,,actual
DO,2005,,actual
DO,2006,,actual
DO,2007,894.2731886169,actual
DO,2008,1015.3387867704,actual
DO,2009,956.4210209183,actual
DO,2010,1129.4430001093,proj
DO,2011,1375.100924155,proj
DO,2012,,proj
DO,2013,,proj
DO,2014,,proj
DO,2015,,proj
DO,2016,,proj
DO,2017,,proj
DO,2018,,proj
DO,2019,,proj
DO,2020,,proj
DZ,2000,754.3253000984,actual
DZ,2001,693.4703278549,actual
DZ,2002,750.4855206968,actual
DZ,2003,972.8975455874,actual
DZ,2004,1223.7641718062,actual
DZ,2005,1948.2066409452,actual
DZ,2006,2505.5052141647,actual
DZ,2007,2661.1502435249,actual
DZ,2008,4229.3907560397,actual
DZ,2009,2608.8353596725,actual
DZ,2010,3548.261586534,actual
DZ,2011,5398.6721982851,actual
DZ,2012,6307.0883523848,actual
DZ,2013,5730.1870770329,actual
DZ,2014,5556.3382815596,proj
DZ,2015,5073.4868357303,proj
DZ,2016,5476.714216645,proj
DZ,2017,6238.3374857269,proj
DZ,2018,6864.2979128411,proj
DZ,2019,7482.5420231079,proj
DZ,2020,,proj
EC,2000,,actual
EC,2001,,actual
EC,2002,,actual
EC,2003,,actual
EC,2004,,actual
EC,2005,,actual
EC,2006,,actual
EC,2007,,actual
EC,2008,2196.6531605512,actual
EC,2009,1808.7358814698,actual
EC,2010,2407.5106609032,actual
EC,2011,3365.072510904,actual
EC,2012,3851.3181284492,actual
EC,2013,4210.718058415,actual
EC,2014,4457.234941753,actual
EC,2015,3930.7728419983,proj
EC,2016,3803.4729454435,proj
EC,2017,3894.0046154945,proj
EC,2018,3983.0322100547,proj
EC,2019,4120.2157364862,proj
EC,2020,4188.4306813444,proj
EE,2000,1445.7805159261,actual
EE,2001,1692.9786329758,actual
EE,2002,2071.8138905055,actual
EE,2003,2469.9845342901,actual
EE,2004,2828.5497499771,actual
EE,2005,3441.3357194141,actual
EE,2006,4621.7999629319,actual
EE,2007,6274.2173379396,actual
