"id","year","value","budget-type"
"AM",2014,1785.69960134003,"proj"
"AM",2015,1952.81687257525,"proj"
"AM",2016,2117.63189936476,"proj"
"AM",2017,,"proj"
"AM",2018,,"proj"
"AM",2019,,"proj"
"AM",2020,,"proj"
"AO",2000,,"actual"
"AO",2001,,"actual"
"AO",2002,,"actual"
"AO",2003,,"actual"
"AO",2004,,"actual"
"AO",2005,,"actual"
"AO",2006,630.108258129482,"actual"
"AO",2007,869.695602508465,"actual"
"AO",2008,1529.36961459394,"actual"
"AO",2009,884.841829362582,"actual"
"AO",2010,1673.10988347226,"actual"
"AO",2011,2922.87418228041,"actual"
"AO",2012,3215.16432403637,"actual"
"AO",2013,3070.00260096653,"actual"
"AO",2014,2669.49106339912,"proj"
"AO",2015,1894.62835828031,"proj"
"AO",2016,2893.25253567251,"proj"
"AO",2017,,"proj"
"AO",2018,,"proj"
"AO",2019,,"proj"
"AO",2020,,"proj"
"AZ",2000,,"actual"
"AZ",2001,,"actual"
"AZ",2002,,"actual"
"AZ",2003,312.202244687166,"actual"
"AZ",2004,400.145478281287,"actual"
"AZ",2005,631.357221409497,"actual"
"AZ",2006,1161.79193063053,"actual"
"AZ",2007,2120.13205544194,"actual"
"AZ",2008,6154.73003293245,"actual"
"AZ",2009,3866.63455374847,"actual"
"AZ",2010,5881.66220908388,"actual"
"AZ",2011,8437.20613494848,"actual"
"AZ",2012,8101.34691451876,"actual"
"AZ",2013,8485.90520457488,"proj"
"AZ",2014,8863.47390259045,"proj"
"AZ",2015,8092.08081129872,"proj"
"AZ",2016,,"proj"
"AZ",2017,,"proj"
"AZ",2018,,"proj"
"AZ",2019,,"proj"
"AZ",2020,,"proj"
"BA",2000,1347.00334937847,"actual"
"BA",2001,1417.01625961032,"actual"
"BA",2002,1567.04385475444,"actual"
"BA",2003,2026.20992794194,"actual"
"BA",2004,1959.86382977629,"actual"
"BA",2005,2224.47138708854,"actual"
"BA",2006,2802.45421811224,"actual"
"BA",2007,3433.62284039837,"actual"
"BA",2008,3896.7989532089,"actual"
"BA",2009,3784.24183196721,"actual"
"BA",2010,4114.36194842186,"actual"
"BA",2011,4318.92996092545,"actual"
"BA",2012,4394.22809680741,"actual"
"BA",2013,4383.40357400722,"actual"
"BA",2014,4578.351719969,"actual"
"BA",2015,4760.59368625421,"proj"
"BA",2016,5028.73917047224,"proj"
"BA",2017,5347.34088478544,"proj"
"BA",2018,5749.84223507949,"proj"
"BA",2019,6254.27881806317,"proj"
"BA",2020,6821.2406669281,"proj"
"BD",2000,,"actual"
"BD",2001,,"actual"
"BD",2002,32.2980903026145,"actual"
"BD",2003,37.1315586696938,"actual"
"BD",2004,41.9273584451446,"actual"
"BD",2005,49.9359766304538,"actual"
"BD",2006,59.5868697581953,"actual"
"BD",2007,72.7131276279044,"actual"
"BD",2008,92.9057960127053,"actual"
"BD",2009,106.683392721216,"actual"
"BD",2010,135.958294385443,"actual"
"BD",2011,172.456751455561,"actual"
"BD",2012,229.405978092375,"actual"
"BD",2013,273.360913055972,"actual"
"BD",2014,311.934147266097,"actual"
"BD",2015,336.326902312692,"actual"
"BD",2016,427.87445486741,"proj"
"BD",2017,572.929683455177,"proj"
"BD",2018,,"proj"
"BD",2019,,"proj"
"BD",2020,,"proj"
"BF",2000,,"actual"
"BF",2001,104.79263,"actual"
"BF",2002,105.031519430894,"actual"
"BF",2003,118.683163700787,"actual"
"BF",2004,123.201739230769,"actual"
"BF",2005,133.441895373134,"actual"
"BF",2006,147.659556521739,"actual"
"BF",2007,167.864961126761,"actual"
"BF",2008,171.647159047619,"actual"
"BF",2009,209.288880927152,"actual"
"BF",2010,241.407004516129,"actual"
"BF",2011,296.920302,"actual"
"BF",2012,371.372269636364,"actual"
"BF",2013,406.227017928994,"actual"
"BF",2014,355.064049827784,"actual"
"BF",2015,388.213869383198,"proj"
"BF",2016,423.987341530945,"proj"
"BF",2017,,"proj"
"BF",2018,,"proj"
"BF",2019,,"proj"
"BF",2020,,"proj"
"BI",2000,,"actual"
"BI",2001,,"actual"
"BI",2002,,"actual"
"BI",2003,,"actual"
"BI",2004,20.3264910539216,"actual"
"BI",2005,24.466617567748,"actual"
"BI",2006,31.4395975657636,"actual"
"BI",2007,40.2136298819605,"actual"
"BI",2008,90.0896262749029,"actual"
"BI",2009,88.0144838228096,"actual"
"BI",2010,123.882956500956,"actual"
"BI",2011,151.015662037577,"actual"
"BI",2012,178.751297207977,"actual"
"BI",2013,216.109809682805,"actual"
"BI",2014,233.232522769264,"actual"
"BI",2015,266.204524941626,"proj"
"BI",2016,311.890535862355,"proj"
"BI",2017,368.830490535479,"proj"
"BI",2018,419.364999110408,"proj"
"BI",2019,,"proj"
"BI",2020,,"proj"
"BJ",2000,132.832236105915,"actual"
"BJ",2001,146.294233449477,"actual"
"BJ",2002,151.182211193527,"actual"
"BJ",2003,173.179166971041,"actual"
"BJ",2004,177.400447936388,"actual"
"BJ",2005,189.795303593253,"actual"
"BJ",2006,205.732228801516,"actual"
"BJ",2007,265.66466766192,"actual"
"BJ",2008,277.177864163138,"actual"
"BJ",2009,294.563268044584,"actual"
"BJ",2010,277.513614616193,"actual"
"BJ",2011,298.555897228755,"actual"
"BJ",2012,358.358550447761,"actual"
"BJ",2013,373.204448934109,"actual"
"BJ",2014,353.236384419263,"actual"
"BJ",2015,370.650256561378,"proj"
"BJ",2016,399.029557422717,"proj"
"BJ",2017,420.762934357174,"proj"
"BJ",2018,455.765238250429,"proj"
"BJ",2019,493.115122043281,"proj"
"BJ",2020,536.035495731407,"proj"
"BO",2000,,"actual"
"BO",2001,234.530521892655,"actual"
"BO",2002,246.795140875997,"actual"
"BO",2003,270.935765720772,"actual"
"BO",2004,360.76602765388,"actual"
"BO",2005,481.124450958904,"actual"
"BO",2006,696.181683399763,"actual"
"BO",2007,827.758416481305,"actual"
"BO",2008,1187.15711541667,"actual"
"BO",2009,1060.20983379445,"actual"
"BO",2010,1192.4510835854,"actual"
"BO",2011,1767.34389204207,"actual"
"BO",2012,2197.01797890419,"actual"
"BO",2013,2677.36459019231,"actual"
"BO",2014,2953.96768017421,"actual"
"BO",2015,2470.39581286713,"proj"
"BO",2016,2457.51285948972,"proj"
"BO",2017,2805.39400045163,"proj"
"BO",2018,3172.31329214083,"proj"
"BO",2019,3591.09587346867,"proj"
"BO",2020,4010.96875764361,"proj"
"BR",2000,,"actual"
"BR",2001,,"actual"
"BR",2002,,"actual"
"BR",2003,,"actual"
"BR",2004,,"actual"
"BR",2005,,"actual"
"BR",2006,,"actual"
"BR",2007,,"actual"
"BR",2008,1721.83234646031,"actual"
"BR",2009,1895.68951262866,"actual"
"BR",2010,2483.6204779833,"actual"
"BR",2011,3091.5731987801,"actual"
"BR",2012,3619.65419458456,"actual"
"BR",2013,4275.83925666904,"actual"
"BR",2014,4808.68638948204,"actual"
"BR",2015,,"proj"
"BR",2016,,"proj"
"BR",2017,,"proj"
"BR",2018,,"proj"
"BR",2019,,"proj"
"BR",2020,,"proj"
"BT",2000,,"actual"
"BT",2001,,"actual"
"BT",2002,347.073315551839,"actual"
"BT",2003,279.043984253247,"actual"
"BT",2004,414.315929810726,"actual"
"BT",2005,424.611346307692,"actual"
"BT",2006,558.817826876877,"actual"
"BT",2007,689.668685125184,"actual"
"BT",2008,802.985250433526,"actual"
"BT",2009,935.972012056738,"actual"
"BT",2010,1458.53125383543,"actual"
"BT",2011,1399.47243072702,"actual"
"BT",2012,1745.53316981132,"proj"
"BT",2013,1721.30372944297,"actual"
"BT",2014,2212.05378067885,"actual"
"BT",2015,2154.80350064185,"actual"
"BT",2016,2720.565011378,"proj"
"BT",2017,2695.29697512438,"proj"
"BT",2018,3239.00142105263,"proj"
"BT",2019,,"proj"
"BT",2020,,"proj"
"BW",2000,,"actual"
"BW",2001,,"actual"
"BW",2002,,"actual"
"BW",2003,910.593051912568,"actual"
"BW",2004,1098.1050512959,"actual"
"BW",2005,1552.22643816631,"actual"
"BW",2006,2017.42547238296,"actual"
"BW",2007,2189.76653060166,"actual"
"BW",2008,2335.52080971867,"actual"
"BW",2009,2407.79020332997,"actual"
"BW",2010,2994.1814040857,"actual"
"BW",2011,3852.58655883801,"actual"
"BW",2012,4221.76586666667,"proj"
"BW",2013,4601.61513564214,"proj"
"BW",2014,5580.36651330798,"proj"
"BW",2015,5941.5877350869,"proj"
"BW",2016,5463.07046564531,"proj"
"BW",2017,6250.59198211009,"proj"
"BW",2018,,"proj"
"BW",2019,,"proj"
"BY",2000,,"actual"
"BY",2001,,"actual"
"BY",2002,,"actual"
"BY",2003,,"actual"
"BY",2004,,"actual"
"BY",2005,,"actual"
"BY",2006,,"actual"
"BY",2007,,"actual"
"BY",2008,233.680816914693,"actual"
"BY",2009,238.720166911919,"actual"
"BY",2010,288.209428842105,"actual"
"BY",2011,830.676589283831,"actual"
"BY",2012,2749.0253473851,"actual"
"BY",2013,4065.73860270499,"actual"
"BY",2014,5512.55393969159,"actual"
"BY",2015,8181.87291999158,"proj"
"BY",2016,,"proj"
"BY",2017,,"proj"
"BY",2018,,"proj"
"BY",2019,,"proj"
"BY",2020,,"proj"
"BZ",1999,961.50134691358,"actual"
"BZ",2000,1026.0216816,"actual"
"BZ",2001,1162.62604785992,"actual"
"BZ",2003,1042.02990255474,"actual"
"BZ",2004,1177.37218727915,"actual"
"BZ",2005,1266.16163390411,"actual"
"BZ",2006,1563.05840498339,"actual"
"BZ",2007,1820.06080769231,"actual"
"BZ",2008,1929.57396801242,"actual"
"BZ",2009,1764.3492377709,"actual"
"BZ",2010,1879.95194814815,"actual"
"BZ",2011,2055.85586596386,"actual"
"BZ",2012,2041.98256041056,"actual"
"BZ",2013,2205.42706342857,"actual"
"BZ",2014,2414.45328347339,"actual"
"BZ",2015,2328.34402459016,"proj"
"BZ",2016,2345.77604482759,"proj"
"BZ",2017,2403.04308894602,"proj"
"BZ",2018,,"proj"
"BZ",2019,,"proj"
"CD",2000,,"actual"
"CD",2001,,"actual"
"CD",2002,,"actual"
"CD",2003,,"actual"
"CD",2004,,"actual"
"CD",2005,,"actual"
"CD",2006,,"actual"
"CD",2007,9.68715467051288,"actual"
"CD",2008,17.389427205517,"actual"
"CD",2009,36.7641574423296,"actual"
"CD",2010,75.0449731329303,"actual"
"CD",2011,82.6202937950421,"actual"
"CD",2012,93.1507565719943,"actual"
"CD",2013,103.807770090011,"actual"
"CD",2014,107.53136619967,"actual"
"CD",2015,128.507252644466,"proj"
"CD",2016,144.217557589445,"proj"
"CD",2017,156.374601207099,"proj"
"CD",2018,173.766339424564,"proj"
"CD",2019,193.354688799208,"proj"
"CD",2020,212.558332826411,"proj"
"CF",2000,,"actual"
"CF",2001,44.2350478941685,"actual"
"CF",2002,53.57545386249,"actual"
"CF",2003,32.7465933942559,"actual"
"CF",2004,39.7427561890087,"actual"
"CF",2005,45.4113458470083,"actual"
"CF",2006,92.355246875,"actual"
"CF",2007,61.2778868760653,"actual"
"CF",2008,74.1326234886499,"actual"
"CF",2009,83.9734209563994,"actual"
"CF",2010,94.290841908046,"actual"
"CF",2011,77.1932572942503,"actual"
"CF",2012,102.068221539142,"actual"
"CF",2013,37.6896136629798,"actual"
"CF",2014,48.4608614124654,"proj"
"CF",2015,74.9702167292449,"proj"
"CF",2016,,"proj"
"CF",2017,,"proj"
"CF",2018,,"proj"
"CF",2019,,"proj"
"CF",2020,,"proj"
"CG",2000,986.742597796143,"actual"
"CG",2001,856.071639892905,"actual"
"CG",2002,743.669075121951,"actual"
"CG",2003,738.959345448799,"actual"
"CG",2004,1019.09084275184,"actual"
"CG",2005,2007.22799313433,"actual"
"CG",2006,3332.5597748767,"actual"
"CG",2007,2879.26872765718,"actual"
"CG",2008,5532.13090547945,"actual"
"CG",2009,2281.36137486688,"actual"
"CG",2010,4472.61523389392,"actual"
"CG",2011,6238.97652979633,"actual"
"CG",2012,6160.73105987292,"actual"
"CG",2013,5839.57835652798,"actual"
"CG",2014,4926.71736920917,"actual"
"CG",2015,2856.25601602564,"proj"
"CG",2016,3212.99759730942,"proj"
"CG",2017,4033.46905357927,"proj"
"CG",2018,4243.56858,"proj"
"CG",2019,4067.15453285594,"proj"
"CG",2020,3830.58402537129,"proj"
"CI",2000,,"actual"
"CI",2001,,"actual"
"CI",2002,,"actual"
"CI",2003,,"actual"
"CI",2004,260.86333476899,"actual"
"CI",2005,267.555143651529,"actual"
"CI",2006,292.682125132837,"actual"
"CI",2007,318.062986949091,"actual"
"CI",2008,387.593900560295,"actual"
"CI",2009,380.268712648202,"actual"
"CI",2010,411.931699592424,"actual"
"CI",2011,317.83727396364,"actual"
"CI",2012,482.531054386444,"actual"
"CI",2013,563.590579293198,"actual"
"CI",2014,600.087738771095,"actual"
"CI",2015,708.285117287335,"actual"
"CI",2016,783.284346651868,"proj"
"CI",2017,858.645986258013,"proj"
"CI",2018,942.673617595377,"proj"
"CI",2019,1028.18217617507,"proj"
"CI",2020,1117.23418699458,"proj"
"CL",2000,774.674495648786,"actual"
"CL",2001,857.961929617262,"actual"
"CL",2002,885.913544485576,"actual"
"CL",2003,1001.93827389822,"actual"
"CL",2004,1286.09292307212,"actual"
"CL",2005,1674.82916820291,"actual"
"CL",2006,2376.898959711,"actual"
"CL",2007,2843.68976092093,"actual"
"CL",2008,2780.84499083119,"actual"
"CL",2009,2302.62003424779,"actual"
"CL",2010,3213.3689053088,"actual"
"CL",2011,3807.15673319425,"actual"
"CL",2012,3952.34308025222,"actual"
"CL",2013,3999.33234165154,"actual"
"CL",2014,4447.02403967675,"actual"
"CL",2015,4789.4296526158,"proj"
"CL",2016,5666.08045724335,"proj"
"CL",2017,,"proj"
"CL",2018,,"proj"
"CL",2019,,"proj"
"CL",2020,,"proj"
"CM",2000,,"actual"
"CM",2001,,"actual"
"CM",2002,261.495187602752,"actual"
"CM",2003,284.781052064207,"actual"
"CM",2004,240.118118979027,"actual"
"CM",2005,296.392684172178,"actual"
"CM",2006,842.915023880922,"actual"
"CM",2007,367.665052505967,"actual"
"CM",2008,413.524164267657,"actual"
"CM",2009,362.716757452575,"actual"
"CM",2010,365.964480806894,"actual"
"CM",2011,426.392623674405,"actual"
"CM",2012,461.920397707149,"actual"
"CM",2013,498.939016140766,"actual"
"CM",2014,545.452266634138,"actual"
"CM",2015,557.71008867059,"proj"
"CM",2016,561.222823010344,"proj"
"CM",2017,597.617229641224,"proj"
"CM",2018,643.276149413278,"proj"
"CM",2019,687.836448129852,"proj"
"CM",2020,731.11908747705,"proj"
"CN",2000,,"actual"
"CN",2001,,"actual"
"CN",2002,,"actual"
"CN",2003,,"actual"
"CN",2004,,"actual"
"CN",2005,465.866958304017,"actual"
"CN",2006,595.532073519567,"actual"
"CN",2007,849.026330328694,"actual"
"CN",2008,1235.990421831,"actual"
"CN",2009,1430.34095166729,"actual"
"CN",2010,1836.67061920636,"actual"
"CN",2011,2557.77637584889,"actual"
"CN",2012,3013.86221972763,"actual"
"CN",2013,3381.0556176142,"proj"
"CN",2014,3738.4304952406,"proj"
"CN",2015,4113.0405026611,"proj"
"CN",2016,4315.88763901539,"proj"
"CN",2017,4632.32213795594,"proj"
"CN",2018,5014.98267190143,"proj"
"CN",2019,5440.42178858664,"proj"
"CN",2020,5946.34601694261,"proj"
"CO",2000,586.356103335319,"actual"
"CO",2001,703.651217939923,"actual"
"CO",2002,797.12520803794,"actual"
"CO",2003,952.66815845062,"actual"
"CO",2004,1148.41837013784,"actual"
"CO",2005,1143.87460759169,"actual"
"CO",2006,1410.49732037046,"actual"
"CO",2007,1638.09572399663,"actual"
"CO",2008,1875.78541632359,"actual"
"CO",2009,2045.39880937771,"actual"
"CO",2010,2215.93056471105,"actual"
"CO",2011,2723.77022478011,"actual"
"CO",2012,3156.06886780301,"actual"
"CO",2013,3356.57138006409,"actual"
"CO",2014,3562.02005790777,"actual"
"CO",2015,3708.17169055868,"actual"
"CO",2016,3893.31282051282,"proj"
"CO",2017,4288.5625621159,"proj"
"CO",2018,4688.7070573371,"proj"
"CO",2019,5127.46633881298,"proj"
"CO",2020,5585.15352339124,"proj"
"CO",2021,6054.47848003102,"proj"
"CR",2000,,"actual"
"CR",2001,,"actual"
"CR",2002,,"actual"
"CR",2003,,"actual"
"CR",2004,,"actual"
"CR",2005,,"actual"
"CR",2006,584.097924982473,"actual"
"CR",2007,809.027988018433,"actual"
"CR",2008,1060.00839237057,"actual"
"CR",2009,1074.39223226673,"actual"
"CR",2010,1253.61317622408,"actual"
"CR",2011,1432.63312369338,"actual"
"CR",2012,1596.60272678418,"actual"
"CR",2013,1780.12954933164,"actual"
"CR",2014,1964.62084978093,"actual"
"CR",2015,2184.73641207998,"actual"
"CR",2016,2502.98810427699,"proj"
"CR",2017,2916.67287645875,"proj"
"CR",2018,3295.24858528827,"proj"
"CR",2019,3645.78242349244,"proj"
"CR",2020,4000.0151515622,"proj"
"CR",2021,4383.50628163344,"proj"
"CV",2000,,"actual"
"CV",2001,747.680257427938,"actual"
"CV",2002,891.127332897604,"actual"
"CV",2003,848.806376231263,"actual"
"CV",2004,1062.55053080169,"actual"
"CV",2005,1011.90616283925,"actual"
"CV",2006,1201.30606037344,"actual"
"CV",2007,1390.65321115702,"actual"
"CV",2008,1602.90320515464,"actual"
"CV",2009,1523.99458518519,"actual"
"CV",2010,1615.37257028689,"actual"
"CV",2011,1615.28756354379,"actual"
"CV",2012,1456.94224525692,"actual"
"CV",2013,1552.69997949219,"actual"
"CV",2014,1743.30010482625,"proj"
"CV",2015,1774.92328552381,"proj"
"CV",2016,1921.32238229755,"proj"
"CV",2017,2077.60529925651,"proj"
"CV",2018,,"proj"
"CV",2019,,"proj"
"CV",2020,,"proj"
"DJ",2000,293.275738401254,"actual"
"DJ",2001,274.914049847561,"actual"
"DJ",2002,287.779062908012,"actual"
"DJ",2003,350.283325396825,"actual"
"DJ",2004,390.466505329593,"actual"
"DJ",2005,434.172623328786,"actual"
"DJ",2006,446.953988711819,"actual"
"DJ",2007,506.96529754522,"actual"
"DJ",2008,745.46688178392,"actual"
"DJ",2009,694.976630684597,"actual"
"DJ",2010,724.812488347206,"actual"
"DJ",2011,785.99858716763,"actual"
"DJ",2012,875.230814623172,"actual"
"DJ",2013,864.918923960613,"proj"
"DJ",2014,1057.82465324814,"proj"
"DJ",2015,1143.69037784679,"proj"
"DJ",2016,1177.2984612286,"proj"
"DJ",2017,1239.99121862745,"proj"
"DJ",2018,1200.94415824595,"proj"
"DJ",2019,1303.9178729128,"proj"
"DJ",2020,,"proj"
"DM",2000,1534.81953380282,"actual"
"DM",2001,1890.86630140845,"actual"
"DM",2002,1413.82682957746,"actual"
"DM",2003,1474.98561267606,"actual"
"DM",2004,1958.30092253521,"actual"
"DM",2005,1963.78935352113,"actual"
"DM",2006,2242.51014225352,"actual"
"DM",2007,2508.95379577465,"actual"
"DM",2008,3032.40844647887,"actual"
"DM",2009,3494.43628169014,"actual"
"DM",2010,3647.18629859155,"actual"
"DM",2011,3795.23172957747,"actual"
"DM",2012,3149.12046056338,"proj"
"DM",2013,3224.34173802817,"proj"
"DM",2014,3301.14586478873,"proj"
"DM",2015,3374.23068591549,"proj"
"DM",2016,3465.22981971831,"proj"
"DM",2017,3637.12155070423,"proj"
"DM",2018,3852.11725070423,"proj"
"DM",2019,,"proj"
"DM",2020,,"proj"
"DO",2000,,"actual"
"DO",2001,,"actual"
"DO",2002,,"actual"
"DO",2003,,"actual"
"DO",2004,,"actual"
"DO",2005,,"actual"
"DO",2006,,"actual"
"DO",2007,894.273188576412,"actual"
"DO",2008,1015.33878674569,"actual"
"DO",2009,956.421020895522,"actual"
"DO",2010,1129.4430001055,"proj"
"DO",2011,1375.10092411273,"proj"
"DO",2012,,"proj"
"DO",2013,,"proj"
"DO",2014,,"proj"
"DO",2015,,"proj"
"DO",2016,,"proj"
"DO",2017,,"proj"
"DO",2018,,"proj"
"DO",2019,,"proj"
"DO",2020,,"proj"
"DZ",2000,754.325300104897,"actual"
"DZ",2001,693.470327841313,"actual"
"DZ",2002,750.485520691411,"actual"
"DZ",2003,972.897545585699,"actual"
"DZ",2004,1223.7641718161,"actual"
"DZ",2005,1948.20664093745,"actual"
"DZ",2006,2505.50521417649,"actual"
"DZ",2007,2661.15024351704,"actual"
"DZ",2008,4229.39492931687,"actual"
"DZ",2009,2608.83535967449,"actual"
"DZ",2010,3548.25170937795,"actual"
"DZ",2011,5398.6709153798,"actual"
"DZ",2012,6307.08094412588,"actual"
"DZ",2013,5730.18774316526,"actual"
"DZ",2014,5556.34811065092,"proj"
"DZ",2015,5073.49298100743,"proj"
"DZ",2016,5476.71851233992,"proj"
"DZ",2017,6238.34171943087,"proj"
"DZ",2018,6864.29145206256,"proj"
"DZ",2019,7482.54734496844,"proj"
"DZ",2020,,"proj"
"EG",2000,,"actual"
"EG",2001,,"actual"
"EG",2002,,"actual"
"EG",2003,,"actual"
"EG",2004,259.524596944296,"actual"
"EG",2005,290.499014897948,"actual"
"EG",2006,403.67032664931,"actual"
"EG",2007,520.955499226006,"actual"
"EG",2008,692.960458932061,"actual"
"EG",2009,870.753525706857,"actual"
"EG",2010,940.343944073265,"actual"
"EG",2011,1166.1780918882,"actual"
"EG",2012,1357.54854368932,"actual"
"EG",2013,1667.36406619385,"actual"
"EG",2014,2239.97695852535,"actual"
"EG",2015,2536.70786516854,"proj"
"EG",2016,2832.64687469109,"proj"
"EG",2017,3689.18091925146,"proj"
"EG",2018,4579.46328306204,"proj"
"EG",2019,5381.36958194409,"proj"
"EG",2020,,"proj"
"ET",2000,4.61299148188976,"actual"
"ET",2001,4.85815932421069,"actual"
"ET",2002,4.56005457601904,"actual"
"ET",2003,5.92519369656023,"actual"
"ET",2004,6.96834675601459,"actual"
"ET",2005,8.32469990945406,"actual"
"ET",2006,10.8215294420723,"actual"
"ET",2007,14.9305192142279,"actual"
"ET",2008,25.779915775451,"actual"
"ET",2009,42.8195451927554,"actual"
"ET",2010,52.8349892657275,"actual"
"ET",2011,80.534266115055,"actual"
"ET",2012,142.936978349263,"actual"
"ET",2013,176.078457650509,"actual"
"ET",2014,221.501346950095,"actual"
"ET",2015,291.270581049465,"actual"
"ET",2016,400.162513081714,"actual"
"ET",2017,503.04334166163,"proj"
"ET",2018,631.271334806348,"proj"
"ET",2019,803.434525458994,"proj"
"ET",2020,1031.91149987137,"proj"
"ET",2021,1307.99461151232,"proj"
"FJ",2000,,"actual"
"FJ",2001,,"actual"
"FJ",2002,,"actual"
"FJ",2003,,"actual"
"FJ",2004,,"actual"
"FJ",2005,893.05490486618,"actual"
"FJ",2006,1053.93266058041,"actual"
"FJ",2007,1066.3478502994,"actual"
"FJ",2008,1121.41638125741,"actual"
"FJ",2009,1091.13682370892,"actual"
"FJ",2010,1227.5747255814,"actual"
"FJ",2011,1563.35374740484,"actual"
"FJ",2012,1718.18432608696,"actual"
"FJ",2013,1920.49638295455,"actual"
"FJ",2014,2258.20278668172,"actual"
"FJ",2015,2547.65990347924,"proj"
"FJ",2016,2887.10029050279,"proj"
"FJ",2017,3178.25595777778,"proj"
"FJ",2018,3504.05728539823,"proj"
"FJ",2019,3863.16838393839,"proj"
"FJ",2020,4249.12283242059,"proj"
"FM",2000,953.112942056075,"actual"
"FM",2001,914.612070093458,"actual"
"FM",2002,1049.17549150943,"actual"
"FM",2003,1110.80166415094,"actual"
"FM",2004,880.142923679245,"actual"
"FM",2005,913.890364245283,"actual"
"FM",2006,961.965479047619,"actual"
"FM",2007,1042.68828076923,"actual"
"FM",2008,1127.13990480769,"actual"
"FM",2009,1459.89667281553,"actual"
"FM",2010,1640.3016407767,"actual"
"FM",2011,1682.19466634615,"actual"
"FM",2012,1900.62423269231,"actual"
"FM",2013,1740.17773269231,"actual"
"FM",2014,1998.10735673077,"actual"
"FM",2015,1826.70183495146,"proj"
"FM",2016,1832.56456504854,"proj"
"FM",2017,1894.5541184466,"proj"
"FM",2018,1964.17377864078,"proj"
"FM",2019,2021.38044326923,"proj"
"FM",2020,2101.4443125,"proj"
"GA",2000,2787.0818439834,"actual"
"GA",2001,2477.2832097166,"actual"
"GA",2002,2253.63046603476,"actual"
"GA",2003,2152.67498767334,"actual"
