"id","year","value","budget-type"
"AO",2014,35.2,"proj"
"AO",2015,27.2357723577236,"proj"
"AO",2016,25.0931677018634,"proj"
"AZ",2000,,"actual"
"AZ",2001,,"actual"
"AZ",2002,,"actual"
"AZ",2003,26.7244997901217,"actual"
"AZ",2004,26.8464243845252,"actual"
"AZ",2005,24.9940110197237,"actual"
"AZ",2006,28.0059746079164,"actual"
"AZ",2007,28.2430097669335,"actual"
"AZ",2008,51.0445719096985,"actual"
"AZ",2009,40.4471658895568,"actual"
"AZ",2010,45.6846815024138,"actual"
"AZ",2011,45.5451737753626,"actual"
"AZ",2012,40.3943077379188,"actual"
"AZ",2013,39.5092534830526,"proj"
"AZ",2014,41.0322493133033,"proj"
"AZ",2015,44.892552251987,"proj"
"AZ",2016,,"proj"
"BD",2000,,"actual"
"BD",2001,,"actual"
"BD",2002,8.73817034700316,"actual"
"BD",2003,8.88252148997135,"actual"
"BD",2004,8.78238341968912,"actual"
"BD",2005,9.04651162790698,"actual"
"BD",2006,9.21161825726141,"actual"
"BD",2007,8.78181818181818,"actual"
"BD",2008,9.39586645468999,"actual"
"BD",2009,9.16312056737589,"actual"
"BD",2010,9.48621553884712,"actual"
"BD",2011,10.1310043668122,"actual"
"BD",2012,10.7547169811321,"actual"
"BD",2013,10.75,"actual"
"BD",2014,10.4477611940298,"actual"
"BD",2015,9.60526315789474,"actual"
"BD",2016,10.2312138728324,"proj"
"BF",2000,,"actual"
"BF",2001,10.9615384615385,"actual"
"BF",2002,11.6143497757848,"actual"
"BF",2003,12.3360655737705,"actual"
"BF",2004,13.4765625,"actual"
"BF",2005,12.6736111111111,"actual"
"BF",2006,12.8947368421053,"actual"
"BF",2007,13.5384615384615,"actual"
"BF",2008,12.9066666666667,"actual"
"BF",2009,13.6455696202532,"actual"
"BF",2010,15.3033707865169,"actual"
"BF",2011,15.6916996047431,"actual"
"BF",2012,17.5263157894737,"actual"
"BF",2013,18.5737976782753,"actual"
"BF",2014,17.2077922077922,"actual"
"BF",2015,17.5115207373272,"proj"
"BF",2016,18.0911680911681,"proj"
"BI",2000,,"actual"
"BI",2001,,"actual"
"BI",2002,,"actual"
"BI",2003,,"actual"
"BI",2004,14.5544554455446,"actual"
"BI",2005,14.2148760330579,"actual"
"BI",2006,13.6641221374046,"actual"
"BI",2007,13.469387755102,"actual"
"BI",2008,13.3871204188482,"actual"
"BI",2009,13.7262385321101,"actual"
"BI",2010,14.52,"actual"
"BI",2011,16.2056737588652,"actual"
"BI",2012,15.6379821958457,"actual"
"BI",2013,14.025,"actual"
"BI",2014,14.4493392070485,"actual"
"BI",2015,15.8314855875831,"proj"
"BI",2016,16.5987780040733,"proj"
"BJ",2000,14.5355191256831,"actual"
"BJ",2001,14.3367346938776,"actual"
"BJ",2002,14.9295774647887,"actual"
"BJ",2003,15.4625550660793,"actual"
"BJ",2004,14.6861924686192,"actual"
"BJ",2005,15.1383399209486,"actual"
"BJ",2006,15.5018587360595,"actual"
"BJ",2007,19.1608391608392,"actual"
"BJ",2008,18.2131661442006,"actual"
"BJ",2009,17.1940298507463,"actual"
"BJ",2010,17.4782608695652,"actual"
"BJ",2011,16.4227642276423,"actual"
"BJ",2012,17.463768115942,"actual"
"BJ",2013,17.6888888888889,"actual"
"BJ",2014,16.5116279069767,"actual"
"BJ",2015,16.686626746507,"proj"
"BJ",2016,17.0912547528517,"proj"
"BO",2000,,"actual"
"BO",2001,23.2385201710355,"actual"
"BO",2002,23.1113933876716,"actual"
"BO",2003,21.4848798139054,"actual"
"BO",2004,24.7034153908023,"actual"
"BO",2005,29.4713336103033,"actual"
"BO",2006,32.4597811396434,"actual"
"BO",2007,32.8155339805825,"actual"
"BO",2008,37.5049123966942,"actual"
"BO",2009,34.5149180327869,"actual"
"BO",2010,32.0767391304348,"actual"
"BO",2011,35.4426506024096,"actual"
"BO",2012,37.2397860962567,"actual"
"BO",2013,38.7816981132075,"actual"
"BO",2014,39.6052631578947,"actual"
"BO",2015,35.2214473684211,"proj"
"BO",2016,31.9635918367347,"proj"
"BR",2000,,"actual"
"BR",2001,,"actual"
"BR",2002,,"actual"
"BR",2003,,"actual"
"BR",2004,,"actual"
"BR",2005,,"actual"
"BR",2006,,"actual"
"BR",2007,,"actual"
"BR",2008,32.9543408360129,"actual"
"BR",2009,31.9075075075075,"actual"
"BR",2010,33.339588688946,"actual"
"BR",2011,34.437528604119,"actual"
"BR",2012,34.2948024948025,"actual"
"BR",2013,34.4161654135338,"actual"
"BR",2014,34.1560632688928,"actual"
"BR",2015,,"proj"
"BR",2016,,"proj"
"BT",2000,,"actual"
"BT",2001,,"actual"
"BT",2002,20.9937018894332,"actual"
"BT",2003,17.3928830791576,"actual"
"BT",2004,16.6392634001973,"actual"
"BT",2005,17.8639748079696,"actual"
"BT",2006,17.9720261506004,"actual"
"BT",2007,22.4120714523466,"actual"
"BT",2008,23.6084452975048,"actual"
"BT",2009,24.1454244420682,"actual"
"BT",2010,29.7641304835549,"actual"
"BT",2011,22.4838992416448,"actual"
"BT",2012,22.3681757875462,"proj"
"BT",2013,20.8910891089109,"actual"
"BT",2014,20.7142857142857,"actual"
"BT",2015,20.08,"actual"
"BT",2016,18.9855072463768,"proj"
"BW",2000,,"actual"
"BW",2001,,"actual"
"BW",2002,,"actual"
"BW",2003,41.9325432999088,"actual"
"BW",2004,39.8045956214945,"actual"
"BW",2005,42.0128309456672,"actual"
"BW",2006,43.8496024084558,"actual"
"BW",2007,40.6980954449996,"actual"
"BW",2008,38.8409536865307,"actual"
"BW",2009,36.0766916526439,"actual"
"BW",2010,32.1252573139542,"actual"
"BW",2011,35.8490566037736,"actual"
"BW",2012,36.1739130434783,"proj"
"BW",2013,34.8837209302326,"proj"
"BW",2014,34.7552447552448,"proj"
"BW",2015,36.25,"proj"
"BW",2016,37.2535211267606,"proj"
"BZ",1999,20.9965346534653,"actual"
"BZ",2000,20.8,"actual"
"BZ",2001,23.6033258173619,"actual"
"BZ",2003,20.6559086395233,"actual"
"BZ",2004,21.021828358209,"actual"
"BZ",2005,22.28,"actual"
"BZ",2006,24.2007284500202,"actual"
"BZ",2007,26.9362838611217,"actual"
"BZ",2008,25.367107195301,"actual"
"BZ",2009,25.932766900628,"actual"
"BZ",2010,27.1287825475018,"actual"
"BZ",2011,26.5894039735099,"actual"
"BZ",2012,25.7088846880907,"actual"
"BZ",2013,26.3796240145543,"actual"
"BZ",2014,27.8598320301187,"actual"
"BZ",2015,26.7425320056899,"proj"
"BZ",2016,26.9606475020932,"proj"
"CD",2000,,"actual"
"CD",2001,,"actual"
"CD",2002,,"actual"
"CD",2003,,"actual"
"CD",2004,,"actual"
"CD",2005,,"actual"
"CD",2006,,"actual"
"CD",2007,8.99527186761229,"actual"
"CD",2008,11.3084112149533,"actual"
"CD",2009,10.3378378378378,"actual"
"CD",2010,12.0320855614973,"actual"
"CD",2011,11.9911504424779,"actual"
"CD",2012,14.3873517786561,"actual"
"CD",2013,12.8571428571429,"actual"
"CD",2014,13.3433734939759,"actual"
"CD",2015,14.2415730337079,"proj"
"CD",2016,15.4032258064516,"proj"
"CF",2000,,"actual"
"CF",2001,9.6048632218845,"actual"
"CF",2002,11.6840536512668,"actual"
"CF",2003,8.32558139534884,"actual"
"CF",2004,8.40361445783133,"actual"
"CF",2005,8.31205673758865,"actual"
"CF",2006,9.60732984293194,"actual"
"CF",2007,10.2702702702703,"actual"
"CF",2008,10.4049493813273,"actual"
"CF",2009,10.7905982905983,"actual"
"CF",2010,11.5853658536585,"actual"
"CF",2011,10.7692307692308,"actual"
"CF",2012,11.4414414414414,"actual"
"CF",2013,5.76,"actual"
"CF",2014,6.16389548693587,"proj"
"CF",2015,8.49519743863394,"proj"
"CF",2016,,"proj"
"CG",2000,26.3318777292576,"actual"
"CG",2001,30.6341463414634,"actual"
"CG",2002,27.2380952380952,"actual"
"CG",2003,29.7536945812808,"actual"
"CG",2004,30,"actual"
"CG",2005,38.6292834890966,"actual"
"CG",2006,44.3069306930693,"actual"
"CG",2007,38.8059701492537,"actual"
"CG",2008,45.9510357815443,"actual"
"CG",2009,28.9183222958057,"actual"
"CG",2010,37.3109243697479,"actual"
"CG",2011,41.9117647058824,"actual"
"CG",2012,42.2636103151862,"actual"
"CG",2013,46.5465465465465,"actual"
"CG",2014,42.3019431988042,"actual"
"CG",2015,41.6826003824092,"proj"
"CG",2016,49.3282149712092,"proj"
"CI",2000,,"actual"
"CI",2001,,"actual"
"CI",2002,,"actual"
"CI",2003,,"actual"
"CI",2004,16.3428571428571,"actual"
"CI",2005,16.315205327414,"actual"
"CI",2006,17.937701396348,"actual"
"CI",2007,18.6666666666667,"actual"
"CI",2008,18.3333333333333,"actual"
"CI",2009,17.9130434782609,"actual"
"CI",2010,17.7235772357724,"actual"
"CI",2011,13.9669421487603,"actual"
"CI",2012,18.5401459854015,"actual"
"CI",2013,18.4415584415584,"actual"
"CI",2014,17.797619047619,"actual"
"CI",2015,19.5698924731183,"actual"
"CI",2016,19.8039215686275,"proj"
"CL",2000,21.5848218527316,"actual"
"CL",2001,21.4817880794702,"actual"
"CL",2002,20.1242236024845,"actual"
"CL",2003,19.9619771863118,"actual"
"CL",2004,21.1570247933884,"actual"
"CL",2005,22.6415094339623,"actual"
"CL",2006,24.2682926829268,"actual"
"CL",2007,25.4424778761062,"actual"
"CL",2008,24.2004264392324,"actual"
"CL",2009,19.0031152647975,"actual"
"CL",2010,21.3513513513514,"actual"
"CL",2011,22.7272727272727,"actual"
"CL",2012,22.1705426356589,"actual"
"CL",2013,20.8759124087591,"actual"
"CL",2014,20.6081081081081,"actual"
"CL",2015,20.3821656050955,"proj"
"CL",2016,22.3636363636364,"proj"
"CM",2000,,"actual"
"CM",2001,,"actual"
"CM",2002,17.5461741424802,"actual"
"CM",2003,18.3080808080808,"actual"
"CM",2004,15.2460984393757,"actual"
"CM",2005,17.6,"actual"
"CM",2006,19.2758253461129,"actual"
"CM",2007,19.1011235955056,"actual"
"CM",2008,20.3846153846154,"actual"
"CM",2009,16.7272727272727,"actual"
"CM",2010,15.982905982906,"actual"
"CM",2011,17.52,"actual"
"CM",2012,17.5555555555556,"actual"
"CM",2013,17.6712328767123,"actual"
"CM",2014,17.9113924050633,"actual"
"CM",2015,17.3372781065089,"proj"
"CM",2016,16.5,"proj"
"CN",2000,,"actual"
"CN",2001,,"actual"
"CN",2002,,"actual"
"CN",2003,,"actual"
"CN",2004,,"actual"
"CN",2005,16.8253968253968,"actual"
"CN",2006,17.8280542986425,"actual"
"CN",2007,19.3382352941176,"actual"
"CN",2008,,"actual"
"CN",2009,,"actual"
"CN",2010,24.5742092457421,"actual"
"CN",2011,26.9547325102881,"actual"
"CN",2012,27.7264325323475,"actual"
"CN",2013,27.6381909547739,"proj"
"CN",2014,28.0864197530864,"proj"
"CN",2015,28.735632183908,"proj"
"CN",2016,27.7333333333333,"proj"
"CR",2000,,"actual"
"CR",2001,,"actual"
"CR",2002,,"actual"
"CR",2003,,"actual"
"CR",2004,,"actual"
"CR",2005,,"actual"
"CR",2006,13.8983050847458,"actual"
"CR",2007,15.0714285714286,"actual"
"CR",2008,15.4658385093168,"actual"
"CR",2009,13.6416184971098,"actual"
"CR",2010,13.2142857142857,"actual"
"CR",2011,13.411214953271,"actual"
"CR",2012,13.3333333333333,"actual"
"CR",2013,13.6290322580645,"actual"
"CR",2014,13.5955056179775,"actual"
"CR",2015,14.0989399293286,"actual"
"CR",2016,14.3831168831169,"proj"
"CV",2000,,"actual"
"CV",2001,19.5127096297859,"actual"
"CV",2002,20.9806902270186,"actual"
"CV",2003,20.0941554713515,"actual"
"CV",2004,20.9225754589202,"actual"
"CV",2005,21.8223187506464,"actual"
"CV",2006,23.2110091743119,"actual"
"CV",2007,24.2622950819672,"actual"
"CV",2008,24.2962962962963,"actual"
"CV",2009,21.8382352941176,"actual"
"CV",2010,21.5827338129496,"actual"
"CV",2011,22.7027027027027,"actual"
"CV",2012,21.5333333333333,"actual"
"CV",2013,21.8181818181818,"actual"
"CV",2014,24.0384615384615,"proj"
"CV",2015,25.4088050314465,"proj"
"CV",2016,26.4670658682635,"proj"
"DJ",2000,24.2927273647452,"actual"
"DJ",2001,23.0097087378641,"actual"
"DJ",2002,23.3018867924528,"actual"
"DJ",2003,27.8571428571429,"actual"
"DJ",2004,28.8983050847458,"actual"
"DJ",2005,30.8730158730159,"actual"
"DJ",2006,31.021897810219,"actual"
"DJ",2007,30.1324503311258,"actual"
"DJ",2008,28.7428571428571,"actual"
"DJ",2009,31.6666666666667,"actual"
"DJ",2010,30.974358974359,"actual"
"DJ",2011,28.2727272727273,"actual"
"DJ",2012,25.850622406639,"actual"
"DJ",2013,19.7683397683398,"proj"
"DJ",2014,19.6099290780142,"proj"
"DJ",2015,18.5016286644951,"proj"
"DJ",2016,17.6557863501484,"proj"
"DO",2000,,"actual"
"DO",2001,,"actual"
"DO",2002,,"actual"
"DO",2003,,"actual"
"DO",2004,,"actual"
"DO",2005,,"actual"
"DO",2006,,"actual"
"DO",2007,16.2328767123288,"actual"
"DO",2008,14.8795180722892,"actual"
"DO",2009,13.121387283237,"actual"
"DO",2010,13.030303030303,"proj"
"DO",2011,13.018018018018,"proj"
"DO",2012,,"proj"
"DO",2013,,"proj"
"DO",2014,,"proj"
"DO",2015,,"proj"
"DO",2016,,"proj"
"DZ",2000,38.3495145631068,"actual"
"DZ",2001,34.51536643026,"actual"
"DZ",2002,35.3982300884956,"actual"
"DZ",2003,36.952380952381,"actual"
"DZ",2004,35.9349593495935,"actual"
"DZ",2005,40.7407407407407,"actual"
"DZ",2006,42.8235294117647,"actual"
"DZ",2007,39.4652406417112,"actual"
"DZ",2008,47.1818181818182,"actual"
"DZ",2009,36.9107321965898,"actual"
"DZ",2010,36.5833333333333,"actual"
"DZ",2011,39.9310344827586,"actual"
"DZ",2012,39.5061728395062,"actual"
"DZ",2013,35.7831325301205,"actual"
"DZ",2014,34.3604651162791,"proj"
"DZ",2015,34.9404761904762,"proj"
"DZ",2016,35.4494382022472,"proj"
"EG",2000,,"actual"
"EG",2001,,"actual"
"EG",2002,,"actual"
"EG",2003,,"actual"
"EG",2004,23.3333333333333,"actual"
"EG",2005,23.1448763250883,"actual"
"EG",2006,26.8104776579353,"actual"
"EG",2007,25.8730523627075,"actual"
"EG",2008,26.3326963906582,"actual"
"EG",2009,25.4545454545455,"actual"
"EG",2010,22.5984251968504,"actual"
"EG",2011,22.6647916666667,"actual"
"EG",2012,20.421686746988,"actual"
"EG",2013,21.6304347826087,"actual"
"EG",2014,20.1904761904762,"actual"
"EG",2015,20.4938271604938,"proj"
"EG",2016,19.4244604316547,"proj"
"ET",2000,14.1520676915743,"actual"
"ET",2001,14.8787816903463,"actual"
"ET",2002,15.506881178523,"actual"
"ET",2003,15.1367715428695,"actual"
"ET",2004,15.900979225771,"actual"
"ET",2005,14.5794392523364,"actual"
"ET",2006,14.6616541353383,"actual"
"ET",2007,12.6011560693642,"actual"
"ET",2008,11.92,"actual"
"ET",2009,11.8934911242604,"actual"
"ET",2010,13.9637305699482,"actual"
"ET",2011,13.4174757281553,"actual"
"ET",2012,13.7884872824632,"actual"
"ET",2013,14.3021914648212,"actual"
"ET",2014,13.7735849056604,"actual"
"ET",2015,15.0806451612903,"actual"
"ET",2016,16.2328767123288,"actual"
"FJ",2000,,"actual"
"FJ",2001,,"actual"
"FJ",2002,,"actual"
"FJ",2003,,"actual"
"FJ",2004,,"actual"
"FJ",2005,23.9968528717545,"actual"
"FJ",2006,26.065909514057,"actual"
"FJ",2007,25.3510851723509,"actual"
"FJ",2008,25.6455921638468,"actual"
"FJ",2009,24.9376558603491,"actual"
"FJ",2010,25.398406374502,"actual"
"FJ",2011,26.5918156300783,"actual"
"FJ",2012,26.9662921348315,"actual"
"FJ",2013,26.9185971269574,"actual"
"FJ",2014,27.5716122997779,"actual"
"FJ",2015,28.1588094720834,"proj"
"FJ",2016,29.3034468608945,"proj"
"FM",2000,22.5751072961373,"actual"
"FM",2001,18.9166666666667,"actual"
"FM",2002,19.5020746887967,"actual"
"FM",2003,19.7551020408163,"actual"
"FM",2004,25.020920502092,"actual"
"FM",2005,20.9236947791165,"actual"
"FM",2006,21.699604743083,"actual"
"FM",2007,20.625,"actual"
"FM",2008,21.1832061068702,"actual"
"FM",2009,21.2544802867383,"actual"
"FM",2010,21.4864864864865,"actual"
"FM",2011,20.7096774193548,"actual"
"FM",2012,22.8834355828221,"actual"
"FM",2013,58.3544303797468,"actual"
"FM",2014,37.0440251572327,"actual"
"FM",2015,30.6289308176101,"proj"
"FM",2016,30.2769230769231,"proj"
"GA",2000,31.5104166666667,"actual"
"GA",2001,31.7934782608696,"actual"
"GA",2002,29.4594594594595,"actual"
"GA",2003,28.042328042328,"actual"
"GA",2004,27.8048780487805,"actual"
"GA",2005,28.6573146292585,"actual"
"GA",2006,29.7551789077213,"actual"
"GA",2007,27.5167785234899,"actual"
"GA",2008,29.971181556196,"actual"
"GA",2009,29.4425087108014,"actual"
"GA",2010,25.7383966244726,"actual"
"GA",2011,28.7878787878788,"actual"
"GA",2012,30.1026225769669,"actual"
"GA",2013,30.1495972382048,"actual"
"GA",2014,26.1401557285873,"actual"
"GA",2015,21.4454976303318,"actual"
"GA",2016,18.5314685314685,"proj"
"GD",2000,21.2179487179487,"actual"
"GD",2001,20.3131672597865,"actual"
"GD",2002,20.2330363262509,"actual"
"GD",2003,20.6954887218045,"actual"
"GD",2004,18.6959208899876,"actual"
"GD",2005,19.1848694725626,"actual"
"GD",2006,20.1325556733828,"actual"
"GD",2007,20.9228515625,"actual"
"GD",2008,20.8520179372197,"actual"
"GD",2009,19.4812680115274,"actual"
"GD",2010,20.6003842459174,"actual"
"GD",2011,20.2616555661275,"actual"
"GD",2012,19.7037037037037,"actual"
"GD",2013,19.4901098901099,"actual"
"GD",2014,20.4104022754978,"actual"
"GD",2015,21.4904027098231,"actual"
"GD",2016,20.8894490457328,"proj"
"GE",2000,14.8452755254013,"actual"
"GE",2001,15.5828588552592,"actual"
"GE",2002,18.0230686695279,"actual"
"GE",2003,18.5952825782345,"actual"
"GE",2004,24.2263843648208,"actual"
"GE",2005,22.459340848464,"actual"
"GE",2006,25.4532269760696,"actual"
"GE",2007,28.6571731199247,"actual"
"GE",2008,27.4705111402359,"actual"
"GE",2009,27.1322139441788,"actual"
"GE",2010,25.9846695270694,"actual"
"GE",2011,27.3167926388432,"actual"
"GE",2012,27.7448694921084,"actual"
"GE",2013,26.7441427347562,"actual"
"GE",2014,26.8267581475129,"actual"
"GE",2015,27.0099709705919,"proj"
"GE",2016,28.3568408291197,"proj"
"GH",2000,,"actual"
"GH",2001,,"actual"
"GH",2002,,"actual"
"GH",2003,,"actual"
"GH",2004,,"actual"
"GH",2005,,"actual"
"GH",2006,,"actual"
"GH",2007,,"actual"
"GH",2008,,"actual"
"GH",2009,,"actual"
"GH",2010,,"actual"
"GH",2011,17.0522937006821,"actual"
"GH",2012,16.9952864635199,"actual"
"GH",2013,16.2713025605892,"actual"
"GH",2014,17.5221238938053,"actual"
"GH",2015,17,"actual"
"GH",2016,18.2035928143713,"proj"
"GM",2000,12.8141091658084,"actual"
"GM",2001,10.4618473895582,"actual"
"GM",2002,11.3068021450748,"actual"
"GM",2003,10.8790601243953,"actual"
"GM",2004,14.4859329152523,"actual"
"GM",2005,14.5963220453016,"actual"
"GM",2006,16.4264345934185,"actual"
"GM",2007,17.4626339892305,"actual"
"GM",2008,16.3299584752484,"actual"
"GM",2009,16.2103596282869,"actual"
"GM",2010,14.8525992048608,"actual"
"GM",2011,16.0967315322124,"actual"
"GM",2012,16.4091672090713,"actual"
"GM",2013,16.3056930693069,"actual"
"GM",2014,18.7318208260617,"actual"
"GM",2015,19.6817420435511,"proj"
"GM",2016,20.7445296959363,"proj"
"GN",2000,11.376673040153,"actual"
"GN",2001,12.1376811594203,"actual"
"GN",2002,13.1046312178388,"actual"
"GN",2003,11.0233918128655,"actual"
"GN",2004,11.4705882352941,"actual"
"GN",2005,14.5794392523364,"actual"
"GN",2006,14.3708609271523,"actual"
"GN",2007,14.2528735632184,"actual"
"GN",2008,15.625,"actual"
"GN",2009,16.1990950226244,"actual"
"GN",2010,15.3505535055351,"actual"
"GN",2011,16.7952522255193,"actual"
"GN",2012,20.1515151515152,"actual"
"GN",2013,18.3953488372093,"actual"
"GN",2014,18.1970649895178,"actual"
"GN",2015,20.2729044834308,"proj"
"GN",2016,20.446735395189,"proj"
"GQ",2000,,"actual"
"GQ",2001,,"actual"
"GQ",2002,,"actual"
"GQ",2003,,"actual"
"GQ",2004,,"actual"
"GQ",2005,,"actual"
"GQ",2006,39.8481973434535,"actual"
"GQ",2007,36.9009584664537,"actual"
"GQ",2008,34.5022624434389,"actual"
"GQ",2009,33.3802816901408,"actual"
"GQ",2010,26.6418835192069,"actual"
"GQ",2011,28.2178217821782,"actual"
"GQ",2012,28.0701754385965,"actual"
"GQ",2013,24.9074074074074,"actual"
"GQ",2014,24.3396226415094,"actual"
"GQ",2015,22.5214198286414,"proj"
"GQ",2016,26.6763848396501,"proj"
"GT",2000,12.406015037594,"actual"
"GT",2001,12.3809523809524,"actual"
"GT",2002,12.760736196319,"actual"
"GT",2003,12.5287356321839,"actual"
"GT",2004,12.3684210526316,"actual"
"GT",2005,11.9843653846154,"actual"
"GT",2006,12.7391304347826,"actual"
"GT",2007,12.824427480916,"actual"
"GT",2008,12.027027027027,"actual"
"GT",2009,11.038961038961,"actual"
"GT",2010,11.2312312312312,"actual"
"GT",2011,11.644204851752,"actual"
"GT",2012,11.620253164557,"actual"
"GT",2013,11.6548463356974,"actual"
"GT",2014,11.3436123348018,"proj"
"GT",2015,11.4549180327869,"proj"
"GT",2016,11.4339622641509,"proj"
"GW",2000,,"actual"
"GW",2001,8.50694444444444,"actual"
"GW",2002,7.48275862068966,"actual"
"GW",2003,7.50902527075812,"actual"
"GW",2004,8.71886120996441,"actual"
"GW",2005,9.03225806451613,"actual"
"GW",2006,10.1941747572816,"actual"
"GW",2007,7.98798798798799,"actual"
"GW",2008,8.9405684754522,"actual"
"GW",2009,9.07692307692308,"actual"
"GW",2010,10.6443914081146,"actual"
"GW",2011,10.0766283524904,"actual"
"GW",2012,9.05511811023622,"actual"
"GW",2013,8.10650887573964,"actual"
"GW",2014,11.9525547445255,"actual"
"GW",2015,12.288,"proj"
"GW",2016,13.1349782293179,"proj"
"GY",2000,,"actual"
"GY",2001,,"actual"
"GY",2002,,"actual"
"GY",2003,,"actual"
"GY",2004,,"actual"
"GY",2005,,"actual"
"GY",2006,23.2876712328767,"actual"
"GY",2007,24.4138636363636,"actual"
"GY",2008,21.6723214285714,"actual"
"GY",2009,24.455205811138,"actual"
"GY",2010,23.695652173913,"actual"
"GY",2011,23.0038022813688,"actual"
"GY",2012,23.4991423670669,"actual"
"GY",2013,23.4527687296417,"proj"
"GY",2014,25.6692913385827,"proj"
"GY",2015,28.6370597243492,"proj"
"GY",2016,26.4993026499303,"proj"
"HN",2000,17.7424411214953,"actual"
"HN",2001,18.2641627118644,"actual"
"HN",2002,18.3236906976744,"actual"
"HN",2003,18.8759454545455,"actual"
"HN",2004,19.5404740740741,"actual"
"HN",2005,16.3775391304348,"actual"
"HN",2006,16.6927572815534,"actual"
"HN",2007,17.3120333333333,"actual"
"HN",2008,17.8625954198473,"actual"
"HN",2009,15.2173913043478,"actual"
"HN",2010,15.5183946488294,"actual"
"HN",2011,16.2089552238806,"actual"
"HN",2012,15.8456930747922,"actual"
"HN",2013,16.2783819628647,"actual"
"HN",2014,17.6827317073171,"actual"
"HN",2015,17.2879157427938,"proj"
"HN",2016,17.643755186722,"proj"
"HT",2000,,"actual"
"HT",2001,,"actual"
"HT",2002,,"actual"
"HT",2003,,"actual"
"HT",2004,8.92857142857143,"actual"
"HT",2005,9.70238095238095,"actual"
"HT",2006,10.2030456852792,"actual"
"HT",2007,10.5454545454545,"actual"
"HT",2008,10.6772908366534,"actual"
"HT",2009,11.1567164179104,"actual"
"HT",2010,11.7602996254682,"actual"
"HT",2011,12.8382838283828,"actual"
"HT",2012,12.8048780487805,"actual"
