id,year,value,budget-type
AO,2015,1894.0636404209,proj
AO,2016,2893.2525356804,proj
AO,2017,,proj
AO,2018,,proj
AO,2019,,proj
AO,2020,,proj
AT,2000,11905.708547692,actual
AT,2001,13022.639651335,actual
AT,2002,13195.4037264322,actual
AT,2003,13556.8417289219,actual
AT,2004,14166.7383094229,actual
AT,2005,15059.6847836381,actual
AT,2006,15832.0656536606,actual
AT,2007,17127.6962175088,actual
AT,2008,18176.373562197,actual
AT,2009,18285.7129441639,actual
AT,2010,18773.6342719865,actual
AT,2011,19953.6259800273,actual
AT,2012,21105.8336369273,actual
AT,2013,21931.1576880621,actual
AT,2014,22721.4798063804,actual
AT,2015,23733.4697247418,actual
AT,2016,24186.6459112962,proj
AT,2017,24847.0142440386,proj
AT,2018,25812.4443583023,proj
AT,2019,26880.3946059637,proj
AT,2020,28002.5746429144,proj
AT,2021,29228.1067270816,proj
AU,2000,5951.9776908149,actual
AU,2001,6316.4595640125,actual
AU,2002,6799.0293907224,actual
AU,2003,7537.3709392015,actual
AU,2004,8356.0378626652,actual
AU,2005,9319.3368652197,actual
AU,2006,10405.3732909377,actual
AU,2007,11445.9230231857,actual
AU,2008,12342.0437873737,actual
AU,2009,12165.3552000715,actual
AU,2010,13079.563523128,actual
AU,2011,14459.1931955722,actual
AU,2012,15219.5075597566,actual
AU,2013,15977.9823982403,actual
AU,2014,16355.0595843501,actual
AU,2015,16506.5782887492,actual
AU,2016,16848.9232066702,proj
AU,2017,17582.6483838207,proj
AU,2018,18596.846219162,proj
AU,2019,19921.7148931257,proj
AU,2020,21384.6310862696,proj
AU,2021,22779.5065011386,proj
AZ,2000,,actual
AZ,2001,,actual
AZ,2002,,actual
AZ,2003,311.2225305154,actual
AZ,2004,400.1454782989,actual
AZ,2005,629.1475715909,actual
AZ,2006,1160.6860940852,actual
AZ,2007,2120.132055432,actual
AZ,2008,6154.7300329409,actual
AZ,2009,3866.6345537373,actual
AZ,2010,5880.7520168475,actual
AZ,2011,8434.6704813843,actual
AZ,2012,8101.3469144753,actual
AZ,2013,8485.9052045951,proj
AZ,2014,8863.473902562,proj
AZ,2015,8092.0808112987,proj
AZ,2016,,proj
AZ,2017,,proj
AZ,2018,,proj
AZ,2019,,proj
AZ,2020,,proj
BA,2000,1109.4758000338,actual
BA,2001,1210.4590493593,actual
BA,2002,1365.1225283069,actual
BA,2003,1769.9304114045,actual
BA,2004,1822.4073168217,actual
BA,2005,2078.1245853944,actual
BA,2006,2649.3789876403,actual
BA,2007,3207.54067803,actual
BA,2008,3710.0235150557,actual
BA,2009,3604.1281065888,actual
BA,2010,3893.1596930771,actual
BA,2011,4121.3318582434,actual
BA,2012,4183.8935832376,actual
BA,2013,4154.8948559493,actual
BA,2014,4320.9960322173,actual
BA,2015,4496.3033013666,proj
BA,2016,4745.0678541238,proj
BA,2017,5039.560739906,proj
BA,2018,5417.5470517178,proj
BA,2019,5894.5529501559,proj
BA,2020,6429.8528029957,proj
BD,2000,,actual
BD,2001,,actual
BD,2002,32.2980903004,actual
BD,2003,37.1315586693,actual
BD,2004,41.927358447,actual
BD,2005,49.9359766274,actual
BD,2006,59.5868697587,actual
BD,2007,68.7288466615,actual
BD,2008,89.2802039717,actual
BD,2009,103.3245452721,actual
BD,2010,128.8115504988,actual
BD,2011,168.6405325093,actual
BD,2012,219.9359756252,actual
BD,2013,261.5816166509,actual
BD,2014,298.3255682418,actual
BD,2015,326.4875514485,actual
BD,2016,417.6982371886,proj
BD,2017,557.628146374,proj
BD,2018,,proj
BD,2019,,proj
BD,2020,,proj
BE,2000,11562.3247290195,actual
BE,2001,12216.8101120379,actual
BE,2002,12846.7517495488,actual
BE,2003,13237.9826844431,actual
BE,2004,14161.1010376788,actual
BE,2005,15035.7924414758,actual
BE,2006,15966.7735558069,actual
BE,2007,16950.8065792429,actual
BE,2008,17929.1933081875,actual
BE,2009,17514.7846914191,actual
BE,2010,18753.126461562,actual
BE,2011,19964.4459021642,actual
BE,2012,21177.5299615392,actual
BE,2013,22021.4813674652,actual
BE,2014,22281.7081963925,actual
BE,2015,22689.5967925239,actual
BE,2016,23235.4286560655,proj
BE,2017,23921.0178870123,proj
BE,2018,24565.4549404089,proj
BE,2019,25225.8359677172,proj
BE,2020,25951.168923736,proj
BE,2021,26848.2658227422,proj
BF,2000,,actual
BF,2001,63.4938071884,actual
BF,2002,72.0859013494,actual
BF,2003,82.3961274359,actual
BF,2004,91.9077504778,actual
BF,2005,98.1135095456,actual
BF,2006,101.6600174403,actual
BF,2007,113.5959352535,actual
BF,2008,131.6741602215,actual
BF,2009,146.2445051307,actual
BF,2010,186.8559329672,actual
BF,2011,224.9937474193,actual
BF,2012,290.6391675392,actual
BF,2013,314.8210079104,actual
BF,2014,286.1529739044,actual
BF,2015,301.8025787995,proj
BF,2016,335.932093471,proj
BF,2017,,proj
BF,2018,,proj
BF,2019,,proj
BF,2020,,proj
BI,2000,,actual
BI,2001,,actual
BI,2002,,actual
BI,2003,,actual
BI,2004,11.6992724523,actual
BI,2005,15.429479238,actual
BI,2006,16.1627373339,actual
BI,2007,18.9601843578,actual
BI,2008,29.7617515373,actual
BI,2009,37.4471561603,actual
BI,2010,48.3630755343,actual
BI,2011,64.3788783309,actual
BI,2012,82.8114242587,actual
BI,2013,96.6340479377,actual
BI,2014,119.7117834889,actual
BI,2015,131.6085961589,proj
BI,2016,160.6678944514,proj
BI,2017,191.9942392018,proj
BI,2018,220.6301241421,proj
BI,2019,,proj
BI,2020,,proj
BJ,2000,120.6000724751,actual
BJ,2001,125.7146165616,actual
BJ,2002,142.6636405136,actual
BJ,2003,156.7327325653,actual
BJ,2004,153.1282667603,actual
BJ,2005,168.7167155,actual
BJ,2006,181.4849051304,actual
BJ,2007,232.2288050081,actual
BJ,2008,254.4189048903,actual
BJ,2009,250.9387922906,actual
BJ,2010,257.6057722116,actual
BJ,2011,261.0155209272,actual
BJ,2012,325.412811545,actual
BJ,2013,354.6214809199,actual
BJ,2014,334.8325987813,actual
BJ,2015,352.6870017736,proj
BJ,2016,371.7012114973,proj
BJ,2017,398.6143970639,proj
BJ,2018,431.8918327502,proj
BJ,2019,467.4693155017,proj
BJ,2020,508.2755187174,proj
BO,2000,,actual
BO,2001,212.4088508702,actual
BO,2002,224.8398660881,actual
BO,2003,238.720350405,actual
BO,2004,327.6043793658,actual
BO,2005,448.4383976043,actual
BO,2006,658.754939062,actual
BO,2007,788.1745395634,actual
BO,2008,1150.4409160064,actual
BO,2009,1024.6720739629,actual
BO,2010,1152.9421620992,actual
BO,2011,1728.2865684314,actual
BO,2012,2156.4398103815,actual
BO,2013,2656.8221508374,actual
BO,2014,2931.7573968917,actual
BO,2015,2449.3413031195,proj
BO,2016,2434.9668699624,proj
BO,2017,2788.1829942691,proj
BO,2018,3152.9699183821,proj
BO,2019,3569.397408953,proj
BO,2020,3986.7332969003,proj
BR,2000,,actual
BR,2001,,actual
BR,2002,,actual
BR,2003,,actual
BR,2004,,actual
BR,2005,,actual
BR,2006,,actual
BR,2007,,actual
BR,2008,1721.8338697835,actual
BR,2009,1895.6884861353,actual
BR,2010,2483.6229355544,actual
BR,2011,3091.5713832744,actual
BR,2012,3619.6547763545,actual
BR,2013,4275.8377166652,actual
BR,2014,4808.6847493718,actual
BR,2015,,proj
BR,2016,,proj
BR,2017,,proj
BR,2018,,proj
BR,2019,,proj
BR,2020,,proj
BT,2000,,actual
BT,2001,,actual
BT,2002,200.0309536747,actual
BT,2003,189.2862864906,actual
BT,2004,200.9756285702,actual
BT,2005,246.7374677968,actual
BT,2006,289.4297312816,actual
BT,2007,432.334743705,actual
BT,2008,542.3071265128,actual
BT,2009,637.5810122879,actual
BT,2010,935.2202173455,actual
BT,2011,877.9737236854,actual
BT,2012,1081.3422853537,proj
BT,2013,1184.5084396734,actual
BT,2014,1371.8734861929,actual
BT,2015,1543.5922838682,actual
BT,2016,1650.2076987515,proj
BT,2017,1805.6744993004,proj
BT,2018,2025.3897796897,proj
BT,2019,,proj
BT,2020,,proj
BW,2000,,actual
BW,2001,,actual
BW,2002,,actual
BW,2003,907.1636405635,actual
BW,2004,1076.8241824168,actual
BW,2005,1544.3492394459,actual
BW,2006,1984.3032304869,actual
BW,2007,2145.633124558,actual
BW,2008,2286.3028863015,actual
BW,2009,2343.9928473978,actual
BW,2010,2962.6182613688,actual
BW,2011,3799.2327343599,actual
BW,2012,4211.2261467759,proj
BW,2013,4557.4487066855,proj
BW,2014,5525.3464672361,proj
BW,2015,5879.9742732822,proj
BW,2016,5404.1421837071,proj
BW,2017,6187.373900376,proj
BW,2018,,proj
BW,2019,,proj
BY,2000,,actual
BY,2001,,actual
BY,2002,,actual
BY,2003,,actual
BY,2004,,actual
BY,2005,,actual
BY,2006,,actual
BY,2007,,actual
BY,2008,233.6808168765,actual
BY,2009,238.7201669132,actual
BY,2010,288.2094287929,actual
BY,2011,830.6765892354,actual
BY,2012,2749.0253473995,actual
BY,2013,4065.7386027468,actual
BY,2014,5512.5539396832,actual
BY,2015,8181.8729199617,proj
BY,2016,,proj
BY,2017,,proj
BY,2018,,proj
BY,2019,,proj
BY,2020,,proj
BZ,1999,893.430455128,actual
BZ,2000,961.317611412,actual
BZ,2001,1115.364826236,actual
BZ,2003,1027.3534251768,actual
BZ,2004,1099.9134908871,actual
BZ,2005,1233.6959510732,actual
BZ,2006,1471.9825610631,actual
BZ,2007,1757.8152261093,actual
BZ,2008,1713.7989871024,actual
BZ,2009,1682.8439741876,actual
BZ,2010,1863.0372135185,actual
BZ,2011,1974.703660736,actual
BZ,2012,1990.7500229606,actual
BZ,2013,2108.4852145342,actual
BZ,2014,2320.3836750311,actual
BZ,2015,2230.9337134711,proj
BZ,2016,2250.2677849337,proj
BZ,2017,2308.4895699967,proj
BZ,2018,,proj
BZ,2019,,proj
CA,2000,9529.8495928954,actual
CA,2001,9560.1695457424,actual
CA,2002,9633.1335064001,actual
CA,2003,10355.6962520683,actual
CA,2004,11210.4174668258,actual
CA,2005,12242.687221323,actual
CA,2006,13228.4746336173,actual
CA,2007,14215.0423205922,actual
CA,2008,14838.8670124991,actual
CA,2009,13794.3521443442,actual
CA,2010,14422.159518614,actual
CA,2011,15671.6745911607,actual
CA,2012,16208.7917298874,actual
CA,2013,16877.0492391429,actual
CA,2014,17706.5702419993,actual
CA,2015,17826.7962397293,actual
CA,2016,17920.69703709,proj
CA,2017,18847.4455920424,proj
CA,2018,19778.0762410248,proj
CA,2019,20816.9000611184,proj
CA,2020,21923.818274109,proj
CA,2021,23134.0705424708,proj
CD,2000,,actual
CD,2001,,actual
CD,2002,,actual
CD,2003,,actual
CD,2004,,actual
CD,2005,,actual
CD,2006,,actual
CD,2007,8.4058434485,actual
CD,2008,15.4529939354,actual
CD,2009,25.4482631035,actual
CD,2010,43.0329153625,actual
CD,2011,56.9115424752,actual
CD,2012,77.5865422651,actual
CD,2013,87.607603701,actual
CD,2014,98.1914229041,actual
CD,2015,109.3077470442,proj
CD,2016,120.75693271,proj
CD,2017,136.2651275674,proj
CD,2018,153.8419644227,proj
CD,2019,171.6813254445,proj
CD,2020,189.0030558411,proj
CF,2000,,actual
CF,2001,31.9503431703,actual
CF,2002,39.6630366638,actual
CF,2003,27.5625715641,actual
CF,2004,28.2502649043,actual
CF,2005,30.1882242204,actual
CF,2006,38.450794781,actual
CF,2007,43.7848832784,actual
CF,2008,50.8526682226,actual
CF,2009,56.3733744191,actual
CF,2010,63.8293666019,actual
CF,2011,62.4924414509,actual
CF,2012,71.6673171616,actual
CF,2013,25.461165348,actual
CF,2014,33.4013108543,proj
CF,2015,53.3300201187,proj
CF,2016,,proj
CF,2017,,proj
CF,2018,,proj
CF,2019,,proj
CF,2020,,proj
CG,2000,975.7320140268,actual
CG,2001,850.653464865,actual
CG,2002,738.495725141,actual
CG,2003,726.9241770446,actual
CG,2004,1008.1622545171,actual
CG,2005,1997.5623688769,actual
CG,2006,3323.2820472397,actual
CG,2007,2851.9165863499,actual
CG,2008,5454.5880213644,actual
CG,2009,2255.7281010534,actual
CG,2010,4464.5962017684,actual
CG,2011,6163.5224253733,actual
CG,2012,6140.0296785906,actual
CG,2013,5790.9619500313,actual
CG,2014,4873.3718440515,actual
CG,2015,2817.6753404256,proj
CG,2016,3180.9415968025,proj
CG,2017,4000.057282015,proj
CG,2018,4205.4852722021,proj
CG,2019,4028.6163512328,proj
CG,2020,3793.0565331499,proj
CH,2000,14904.80662211,actual
CH,2001,15025.3480073657,actual
CH,2002,15085.1708600658,actual
CH,2003,15055.4041747414,actual
CH,2004,15325.5498402046,actual
CH,2005,15947.2292038031,actual
CH,2006,17009.6998017735,actual
CH,2007,18177.9471953042,actual
CH,2008,19522.440201318,actual
CH,2009,19381.2186333717,actual
CH,2010,19498.5976927277,actual
CH,2011,20083.7141798414,actual
CH,2012,19727.3636609161,actual
CH,2013,19960.5603142106,actual
CH,2014,19793.2165111633,proj
CH,2015,19194.7351625498,proj
CH,2016,19307.2690210537,proj
CH,2017,19473.7001616184,proj
CH,2018,19781.3028918587,proj
CH,2019,20226.3966342526,proj
CH,2020,20770.4218780289,proj
CH,2021,21325.4957298186,proj
CI,2000,,actual
CI,2001,,actual
CI,2002,,actual
CI,2003,,actual
CI,2004,247.7293200823,actual
CI,2005,251.3924893777,actual
CI,2006,283.2790235607,actual
CI,2007,308.9521617685,actual
CI,2008,355.3273644721,actual
CI,2009,368.9546067679,actual
CI,2010,400.8073704248,actual
CI,2011,311.7784951597,actual
CI,2012,467.5842619598,actual
CI,2013,526.2280190845,actual
CI,2014,544.6961457179,actual
CI,2015,657.2929286111,actual
CI,2016,722.8391162657,proj
CI,2017,795.9219501089,proj
CI,2018,879.8052295059,proj
CI,2019,962.3448978581,proj
CI,2020,1048.1574119938,proj
CL,2000,767.567390203,actual
CL,2001,846.1551140874,actual
CL,2002,877.5558695207,actual
CL,2003,992.3042520533,actual
CL,2004,1280.2470461418,actual
CL,2005,1660.7549734881,actual
CL,2006,2358.4733863577,actual
CL,2007,2822.6253923068,actual
CL,2008,2769.4011842553,actual
CL,2009,2290.5644319855,actual
CL,2010,3198.4230034322,actual
CL,2011,3790.4586773569,actual
CL,2012,3934.6195686752,actual
CL,2013,3980.2879019183,actual
CL,2014,4425.6441163846,actual
CL,2015,4789.4296525911,proj
CL,2016,5640.5531741686,proj
CL,2017,,proj
CL,2018,,proj
CL,2019,,proj
CL,2020,,proj
CM,2000,,actual
CM,2001,,actual
CM,2002,256.8463842949,actual
CM,2003,273.8133887098,actual
CM,2004,236.5704951566,actual
CM,2005,287.6313909677,actual
CM,2006,340.7849649368,actual
CM,2007,345.808893238,actual
CM,2008,396.3406850027,actual
CM,2009,346.3238442728,actual
CM,2010,352.5709353764,actual
CM,2011,415.0221536873,actual
CM,2012,451.2577669189,actual
CM,2013,490.1890372279,actual
CM,2014,536.899879184,actual
CM,2015,545.768487569,proj
CM,2016,551.7514914338,proj
CM,2017,588.9320070884,proj
CM,2018,635.370783778,proj
CM,2019,680.8867578969,proj
CM,2020,724.386532407,proj
CN,2000,,actual
CN,2001,,actual
CN,2002,,actual
CN,2003,,actual
CN,2004,,actual
CN,2005,465.8669494269,actual
CN,2006,595.5319908267,actual
CN,2007,849.0245479464,actual
CN,2008,1235.9923912146,actual
CN,2009,1430.3410984261,actual
CN,2010,1836.6699897573,actual
CN,2011,2557.7738990763,actual
CN,2012,3013.8629935255,actual
CN,2013,3381.0577081141,proj
CN,2014,3738.4274649478,proj
CN,2015,4113.0420061767,proj
CN,2016,4315.8866139088,proj
CN,2017,4632.323074367,proj
CN,2018,5014.9829038372,proj
CN,2019,5440.4237137267,proj
CN,2020,5946.3442326189,proj
CO,2000,586.3561033358,actual
CO,2001,703.6512179409,actual
CO,2002,797.1252080478,actual
CO,2003,952.668158441,actual
CO,2004,1148.4183701277,actual
CO,2005,1143.8746075871,actual
CO,2006,1410.4973203689,actual
CO,2007,1638.0957240019,actual
CO,2008,1875.7854163158,actual
CO,2009,2045.3988093882,actual
CO,2010,2215.9354669065,actual
CO,2011,2723.7747122007,actual
CO,2012,3156.0614335613,actual
CO,2013,3356.5785456386,actual
CO,2014,3562.0107712617,actual
CO,2015,3708.165678002,actual
CO,2016,3893.3229265964,proj
CO,2017,4288.5660069957,proj
CO,2018,4688.7128684801,proj
CO,2019,5127.4619985143,proj
CO,2020,5585.1452753881,proj
CO,2021,6054.478727082,proj
CR,2000,,actual
CR,2001,,actual
CR,2002,,actual
CR,2003,,actual
CR,2004,,actual
CR,2005,,actual
CR,2006,584.0979249533,actual
CR,2007,809.0279880016,actual
CR,2008,1060.0083922792,actual
CR,2009,1074.392232253,actual
CR,2010,1253.6131762434,actual
CR,2011,1432.6331236802,actual
CR,2012,1596.6027267914,actual
CR,2013,1780.1295493082,actual
CR,2014,1964.620849724,actual
CR,2015,2184.7364120278,actual
CR,2016,2502.9881042641,proj
CR,2017,2916.6728763658,proj
CR,2018,3295.2485852864,proj
CR,2019,3645.7824234665,proj
CR,2020,4000.0151514946,proj
CR,2021,4383.5062816765,proj
CV,2000,,actual
CV,2001,585.4850692555,actual
CV,2002,647.0359330062,actual
CV,2003,678.2699354118,actual
CV,2004,724.8112549016,actual
CV,2005,798.143394916,actual
CV,2006,977.2898001585,actual
CV,2007,1170.0867686529,actual
CV,2008,1339.8907874876,actual
CV,2009,1238.2977349582,actual
CV,2010,1253.7662333922,actual
CV,2011,1430.3108096525,actual
CV,2012,1341.8832969685,actual
CV,2013,1398.1759310024,actual
CV,2014,1542.1912277863,proj
CV,2015,1646.1041277997,proj
CV,2016,1801.2295518434,proj
CV,2017,1972.3806565369,proj
CV,2018,,proj
CV,2019,,proj
CV,2020,,proj
CY,2000,6035.6611140253,actual
CY,2001,6860.0735466356,actual
CY,2002,7044.0599970392,actual
CY,2003,8203.1045363152,actual
CY,2004,9129.1940390845,actual
CY,2005,10641.029516842,actual
CY,2006,11865.5328616198,actual
CY,2007,14234.8811469465,actual
CY,2008,15115.9174794646,actual
CY,2009,13516.265486607,actual
CY,2010,14116.5585648903,actual
CY,2011,14070.8438665899,actual
CY,2012,13656.8690223355,actual
CY,2013,12985.5309482027,actual
CY,2014,13152.2849167607,actual
CY,2015,12920.3640933846,actual
CY,2016,12743.9723218339,proj
CY,2017,12803.705896129,proj
CY,2018,13381.7544534965,proj
CY,2019,14297.0504182683,proj
CY,2020,15015.8473285133,proj
CY,2021,15758.0068777914,proj
CZ,2000,4865.661610458,actual
CZ,2001,5575.0898535958,actual
CZ,2002,6134.3211178925,actual
CZ,2003,7194.1571282886,actual
CZ,2004,7647.76085091,actual
CZ,2005,8003.3608190497,actual
CZ,2006,8619.6603291237,actual
CZ,2007,9902.243574132,actual
CZ,2008,10173.1055255977,actual
CZ,2009,10131.5438993055,actual
CZ,2010,10149.0290341207,actual
CZ,2011,10802.8977832359,actual
CZ,2012,11078.1398438211,actual
CZ,2013,11555.6947727928,actual
CZ,2014,12155.3551123456,actual
CZ,2015,13284.9012288359,actual
CZ,2016,13259.0100884326,proj
CZ,2017,14074.2904985342,proj
CZ,2018,14987.1951295749,proj
CZ,2019,15848.5463692263,proj
CZ,2020,16788.1271115699,proj
CZ,2021,17770.5704398232,proj
DE,2000,12318.5165138428,actual
DE,2001,12295.4658668529,actual
DE,2002,12474.6757651361,actual
DE,2003,12782.358814121,actual
DE,2004,12957.9364172324,actual
DE,2005,13265.751588222,actual
DE,2006,13899.9966473822,actual
DE,2007,14855.9158960608,actual
DE,2008,15489.9557433617,actual
DE,2009,15497.0863980425,actual
DE,2010,15921.6850554112,actual
DE,2011,17434.5276974202,actual
DE,2012,18187.7842252165,actual
DE,2013,19039.1474653493,actual
DE,2014,20026.0036152848,actual
DE,2015,21001.1293330321,actual
DE,2016,21838.3365654467,proj
DE,2017,22479.5326773958,proj
DE,2018,23350.3415066223,proj
DE,2019,24296.9345530061,proj
DE,2020,25345.2382001225,proj
DE,2021,26489.7093880865,proj
DJ,2000,230.7259058646,actual
DJ,2001,226.4548832193,actual
DJ,2002,229.8736044164,actual
DJ,2003,288.0800335515,actual
DJ,2004,315.5057541404,actual
DJ,2005,361.8353041289,actual
DJ,2006,397.5514459285,actual
DJ,2007,435.5241480611,actual
DJ,2008,512.5416280238,actual
DJ,2009,574.552852387,actual
DJ,2010,615.7196689253,actual
DJ,2011,647.3450208495,actual
DJ,2012,658.0277992967,actual
DJ,2013,744.5044777027,proj
DJ,2014,857.422886872,proj
DJ,2015,875.4779980421,proj
DJ,2016,908.5510055234,proj
DJ,2017,969.2010371818,proj
DJ,2018,1040.4343843929,proj
DJ,2019,1129.9002993072,proj
DJ,2020,,proj
DK,2000,13076.0017441644,actual
DK,2001,13656.2288996384,actual
DK,2002,14114.0356664275,actual
DK,2003,14632.966697744,actual
DK,2004,16071.6412498275,actual
DK,2005,17729.3649254804,actual
DK,2006,18688.5036170776,actual
DK,2007,19657.1448950086,actual
DK,2008,20689.9290815168,actual
DK,2009,19803.5890518606,actual
DK,2010,21497.9440604542,actual
DK,2011,22156.6100626683,actual
DK,2012,23317.6920729506,actual
DK,2013,24084.1139927646,actual
DK,2014,25537.246552144,actual
DK,2015,24661.9804198278,actual
DK,2016,24455.9869446396,proj
DK,2017,24318.4616283798,proj
DK,2018,25493.2669255424,proj
DK,2019,26844.7659811747,proj
DK,2020,28432.549754659,proj
DK,2021,30180.2450361086,proj
DM,2000,1403.9846356723,actual
DM,2001,1429.8447576573,actual
DM,2002,1413.8268299963,actual
DM,2003,1270.4207317033,actual
DM,2004,1524.0391040199,actual
DM,2005,1663.8036005327,actual
DM,2006,1824.5090240591,actual
DM,2007,2039.536633771,actual
DM,2008,2259.4415879926,actual
DM,2009,2616.3906887523,actual
DM,2010,2764.2158831742,actual
DM,2011,2796.6522009698,actual
DM,2012,2654.6113434876,proj
DM,2013,2786.1516925342,proj
DM,2014,2849.0654009467,proj
DM,2015,2908.4626469956,proj
DM,2016,2983.5946655833,proj
DM,2017,3128.4896803518,proj
DM,2018,3316.1419097572,proj
DM,2019,,proj
DM,2020,,proj
DO,2000,,actual
DO,2001,,actual
DO,2002,,actual
DO,2003,,actual
DO,2004,,actual
DO,2005,,actual
DO,2006,,actual
DO,2007,884.2168054046,actual
DO,2008,1003.551426956,actual
DO,2009,941.8667879913,actual
DO,2010,1120.7482887921,proj
DO,2011,1356.8100182744,proj
DO,2012,,proj
DO,2013,,proj
DO,2014,,proj
DO,2015,,proj
DO,2016,,proj
DO,2017,,proj
DO,2018,,proj
DO,2019,,proj
DO,2020,,proj
DZ,2000,754.3253000984,actual
DZ,2001,686.1563280479,actual
DZ,2002,750.4855206968,actual
DZ,2003,971.4487405745,actual
DZ,2004,1223.5431959716,actual
DZ,2005,1948.2066409452,actual
DZ,2006,2505.4363797128,actual
DZ,2007,2661.0059256072,actual
DZ,2008,4229.3907560397,actual
DZ,2009,2608.8353596725,actual
DZ,2010,3548.261586534,actual
DZ,2011,5398.6721982851,actual
DZ,2012,6307.0883523848,actual
DZ,2013,5730.1870770329,actual
DZ,2014,5556.3382815596,proj
DZ,2015,5073.4868357303,proj
DZ,2016,5476.714216645,proj
DZ,2017,6238.3374857269,proj
DZ,2018,6864.2979128411,proj
DZ,2019,7482.5420231079,proj
DZ,2020,,proj
EC,2000,,actual
EC,2001,,actual
EC,2002,,actual
EC,2003,,actual
EC,2004,,actual
EC,2005,,actual
EC,2006,,actual
EC,2007,,actual
EC,2008,2196.6531605512,actual
EC,2009,1808.7358814698,actual
EC,2010,2407.5106609032,actual
EC,2011,3365.072510904,actual
EC,2012,3851.3181284492,actual
EC,2013,4210.718058415,actual
EC,2014,4457.234941753,actual
EC,2015,3930.7728419983,proj
EC,2016,3803.4729454435,proj
EC,2017,3894.0046154945,proj
EC,2018,3983.0322100547,proj
EC,2019,4120.2157364862,proj
EC,2020,4188.4306813444,proj
EE,2000,1445.7805159261,actual
EE,2001,1692.9786329758,actual
EE,2002,2071.8138905055,actual
EE,2003,2469.9845342901,actual
EE,2004,2828.5497499771,actual
EE,2005,3441.3357194141,actual
EE,2006,4621.7999629319,actual
EE,2007,6274.2173379396,actual
EE,2008,6905.0746935299,actual
