"id","year","currency","budget-type","sectoral","sectoral-type","l1","l2","l3","l4","l5","value"
"UG",2013,"Ugandan Shillings","budget",TRUE,"development","defence","external-security","external-security","headquarters",,0
"UG",2013,"Ugandan Shillings","budget",TRUE,"donor-development","defence","external-security","external-security","headquarters",,0
"UG",2013,"Ugandan Shillings","budget",TRUE,"government-development","defence","external-security","external-security","headquarters",,0
"UG",2013,"Ugandan Shillings","budget",TRUE,"total","defence","external-security","external-security","strengthening-external-security-organisation",,52.7134436016961
"UG",2013,"Ugandan Shillings","budget",TRUE,"recurrent-total","defence","external-security","external-security","strengthening-external-security-organisation",,0
"UG",2013,"Ugandan Shillings","budget",TRUE,"wage-recurrent","defence","external-security","external-security","strengthening-external-security-organisation",,0
"UG",2013,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","defence","external-security","external-security","strengthening-external-security-organisation",,0
"UG",2013,"Ugandan Shillings","budget",TRUE,"development","defence","external-security","external-security","strengthening-external-security-organisation",,52.7134436016961
"UG",2013,"Ugandan Shillings","budget",TRUE,"donor-development","defence","external-security","external-security","strengthening-external-security-organisation",,52.7134436016961
"UG",2013,"Ugandan Shillings","budget",TRUE,"government-development","defence","external-security","external-security","strengthening-external-security-organisation",,0
"UG",2013,"Ugandan Shillings","budget",TRUE,"total","defence","ministry-of-defence","national-defence-updf","updf-peace-keeping-mission-in-somalia","african-union",32872.2647981862
"UG",2013,"Ugandan Shillings","budget",TRUE,"recurrent-total","defence","ministry-of-defence","national-defence-updf","updf-peace-keeping-mission-in-somalia","african-union",0
"UG",2013,"Ugandan Shillings","budget",TRUE,"wage-recurrent","defence","ministry-of-defence","national-defence-updf","updf-peace-keeping-mission-in-somalia","african-union",0
"UG",2013,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","defence","ministry-of-defence","national-defence-updf","updf-peace-keeping-mission-in-somalia","african-union",0
"UG",2013,"Ugandan Shillings","budget",TRUE,"development","defence","ministry-of-defence","national-defence-updf","updf-peace-keeping-mission-in-somalia","african-union",32872.2647981862
"UG",2013,"Ugandan Shillings","budget",TRUE,"donor-development","defence","ministry-of-defence","national-defence-updf","updf-peace-keeping-mission-in-somalia","african-union",32872.2647981862
"UG",2013,"Ugandan Shillings","budget",TRUE,"government-development","defence","ministry-of-defence","national-defence-updf","updf-peace-keeping-mission-in-somalia","african-union",0
"UG",2014,"Ugandan Shillings","budget",TRUE,"total","defence",,,,,132895.579736097
"UG",2014,"Ugandan Shillings","budget",TRUE,"recurrent-total","defence",,,,,91086.6660319917
"UG",2014,"Ugandan Shillings","budget",TRUE,"wage-recurrent","defence",,,,,48282.8130327984
"UG",2014,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","defence",,,,,42803.8529649732
"UG",2014,"Ugandan Shillings","budget",TRUE,"development","defence",,,,,41808.913704105
"UG",2014,"Ugandan Shillings","budget",TRUE,"donor-development","defence",,,,,29701.194411514
"UG",2014,"Ugandan Shillings","budget",TRUE,"government-development","defence",,,,,12107.7192925911
"UG",2014,"Ugandan Shillings","budget",TRUE,"total","defence","ministry-of-defence",,,,131269.692934981
"UG",2014,"Ugandan Shillings","budget",TRUE,"recurrent-total","defence","ministry-of-defence",,,,89506.6831056415
"UG",2014,"Ugandan Shillings","budget",TRUE,"wage-recurrent","defence","ministry-of-defence",,,,47348.641023281
"UG",2014,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","defence","ministry-of-defence",,,,42158.0420823605
"UG",2014,"Ugandan Shillings","budget",TRUE,"development","defence","ministry-of-defence",,,,41763.0098293393
"UG",2014,"Ugandan Shillings","budget",TRUE,"donor-development","defence","ministry-of-defence",,,,29655.2905333262
"UG",2014,"Ugandan Shillings","budget",TRUE,"government-development","defence","ministry-of-defence",,,,12107.7192925911
"UG",2014,"Ugandan Shillings","budget",TRUE,"total","defence","external-security",,,,1625.88678777007
"UG",2014,"Ugandan Shillings","budget",TRUE,"recurrent-total","defence","external-security",,,,1579.98290958229
"UG",2014,"Ugandan Shillings","budget",TRUE,"wage-recurrent","defence","external-security",,,,934.172022863241
"UG",2014,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","defence","external-security",,,,645.810887061247
"UG",2014,"Ugandan Shillings","budget",TRUE,"development","defence","external-security",,,,45.9038780509025
"UG",2014,"Ugandan Shillings","budget",TRUE,"donor-development","defence","external-security",,,,45.9038780509025
"UG",2014,"Ugandan Shillings","budget",TRUE,"government-development","defence","external-security",,,,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"total","defence","ministry-of-defence","national-defence-updf",,,127654.50973076
"UG",2014,"Ugandan Shillings","budget",TRUE,"recurrent-total","defence","ministry-of-defence","national-defence-updf",,,85891.4999014208
"UG",2014,"Ugandan Shillings","budget",TRUE,"wage-recurrent","defence","ministry-of-defence","national-defence-updf",,,45391.080334518
"UG",2014,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","defence","ministry-of-defence","national-defence-updf",,,40500.4195669027
"UG",2014,"Ugandan Shillings","budget",TRUE,"development","defence","ministry-of-defence","national-defence-updf",,,41763.0098293393
"UG",2014,"Ugandan Shillings","budget",TRUE,"donor-development","defence","ministry-of-defence","national-defence-updf",,,29655.2905333262
"UG",2014,"Ugandan Shillings","budget",TRUE,"government-development","defence","ministry-of-defence","national-defence-updf",,,12107.7192925911
"UG",2014,"Ugandan Shillings","budget",TRUE,"total","defence","ministry-of-defence","policy-planning-and-support-services",,,3615.18321790882
"UG",2014,"Ugandan Shillings","budget",TRUE,"recurrent-total","defence","ministry-of-defence","policy-planning-and-support-services",,,3615.18321790882
"UG",2014,"Ugandan Shillings","budget",TRUE,"wage-recurrent","defence","ministry-of-defence","policy-planning-and-support-services",,,1957.56069150059
"UG",2014,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","defence","ministry-of-defence","policy-planning-and-support-services",,,1657.62252743484
"UG",2014,"Ugandan Shillings","budget",TRUE,"development","defence","ministry-of-defence","policy-planning-and-support-services",,,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"donor-development","defence","ministry-of-defence","policy-planning-and-support-services",,,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"government-development","defence","ministry-of-defence","policy-planning-and-support-services",,,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"total","defence","external-security","external-security",,,1625.88678777007
"UG",2014,"Ugandan Shillings","budget",TRUE,"recurrent-total","defence","external-security","external-security",,,1579.98290958229
"UG",2014,"Ugandan Shillings","budget",TRUE,"wage-recurrent","defence","external-security","external-security",,,934.172022863241
"UG",2014,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","defence","external-security","external-security",,,645.810887061247
"UG",2014,"Ugandan Shillings","budget",TRUE,"development","defence","external-security","external-security",,,45.9038780509025
"UG",2014,"Ugandan Shillings","budget",TRUE,"donor-development","defence","external-security","external-security",,,45.9038780509025
"UG",2014,"Ugandan Shillings","budget",TRUE,"government-development","defence","external-security","external-security",,,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"total","defence","ministry-of-defence","national-defence-updf","updf-land-forces",,84578.458319583
"UG",2014,"Ugandan Shillings","budget",TRUE,"recurrent-total","defence","ministry-of-defence","national-defence-updf","updf-land-forces",,84578.458319583
"UG",2014,"Ugandan Shillings","budget",TRUE,"wage-recurrent","defence","ministry-of-defence","national-defence-updf","updf-land-forces",,45391.080334518
"UG",2014,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","defence","ministry-of-defence","national-defence-updf","updf-land-forces",,39187.3780192852
"UG",2014,"Ugandan Shillings","budget",TRUE,"development","defence","ministry-of-defence","national-defence-updf","updf-land-forces",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"donor-development","defence","ministry-of-defence","national-defence-updf","updf-land-forces",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"government-development","defence","ministry-of-defence","national-defence-updf","updf-land-forces",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"total","defence","ministry-of-defence","national-defence-updf","updf-airforce",,1313.04155377721
"UG",2014,"Ugandan Shillings","budget",TRUE,"recurrent-total","defence","ministry-of-defence","national-defence-updf","updf-airforce",,1313.04155377721
"UG",2014,"Ugandan Shillings","budget",TRUE,"wage-recurrent","defence","ministry-of-defence","national-defence-updf","updf-airforce",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","defence","ministry-of-defence","national-defence-updf","updf-airforce",,1313.04155377721
"UG",2014,"Ugandan Shillings","budget",TRUE,"development","defence","ministry-of-defence","national-defence-updf","updf-airforce",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"donor-development","defence","ministry-of-defence","national-defence-updf","updf-airforce",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"government-development","defence","ministry-of-defence","national-defence-updf","updf-airforce",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"total","defence","ministry-of-defence","national-defence-updf","defence-equipment-project",,12107.7192925911
"UG",2014,"Ugandan Shillings","budget",TRUE,"recurrent-total","defence","ministry-of-defence","national-defence-updf","defence-equipment-project",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"wage-recurrent","defence","ministry-of-defence","national-defence-updf","defence-equipment-project",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","defence","ministry-of-defence","national-defence-updf","defence-equipment-project",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"development","defence","ministry-of-defence","national-defence-updf","defence-equipment-project",,12107.7192925911
"UG",2014,"Ugandan Shillings","budget",TRUE,"donor-development","defence","ministry-of-defence","national-defence-updf","defence-equipment-project",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"government-development","defence","ministry-of-defence","national-defence-updf","defence-equipment-project",,12107.7192925911
"UG",2014,"Ugandan Shillings","budget",TRUE,"total","defence","ministry-of-defence","policy-planning-and-support-services","headquarters",,29655.2905333262
"UG",2014,"Ugandan Shillings","budget",TRUE,"recurrent-total","defence","ministry-of-defence","policy-planning-and-support-services","headquarters",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"wage-recurrent","defence","ministry-of-defence","policy-planning-and-support-services","headquarters",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","defence","ministry-of-defence","policy-planning-and-support-services","headquarters",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"development","defence","ministry-of-defence","policy-planning-and-support-services","headquarters",,29655.2905333262
"UG",2014,"Ugandan Shillings","budget",TRUE,"donor-development","defence","ministry-of-defence","policy-planning-and-support-services","headquarters",,29655.2905333262
"UG",2014,"Ugandan Shillings","budget",TRUE,"government-development","defence","ministry-of-defence","policy-planning-and-support-services","headquarters",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"total","defence","ministry-of-defence","policy-planning-and-support-services","internal-audit-department",,1798.41253200411
"UG",2014,"Ugandan Shillings","budget",TRUE,"recurrent-total","defence","ministry-of-defence","policy-planning-and-support-services","internal-audit-department",,1798.41253200411
"UG",2014,"Ugandan Shillings","budget",TRUE,"wage-recurrent","defence","ministry-of-defence","policy-planning-and-support-services","internal-audit-department",,140.790004432392
"UG",2014,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","defence","ministry-of-defence","policy-planning-and-support-services","internal-audit-department",,1657.62252743484
"UG",2014,"Ugandan Shillings","budget",TRUE,"development","defence","ministry-of-defence","policy-planning-and-support-services","internal-audit-department",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"donor-development","defence","ministry-of-defence","policy-planning-and-support-services","internal-audit-department",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"government-development","defence","ministry-of-defence","policy-planning-and-support-services","internal-audit-department",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"total","defence","external-security","external-security","headquarters",,1816.77068727352
"UG",2014,"Ugandan Shillings","budget",TRUE,"recurrent-total","defence","external-security","external-security","headquarters",,1816.77068727352
"UG",2014,"Ugandan Shillings","budget",TRUE,"wage-recurrent","defence","external-security","external-security","headquarters",,1816.77068727352
"UG",2014,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","defence","external-security","external-security","headquarters",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"development","defence","external-security","external-security","headquarters",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"donor-development","defence","external-security","external-security","headquarters",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"government-development","defence","external-security","external-security","headquarters",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"total","defence","external-security","external-security","strengthening-external-security-organisation",,1579.98290958229
"UG",2014,"Ugandan Shillings","budget",TRUE,"recurrent-total","defence","external-security","external-security","strengthening-external-security-organisation",,1579.98290958229
"UG",2014,"Ugandan Shillings","budget",TRUE,"wage-recurrent","defence","external-security","external-security","strengthening-external-security-organisation",,934.172022863241
"UG",2014,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","defence","external-security","external-security","strengthening-external-security-organisation",,645.810887061247
"UG",2014,"Ugandan Shillings","budget",TRUE,"development","defence","external-security","external-security","strengthening-external-security-organisation",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"donor-development","defence","external-security","external-security","strengthening-external-security-organisation",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"government-development","defence","external-security","external-security","strengthening-external-security-organisation",,0
"UG",2014,"Ugandan Shillings","budget",TRUE,"total","defence","ministry-of-defence","national-defence-updf","updf-peace-keeping-mission-in-somalia","african-union",29655.2905333262
"UG",2014,"Ugandan Shillings","budget",TRUE,"recurrent-total","defence","ministry-of-defence","national-defence-updf","updf-peace-keeping-mission-in-somalia","african-union",0
"UG",2014,"Ugandan Shillings","budget",TRUE,"wage-recurrent","defence","ministry-of-defence","national-defence-updf","updf-peace-keeping-mission-in-somalia","african-union",0
"UG",2014,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","defence","ministry-of-defence","national-defence-updf","updf-peace-keeping-mission-in-somalia","african-union",0
"UG",2014,"Ugandan Shillings","budget",TRUE,"development","defence","ministry-of-defence","national-defence-updf","updf-peace-keeping-mission-in-somalia","african-union",29655.2905333262
"UG",2014,"Ugandan Shillings","budget",TRUE,"donor-development","defence","ministry-of-defence","national-defence-updf","updf-peace-keeping-mission-in-somalia","african-union",29655.2905333262
"UG",2014,"Ugandan Shillings","budget",TRUE,"government-development","defence","ministry-of-defence","national-defence-updf","updf-peace-keeping-mission-in-somalia","african-union",0
"UG",2013,"Ugandan Shillings","budget",TRUE,"total","health",,,,,152121.500674797
"UG",2013,"Ugandan Shillings","budget",TRUE,"recurrent-total","health",,,,,85683.2864910746
"UG",2013,"Ugandan Shillings","budget",TRUE,"wage-recurrent","health",,,,,41103.5736298211
"UG",2013,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","health",,,,,44579.7128612535
"UG",2013,"Ugandan Shillings","budget",TRUE,"development","health",,,,,66083.2052587652
"UG",2013,"Ugandan Shillings","budget",TRUE,"donor-development","health",,,,,56030.6704779867
"UG",2013,"Ugandan Shillings","budget",TRUE,"government-development","health",,,,,11543.8411342199
"UG",2013,"Ugandan Shillings","budget",TRUE,"total","health","ministry-of-health",,,,62179.1875092347
"UG",2013,"Ugandan Shillings","budget",TRUE,"recurrent-total","health","ministry-of-health",,,,4448.10466222353
"UG",2013,"Ugandan Shillings","budget",TRUE,"wage-recurrent","health","ministry-of-health",,,,753.584128083348
"UG",2013,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","health","ministry-of-health",,,,3694.52053230665
"UG",2013,"Ugandan Shillings","budget",TRUE,"development","health","ministry-of-health",,,,57376.0739403888
"UG",2013,"Ugandan Shillings","budget",TRUE,"donor-development","health","ministry-of-health",,,,56030.6704779867
"UG",2013,"Ugandan Shillings","budget",TRUE,"government-development","health","ministry-of-health",,,,1700.41237892556
"UG",2013,"Ugandan Shillings","budget",TRUE,"total","health","local-governments",,,,40336.5422111983
"UG",2013,"Ugandan Shillings","budget",TRUE,"recurrent-total","health","local-governments",,,,36290.2475125854
"UG",2013,"Ugandan Shillings","budget",TRUE,"wage-recurrent","health","local-governments",,,,30752.6464715322
"UG",2013,"Ugandan Shillings","budget",TRUE,"non-wage-recurrent-total","health","local-governments",,,,5537.60104105316
"UG",2013,"Ugandan Shillings","budget",TRUE,"development","health","local-governments",,,,4046.29468761171
"UG",2013,"Ugandan Shillings","budget",TRUE,"donor-development","health","local-governments",,,,0
"UG",2013,"Ugandan Shillings","budget",TRUE,"government-development","health","local-governments",,,,4046.29468761171
"UG",2013,"Ugandan Shillings","budget",TRUE,"total","health","other",,,,49605.7709543645
"UG",2013,"Ugandan Shillings","budget",TRUE,"recurrent-total","health","other",,,,44944.9343199328
"UG",2013,"Ugandan Shillings","budget",TRUE,"wage-recurrent","health","other",,,,9597.34303570612
